Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
NA,Sold out,No Refunds,"Awaken your mind and body to a new level and learn how to practice meditation in motion. The purpose of this yoga lineage is to guide you toward cultivating a conscious connection, integration and awakening of the body, mind, heart and spirit. You will learn and practice Patanjali's 8 limbs of yoga: Work primarily with the Amrit posture sequence, gentle vinyasa flows and extended posture holding times. Explore the deepest levels of body, mind and spirit with the integrative practices of clear intention, breath, meditative awareness and conscious integration. Learn to balance your nervous system with the “first half” and “second half” of a posture. To transition from an active state of “doing” a posture, to a relaxed state of “being”. And to feel the effects of a posture. Learn to consciously encounter your ""edge"" of body and mind to release deep tensions and restore the natural flow of the vital life force energy (prana). Good for all levels, from those with some experience to more experienced practitioners. Some experience with yoga and postures is recommended. BIOGRAPHY I have been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, meditation, Ayurveda and breathing. It is my pleasure and honor to guide you toward self-empowerment, transformation and awakened consciousness. I will help you connect to your deepest self and inner guide, from the physical to the soul dimension. SOULDIMENSION.ORG Copyright © 2022 • Soul Dimension",16.49,16.49,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-09T16:00:00Z,2024-03-09T17:30:00Z,Awakening Yoga • Weekly Class • Lyon,Weekly online class with a spiritual focus to awaken one’s consciousness and highest potential.,https://www.eventbrite.com/e/awakening-yoga-weekly-class-lyon-tickets-402643887707,lyon
NA,Sold out,Contact the organizer to request a refund.,"Play this city exploration game and make your way through peaceful parks and picturesque streets, all the while enjoying breathtaking views of Lyon. Immerse yourself in Lyon’s Roman and religious past by exploring the Fourvière Hill, home to a luxurious basilica and an ancient theatre. Are you ready to discover some of the people and characters that contributed to Lyon’s prestigious reputation? The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories of past and present. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",9.99,39.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-08T17:00:00Z,2024-03-08T18:30:00Z,Lyon Outdoor Escape Game: Fourvière Hill Highlights,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/lyon-outdoor-escape-game-fourviere-hill-highlights-tickets-734094896597,lyon
3 heures,Billets électroniques sur mobile,Remboursements jusqu'à 7 jours avant l'événement,"Elles sont sous vos yeux tous les jours depuis des années, mais vous les traitez encore en parfaites inconnues... Laissez-moi vous présenter les plantes qui ont décidé de vivre chez vous ; vous ne pourrez plus passer devant sans leur prêter attention et les appeler par leur petit nom... Lors d'une balade facile vous apprendrez à reconnaitre les principales plantes de la région et à en connaitre les usages alimentaires et médicinaux",17,17,EUR,Cueille et Croque,https://schema.org/EventScheduled,2024-03-09T13:00:00Z,2024-03-09T16:00:00Z,balade découverte des plantes sauvages comestibles,Venez apprendre à reconnaitre les plantes sauvages comestibles et médicinales de votre région !,https://www.eventbrite.com/e/billets-balade-decouverte-des-plantes-sauvages-comestibles-858874696337,lyon
NA,Sold out,Refunds up to 7 days before event,"THE AGENDA OF THIS EVENT / PROGRAM : 1. BUILDING A STARTUP BUSINESS: 2. MARKET RESEARCH & STATISTICS FOR A STARTUP BUSINESS: 3. POC / MVP (MINIMUM VIABLE PRODUCT) FOR YOUR STARTUP BUSINESS: 4. PRODUCT & PRODUCT POSITIONING FOR YOUR STARTUP BUSINESS: 5. GO TO MARKET (GTM) STRATEGY FOR YOUR STARTUP BUSINESS: 6. CUSTOMER ACQUISITION, RETENTION FOR YOUR STARTUP: 7. SALES & MARKETING STRATEGIES FOR YOUR STARTUP BUSINESS: 8. INVESTMENT READINESS (STARTUP FUND RAISING): 9. INVESTOR'S ANALYSIS OF A STARTUP (STARTUP FUND RAISING): 10. ORGANIZATIONAL STRUCTURE OF YOUR STARTUP BUSINESS: 11. COMMON ISSUES WITH STARTUPS (STARTUP FOUNDERS): ---------------------------------------- This Startup Business Event will be Delivered ONLINE ---------------------------------------- ABOUT ME: I am LAKSHMAN SINGH (Startup / Business Mentor, Business Coach & Auditor, Fund Management, Angel Investor) I hold more than a decade of extensive experience in startup/business ecosystem and help founders/cxo's in startup/business through Consultations, Advices & by Auditing the Businesses. I also help startup businesses by investing in them, mentoring them and giving them exposure of my network. Linkedin : https://linkedin.com/in/iamlakshmansingh Facebook : https://www.facebook.com/iamlakshmansingh Email : Connect@LakshmanSingh.com Web : https://www.lakshmansingh.com/ Blog : https://www.lakshmansingh.com/blog Clientele : https://www.lakshmansingh.com/clientele ---------------------------------------- Startup Mentorship Event | Learn to build Startup Business | Startup | Entrepreneur | Entrepreneurship Workshop | Entrepreneur Class | Tech Workshop |Bootcamp | Tech Class | Tech Webinar | Entrepreneur Bootcamp | Entrepreneur Webinar | Startup Webinar | Startup Class | Entrepreneur Conference | Startup Conference | Tech Startup Conference | Business Conference | Business Networking | Startup Networking | Startup Classes | Entrepreneur Classes | Business Training | Entrepreneurship Training | Startup Training | Entrepreneur Training | Tech Workshop | Startup Workshop | Entrepreneur Workshop",32.64,80.12,EUR,Lakshman Singh,https://schema.org/EventScheduled,2024-03-09T08:00:00Z,2024-03-09T09:00:00Z,Startups Mentorship Program,Join This Startup Business Mentorship Event Today !,https://www.eventbrite.com/e/startups-mentorship-program-tickets-121672795607,lyon
NA,Sold out,No Refunds,"Awaken your mind and body to a new level and learn how to practice meditation in motion. The purpose of this yoga lineage is to guide you toward cultivating a conscious connection, integration and awakening of the body, mind, heart and spirit. You will learn and practice Patanjali's 8 limbs of yoga: Work primarily with the Amrit posture sequence, gentle vinyasa flows and extended posture holding times. Explore the deepest levels of body, mind and spirit with the integrative practices of clear intention, breath, meditative awareness and conscious integration. Learn to balance your nervous system with the “first half” and “second half” of a posture. To transition from an active state of “doing” a posture, to a relaxed state of “being”. And to feel the effects of a posture. Learn to consciously encounter your ""edge"" of body and mind to release deep tensions and restore the natural flow of the vital life force energy (prana). Good for all levels, from those with some experience to more experienced practitioners. Some experience with yoga and postures is recommended. BIOGRAPHY I have been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, meditation, Ayurveda and breathing. It is my pleasure and honor to guide you toward self-empowerment, transformation and awakened consciousness. I will help you connect to your deepest self and inner guide, from the physical to the soul dimension. SOULDIMENSION.ORG Copyright © 2022 • Soul Dimension",16.49,16.49,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-09T16:00:00Z,2024-03-09T17:30:00Z,Awakening Yoga • Weekly Class • Saint-Étienne,Weekly online class with a spiritual focus to awaken one’s consciousness and highest potential.,https://www.eventbrite.com/e/awakening-yoga-weekly-class-saint-etienne-tickets-402975870677,lyon
1 jours 7 heures,Billets électroniques sur mobile,NA,"- 2 JOURS DE FRIPES ! - ✔️ Une incroyable sélection de pièces uniques et de qualité triées par nos soins. ✔️ Une grande variété de tailles et de styles adaptée à chaque saison. ✔️ Un prix de 35€ le kilo : il n’y a pas de minimum d’achat. Le prix sera calculé au prorata du kilo. (Par exemple, un foulard de 100 grammes coûtera 3,50 €.) ✔️Un réassort de nouvelles pièces en continu durant toute la vente. _____________________ - COMMENT ÇA FONCTIONNE - ✔️ Tu réserves gratuitement ton créneau horaire. Le ticket te permet l'entrée sur le créneau indiqué et de rester le temps que tu souhaites ! Une fois à la vente : ✔️ Des dizaines de portants classés par catégories sont installés dans le lieu. Plus de 100 catégories différentes et plus de 10000 pièces sont exposées. ✔️ Des cabines d’essayage sont à ta disposition pour essayer les pépites que tu auras déniché. ✔️ Des balances sont en libre service pour vérifier le prix de tes articles avant de passer en caisse (pas de poids minimum pour acheter) et ainsi respecter ton budget. ✔️ Si tu es étudiant, bénéficie de 10% de remise sur tes achats ! ____________________ - INFOS PRATIQUES - 📍 Rendez-vous les 09 et 10 mars à Lyon - Villeurbanne : Double Mixte - 19 Av. Gaston Berger, 69100 Villeurbanne 🕙 Horaires : S amedi : 10h-19h Dimanche : 10h-17h Paiements en C B et espèces N 'oublie pas de prendre un sac avec toi pour remporter tes trouvailles ! ____________________ Qu'est ce qu'une vente RETHINK ? RETHINK est une marque de mode responsable qui favorise la consommation de seconde main. Notre mission est de la démocratiser pour qu’elle devienne un réflexe pour tous. Ainsi nous organisons des ventes éphémères de vêtements de seconde main vintage au kilo dans les grandes villes de France et d’Europe. A travers notre démarche nous souhaitons rendre accessible un geste écologique de façon simple et sans contrainte. L’industrie du textile a un impact néfaste sur l’écologie connu de tous, changeons ensemble notre façon de consommer ! ✨ Suis-nous sur Facebook @rethinkvintagefr et Instagram @ rethinkvintagefr pour jouer à notre concours, et tenter de remporter 1kg de vêtements/accessoires à venir chiner lors de la vente. IMPORTANT ⚠️ Merci de bien respecter ton créneau et ton horaire indiqué. 1 ticket par personne : merci de bien prendre qu'un seul créneau, les autres seront systématiquement annulés.",0,0,EUR,Rethink Vintage,https://schema.org/EventScheduled,2024-03-09T09:00:00Z,2024-03-10T16:00:00Z,Friperie au kilo - LYON VILLEURBANNE,"Les 09 et 10 mars, rendez-vous à LYON - VILLEURBANNE, pour une vente exceptionnelle de vêtements vintage et de seconde main !",https://www.eventbrite.fr/e/billets-friperie-au-kilo-lyon-villeurbanne-825149423137,lyon
4 heures,Billets électroniques sur mobile,NA,"Pour cette 3eme édition, c'est à Lyon, au Mob hotel que nous nous retrouvons, avec une belle équipe d'experts pour échanger avec vous autour de la maternité et de la parentalité !",0,0,EUR,Daniela Martins,https://schema.org/EventScheduled,2024-03-09T12:30:00Z,2024-03-09T16:30:00Z,Talk Maternité de Daniela - 9 mars à Lyon,On se retrouve à Lyon pour un nouveau Talk Maternité organisé par Daniela Martins !,https://www.eventbrite.com/e/billets-talk-maternite-de-daniela-9-mars-a-lyon-830467188717,lyon
2 heures,Billets électroniques sur mobile,NA,"À l'occasion de la Journée Internationale des Femmes, venez assister à la projection du documentaire Lyra réalisé par Alison Millar. Plongez dans l'histoire de la vie et mort de Lyra McKee, une jeune auteure et journaliste prometteuse qui a été tuée par balle en Irlande du Nord alors qu'elle couvrait des émeutes. Après la projection, participez à une discussion sur les thèmes abordés dans le film.",0,0,EUR,Consulat général d'Irlande à Lyon,https://schema.org/EventScheduled,2024-03-09T14:00:00Z,2024-03-09T16:00:00Z,Projection- Débat : Lyra de Alison Millar,"Projection du film ""Lyra"" de Alison Millar, suivie d'une discussion sur les femmes journalistes",https://www.eventbrite.fr/e/billets-projection-debat-lyra-de-alison-millar-838743573607,lyon
7 heures,NA,NA,"Pour orienter au mieux les futurs étudiants, l’ESME, école d’ingénieurs, propose une journée portes ouvertes le samedi 9 mars 2024. Ce sera l’occasion de découvrir les différentes formations et possibilités d’intégrer l’ESME à la rentrée : - Admission en cycle préparatoire intégré via la procédure Parcoursup - Admission en cycle préparatoire intégré anglophone via la procédure Parcoursup - Admission en cycle Bachelor ST2E - Admission parallèle en cycle préparatoire intégré et en cycle ingénieur – niveau BAC+1 à BAC+3 via la procédure Advance Parallèle Inscription : https://www.esme.fr/ecole-ingenieur/inscription-journee-portes-ouvertes/?CampaignId=701Tx000003X8zeIAC",0,0,EUR,Ecole d'ingénieurs Lyon - ESME,https://schema.org/EventScheduled,2024-03-09T08:30:00Z,2024-03-09T15:30:00Z,Journée Portes Ouvertes,"Venez découvrir l'ESME, l'école d'ingénieurs généraliste, et échanger avec nos étudiants et enseignants !",https://www.eventbrite.com/e/billets-journee-portes-ouvertes-837265442477,lyon
NA,Sold out,NA,"Viens faire le plein d’énergie chaque samedi avec une séance de yoga ouverte à tous les étudiants ! Les séances ont lieu au sein de la salle d'animation de la résidence Francoise Barré Sinoussi, 15 rue Guillaume Paradin, 69008 Lyon. L'entrée dans la résidence se fait par le portillon situé au 15 rue Guillaume Paradin. Sais-tu que le yoga favorise le sommeil et augmente la capacité de concentration ? Il permet également de chasser le stress et l’anxiété : de quoi repartir boosté à bloc ! En plus de partager un moment zen et convivial, cette séance de yoga te permettra d’augmenter ta souplesse et t’apportera un gain d’énergie en tous points de vue ! Pendant la séance de 10h30 tu pratiqueras le Hatha Yoga, un yoga traditionnel doux qui s'adapte à tous. Chaque posture (asanas) possède une version accessible aux débutants et une version plus avancée. Pendant la séance de 11h45 tu pratiqueras le Vinyasa Yoga, un yoga dynamique. Les postures se succèdent dans une approche chorégraphiée. Matériel à prévoir : 1 tapis de yoga, 1 tenue adaptée et confortable, de quoi s’hydrater Afin que tu puisses bénéficier d'une heure entière de pratique, merci de te présenter 10 minutes avant le début du cours au point de rendez-vous. Céline est professeure de hatha, vinyasa, yin, yoga hormonal et aérien. Elle aime transmettre la philosophie du yoga et intègre des notions d'anatomie à ses séances. Vous pouvez la retrouver sur Instagram @chandika_yoga.  FAQ Faut-il se munir d'une pièce d'identité ou y-a-t-il un âge minimum pour entrer à l'événement ? Votre pièce d'identité n'est pas obligatoire mais votre carte d'étudiant OUI. En effet cet évènement est réservé aux étudiants de Lyon. Quelles sont les différentes options de transport/parking à l'arrivée sur le site et une fois l'événement terminé ? Le plus simple est le Métro B, arrêt Jean Macé ou Jean Jaurès et emprunter l'avenue Jean Jaurès jusqu'au numéro 145. Pour entrer dans la résidence il faut sonner à la loge, puis traverser la hall d'entré pour vous diriger vers la salle d'animation. Que puis-je apporter à l'événement ? Il est nécessaire de prévoir une tenue adaptée et un tapis de sol, ainsi que de l'eau. En option : une serviette. Dois-je apporter mon billet imprimé à l'événement ? Non vous pouvez présenter le billet à partir de votre téléphone portable. Est-ce un problème si le nom indiqué sur mon billet ou mon inscription ne correspond pas à celui du participant ? Oui, les places sont réservées aux personnes qui se sont inscrites sur la plateforme EVENT BRITE.  Est-ce possible d'annuler ma participation ?  Oui, pour cela il faut vous connecter sur votre compte EventBrite.fr et annuler votre commande dans la rubrique « mes billets ».",0,0,EUR,Crous de Lyon,https://schema.org/EventScheduled,2024-03-09T09:30:00Z,2024-03-09T10:30:00Z,Freesport : sessions yoga - mars & avril 2024,Besoin de faire une pause et de prendre du temps pour toi ? C’est parti avec les séances Freesport -  yoga !,https://www.eventbrite.fr/e/billets-freesport-sessions-yoga-mars-avril-2024-847122164197,lyon
