Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
NA,Sold out,Refunds up to 7 days before event,"Synthesis of the human Mind Our internal world drives our external world. Our ability to use our mind determines how well we can control our external realities. What you may not know is that our Minds have an identity. Creating an Identity of mind allows us to direct our external world intentionally. The language we use to run our lives is one dimensional, which creates needless limitations. Our minds work best in a multidimensional language. Learning how to access your minds resources correctly will enable you to create a life beyond who we desire to be. Our vocabulary, are words we use internally to motivate change, but instead of encouraging us, the imperfections in our speech and articulation restrict access to our minds. There is no synchronicity between the one-dimensional language in our speech and the 4 th dimension of the mind. If you’re not using the correct language of the mind, the mind disengages where we become confused. We don’t have the language to describe the life that we want in a way that the mind accepts, understands, and can utilise. Mind ReMapping is a language illuminating an internal identity, so that we no longer need to be afraid of the dark, neither do we need to be afraid of our minds and what the future holds for us. Meta Tech Organica – Excited about Dimensions of LIVING D0 – Orientation – Who you are & who you are NOT. D1 – Point of Focus – What Where When Why & How to SEE. D2 – Objectification – Finding Imagination. D3 – Understanding – 4 Dimensions of Quadrilateral Thinking D4 – TIME – Mind ReMapping.(Cognitive Positioning System) Thank you for your patience. Mind ReMapping N.B. ALL EVENTS ARE ONLINE",14.99,44.99,GBP,Gavin Gooden,https://schema.org/EventScheduled,2024-03-09T18:00:00Z,2024-03-09T19:30:00Z,Mind ReMapping - LOST WITHOUT AN  IDENTITY  - ONLINE - Malaga.,"The MIND ReMapping  Philosophy: ""Be so Creatively removed from reality, that the Mind has no choice, but to come out of hiding….""",https://www.eventbrite.co.uk/e/mind-remapping-lost-without-an-identity-online-malaga-tickets-637996935007,granada
NA,Sold out,Contact the organizer to request a refund.,"Play a city game where Pablo Picasso’s spirit will help you to uncover Málaga’s top places and teach you about its history. You will learn about the city’s Moorish and Roman ruins, famous artists, writers, as well as Picasso, and uncover the most iconic landmarks and hidden treasures. Pay close attention though… You may need to help Picasso. He is trapped! The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",7.99,29.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-09T17:00:00Z,2024-03-09T18:30:00Z,Picasso's Malaga: Outdoor Escape Game,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/picassos-malaga-outdoor-escape-game-tickets-735159029447,granada
NA,Sold out,Contacta con el organizador para solicitar un reembolso.,PROMO / Patinete Eléctrico 2WheelsToursMalaga INSTRUCCIONES CONDICIONES,1.34,1.34,EUR,NiXMi,https://schema.org/EventScheduled,2024-03-10T10:00:00Z,2024-03-10T17:00:00Z,PROMO / Patinete Eléctrico 2WheelsToursMalaga,¡Ven a Patinete Eléctrico 2WheelsToursMalaga y ten un DESCUENTO del -15%!,https://www.eventbrite.es/e/entradas-promo-patinete-electrico-2wheelstoursmalaga-858195665337,granada
NA,Sold out,Contacta con el organizador para solicitar un reembolso.,"¡Bienveni@s al Curso Sanación Pránica Nivel 1 ! 🌟 Con La Sanación Pránica aprenderas sobre la anatomía energética de los chakras, cuerpos y el aura, y además descubrir cómo sanar tu cuerpo y mente de forma natural?✨ ¿Te interesa aprender sobre la anatomía energética de los chakras, cuerpos y el aura, y además descubrir cómo sanar tu cuerpo y mente de forma natural? ¡Entonces no puedes perderte este evento! ✨ Te invitamos a unirte a nosotros en El Ventanal del Soho | Calle Córdoba, 6, Málaga, donde descubrirás las técnicas de sanación pránica y cómo aplicarlas en tu vida diaria. En este curso, aprenderás a canalizar y manipular la energía vital para sanar enfermedades físicas y emocionales. Nuestros expertos te guiarán a través de ejercicios prácticos y te enseñarán las bases de esta antigua técnica de sanación. 💠 La Sanación Pránica acelera o proceso de nuestro cuerpo de se autorepuperarse al limpiar y aumentar la energía de la fuerza vital. Al igual que la luz afecta las reacciones químicas la energía vital potencia los mecanismos de sanación del cuerpo promoviendo una recuperación más rápida. 💠 Desarrollada por el reconocido Maestro Choa Kok Sui es una terapia complementaria segura y efectiva. Ha ayudado a personas en todo el mundo desde su introducción en 1987 a través del libro ""La Antigua Ciencia y Arte de la Sanación Pránica"" (posteriormente titulado ""Milagros a través de la Sanación Pránica"" 👉 Temas del curso: 👉 También en el Curso de Sanación Pránica MCKS nivel I aprenderás: 💞 Aprenda la Meditación en los Corazones Gemelos una técnica avanzada permitindo lograr rápidamente el control de sus pensamientos y emociones alivio del estrés paz interior y mucho más. Sabado 09 de Marzo de 10 a 18hs Domingo 10 de Marzo de 10 a 18hs Local: El Vendaval de Soho - Calle Córdoba 6, piso 2. Requisitos previos: Ninguno Certificado: Si Las dudas y informaciones: www.golenpranaandalucia.es Email: goldenpranaandalucia@gmail.com Instagram: @goldenpranaandalucia No importa si eres principiante o tienes experiencia en sanación, este curso es adecuado para todos. ¡Ven y descubre el poder de la sanación pránica en tu vida!",225,225,EUR,Clarice Deluchi,https://schema.org/EventScheduled,2024-03-09T09:00:00Z,2024-03-10T17:00:00Z,Curso Sanación Pránica | Nivel I,"¡Aprende a anatomia energética, dos días intensos de aprendizaje, no te lo pierdas! (50€ en el momento de la compra para garantizar su plaz)",https://www.eventbrite.es/e/entradas-curso-sanacion-pranica-nivel-i-796259482547,granada
NA,Sold out,Contacta con el organizador para solicitar un reembolso.,NA,0,0,EUR,MalMus,https://schema.org/EventScheduled,2024-03-09T15:30:00Z,2024-03-09T18:30:00Z,Mus Bridge Málaga,"Saludos, partida de mus mañana; no dejemos que desaparezca este arte de táctica al lance y estrategia a la vaca.",https://www.eventbrite.es/e/entradas-mus-bridge-malaga-751547437617,granada
NA,Sold out,NA,"Jaén, una monumental joya oculta en Andalucía, te espera con la hospitalidad que la caracteriza para darte a conocer su patrimonio histórico, artístico y natural.  Esta ciudad, capital de la región con más castillos de Europa, te sorprenderá.  No podemos hablar de Jaén sin hablar del imponente Castillo de Santa Catalina, que se levanta sobre las colinas de la ciudad para darnos una panorámica de ella que te dejará sin aliento. Castillo, que es testimonio de las diferentes etapas de nuestra Historia, este fue, por ejemplo,  el lugar que el Presidente De Gaulle eligió para terminar sus memorias, y que alberga hoy un lujoso Parador Nacional.  Las estrechas calles de su casco antiguo te harán viajar por el tiempo y sumergirte en el pasado morisco en sus Baños Árabes, vestigio de la influencia de al Andalus en la región y su famoso Salón Mudéjar del S.XV. Jaén es conocida también por ser la Capital Mundial del Aceite de Oliva, lo que podrás contrastar en los bares locales con el paladar y observar a vista de pájaro  el mar de olivos que rodea la ciudad. La capital del Santo Reino es una ciudad que te sorprenderá en cada esquina, desconocida y asombrosa, es la ciudad que eligieron visigodos, romanos, musulmanes y cristianos para asentarse. La tierra que enamoró a figuras internacionales y que inspiró versos a poetas de la talla de Miguel Hernández. Ven y descubre Jaén con nosotros, te desvelamos este tesoro de la alta Andalucía de la mano de nuestros expertos. Te llevarás un recuerdo inolvidable y un abrazo cálido y acogedor de su gente.  Recomendaciones y avisos: En esta actividad solo se admiten grupos de hasta 6 personas. Si sois 7 o más personas, se os pedirá un pago de 10€ por persona por adelantado para uniros a la visita. Precio: Precio no establecido. Podrá remunerar al guía según tu grado de satisfacción. Normalmente suele aportarse entre 8 y 10€ por persona. Gracias a tu colaboración podemos mantener este free tour por Baeza. Política de cancelación: Recuerda avisarnos a la mayor brevedad en el caso de algún imprevisto te impida acudir a este free tour por Úbeda mediante correo a byberiguetes@gmail.com",0,0,EUR,Tours and Tickets by Beriguete's,https://schema.org/EventScheduled,2024-03-09T16:45:00Z,2024-03-09T18:45:00Z,Free tour de los secretos de Jaén,Realiza nuestro free tour por Jaén y descubre todos sus monumentos y edificios históricos.,https://www.eventbrite.es/e/entradas-free-tour-de-los-secretos-de-jaen-720841465227,granada
NA,Sold out,NA,"Realiza con Arkeo Tour® una ruta completa por la ciudad de Jaén. Descubre los edificios históricos y los monumentos más singulares que conforman su casco antiguo, como la Catedral de la Asunción, el Convento de Santo Domingo, los Baños Árabes o el Palacio del Condestable. No confíes en aficionados. Viaja en el tiempo con un guía oficial de turismo de la Junta de Andalucía y rastrea las huellas que las distintas civilizaciones y culturas del pasado han dejado en la capital jiennese. Olivos y flamenco, el Lagarto y el Abuelo… Jaén posee un calado histórico y cultural que ni imaginabas. ¿Sabías que la «Muy noble y muy leal ciudad de Jaén» comenzó siguiendo un pequeño nucleo en la ladera de Santa Catalina hasta convertirse en la ciudad dinámica e innovadora que puedes ver ahora? Oretanos y romanos, visiodos, andalusíes y castellanos. Todos han dejado su impronta en esta ciudad milenaria. Consigue hoy tu plaza para recorrer con nosotros sus empedradas calles y descubre en tan solo dos horas los encantos que Jaén atesora. Además, con esta visita accederás gratuitamente a los Baños Árabes del Palacio de Villardompardo y el famoso Salón Mudéjar original del siglo XV. Los free tours no tienen un precio fijo, sino que al finalizar la actividad cada persona entrega al guía el importe que considere en función de su satisfacción (lo habitual es entre 8 a 10€ por  persona para costear el pago de iva, seguro de responsabilidad civil y autónomos, así como la propia remuneración del guía). Recuerda que esta actividad se realizará sólo si se alcanza el mínimo de participantes establecido.  El máximo de personas por reserva son 6. Para grupos más numerosos, podéis solicitar realizar un tour privado. Si por algún imprevisto no puedes acudir, avísanos a la mayor brevedad para que el guía no te esté esperando. Para cualquier consulta, puedes contactarnos de lunes a domingo de 9:30 a 14:00 y de 16:30 a 21:00 al 611 186 075.  ¡Esperamos que disfrutéis la ruta!",0,0,EUR,Arkeo Tour,https://schema.org/EventScheduled,2024-03-09T16:45:00Z,2024-03-09T18:45:00Z,Free tour por Jaén monumental,Descubre los edificios históricos y los monumentos más singulares que conforman su casco antiguo.,https://www.eventbrite.es/e/entradas-free-tour-por-jaen-monumental-263038524307,granada
7 hours 1 minute,Mobile eTicket,No Refunds,NA,20.19,20.19,EUR,CENTURYON,https://schema.org/EventScheduled,2024-03-09T22:59:42Z,2024-03-10T06:00:54Z,Western,Entra en nuestro gran Saloon y tómate unos tragos al ritmo de Thiago Oliveira y nuestros gogos al estilo del Western más auténtico,https://www.eventbrite.com/e/western-tickets-858935979637,granada
NA,Sold out,No Refunds,"Awaken your mind and body to a new level and learn how to practice meditation in motion. The purpose of this yoga lineage is to guide you toward cultivating a conscious connection, integration and awakening of the body, mind, heart and spirit. You will learn and practice Patanjali's 8 limbs of yoga: Work primarily with the Amrit posture sequence, gentle vinyasa flows and extended posture holding times. Explore the deepest levels of body, mind and spirit with the integrative practices of clear intention, breath, meditative awareness and conscious integration. Learn to balance your nervous system with the “first half” and “second half” of a posture. To transition from an active state of “doing” a posture, to a relaxed state of “being”. And to feel the effects of a posture. Learn to consciously encounter your ""edge"" of body and mind to release deep tensions and restore the natural flow of the vital life force energy (prana). Good for all levels, from those with some experience to more experienced practitioners. Some experience with yoga and postures is recommended. BIOGRAPHY I have been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, meditation, Ayurveda and breathing. It is my pleasure and honor to guide you toward self-empowerment, transformation and awakened consciousness. I will help you connect to your deepest self and inner guide, from the physical to the soul dimension. SOULDIMENSION.ORG Copyright © 2022 • Soul Dimension",16.49,16.49,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-13T15:30:00Z,2024-03-13T17:00:00Z,Awakening Yoga • Weekly Class • Almeria,Weekly online class with a spiritual focus to awaken one’s consciousness and highest potential.,https://www.eventbrite.com/e/awakening-yoga-weekly-class-almeria-tickets-402974747317,granada
NA,Sold out,NA,"English Stand-Up Comedy Open Mic in Malaga Get ready for a night of laughter at this English Stand-Up Comedy Open Mic in Malaga! Join us at MálagaSalsa Escuela de Baile located at Calle Corregidor Paz Guzmán, Málaga, Spain. On this date, we will have a local professional Magician and new comedians flying from London and the USA to perform at Málaga Comedy. In addition, we will have new and local comedians who will have you rolling on the floor with laughter. Hopeful.This is a new act and new material night with a variety of levels of talent. We do not have professional comedians on this show, but we have a fully stocked bar to guarantee you'll laugh at anything. We will ask for cash donations before and after the show to help us cover the cost of renting the venue and purchasing equipment. If you prefer, you can send your donation online by clicking here.",0,0,EUR,Malaga Comedy,https://schema.org/EventScheduled,2024-03-09T18:00:00Z,2024-03-09T21:00:00Z,English Stand Up Comedy in Malaga,"Come enjoy a night full of laughter at our English Stand Up Comedy in Malaga, where we assure you guaranteed fun!",https://www.eventbrite.co.uk/e/entradas-english-stand-up-comedy-in-malaga-825761734577,granada
