Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
1 hora 30 minutos,Entrada electrónica móvil,Reembolsos hasta 1 día antes del evento,"¿Quieres aprender a cuidar y mimar tú rostro? 🥰​¡Aquí te enseñamos como tener una piel de sueño! Nos sumergiremos en el aprendizaje con una rutina facial personalizada y adaptada a tus necesidades y luego con un taller en el que vamos a crear una de nuestras mascarillas más aclamadas por el publico Glen Cocoa 🍫​ ¡A que esperas para vivir una experiencia diferente con nosotras! Este evento es ideal para compartir con amigos, familia o incluso con tu crush. 😻​✨ ¡Reserva tu entrada cuanto antes, las plazas son limitadas!",27.44,27.44,EUR,Lush Alcalá,https://schema.org/EventScheduled,2024-03-10T15:00:00Z,2024-03-10T16:30:00Z,EXCLUSIVO: ¡BEAUTY PARTY en Lush Alcalá! Planes en Madrid,"¿Buscas planes en Madrid? No te quedes sin la oportunidad de venir a nuestro evento, donde crearemos una mascarilla facial 100% orgánica.",https://www.eventbrite.es/e/entradas-exclusivo-beauty-party-en-lush-alcala-planes-en-madrid-848283317237,madrid
1 hora,Entrada electrónica móvil,Reembolsos hasta 1 día antes del evento,"¡Te presentamos el evento más emocionante del momento en Lush Alcalá: el Taller de Burbuja de Baño Sleepy! 🌈🛁 Te invitamos a hacerla a mano, tal y como se hace en nuestra fábrica, para disfrutar después en casa de su fantástico olor a aceite de lavanda y absoluto de tonka . No dudes en venir a pasar un momento divertido en pleno centro de Madrid. ✨ ¡Reserva tu entrada cuanto antes, ya que las plazas son limitadas!",11.09,11.09,EUR,Lush Alcalá,https://schema.org/EventScheduled,2024-03-10T18:00:00Z,2024-03-10T19:00:00Z,Planes en Madrid: Crea tu propia burbuja de baño.,¿Buscas planes en Madrid? ¡Crea tus propias burbujas de baño! Un taller cerca de ti con manualidades para niños/as y para toda la familia.,https://www.eventbrite.es/e/entradas-planes-en-madrid-crea-tu-propia-burbuja-de-bano-848285172787,madrid
1 hora,Entrada electrónica móvil,Reembolsos hasta 1 día antes del evento,"¿Qué incluye tu experiencia? ¿Eres fan de los baños relajantes y las sorpresas intergalácticas? ¡Te presentamos el evento más emocionante del momento en Lush Plenilunio: el Taller de Bomba de Baño Intergalactic! 🚀🛁 ¿Qué te parecería sumergirte en un viaje cósmico mientras creas tu propia bomba de baño? En este evento tan especial, podrás aprender a confeccionar una bomba de baño única y llevarla a casa para disfrutar de un baño intergaláctico lleno de color y aroma. Pero eso no es todo, ¡aquí viene lo divertido! Tendrás la oportunidad de escribir un mensaje secreto dentro de la bomba de baño para sorprender a alguien especial. Imagina la emoción cuando esa persona esté tomando un baño relajante y encuentre su mensaje oculto flotando entre las estrellas ✨ ¡Reserva tu entrada cuanto antes, ya que las plazas son limitadas! Ven a vivir una experiencia única en el espacio estelar de Lush Plenilunio. ¡Que los baños intergalácticos sean una realidad en tu vida! 🛀💫",8.91,8.91,EUR,Lush Plenilunio,https://schema.org/EventScheduled,2024-03-10T11:00:00Z,2024-03-10T12:00:00Z,Planes en Madrid: Crea tu propia bomba de baño en Lush Plenilunio,"¿Buscas planes en Madrid? ¡Crea tus propias bombas de baño! Un taller cerca de ti con manualidades para niños, niñas y toda la familia.",https://www.eventbrite.es/e/entradas-planes-en-madrid-crea-tu-propia-bomba-de-bano-en-lush-plenilunio-844647462297,madrid
NA,Sold out,Contact the organizer to request a refund.,"Join us for a Sunday evening filled with laughter. This is a true English stand-up comedy open mic. The entire show follows our unique Show Up Go Up open mic format! That means anyone can step up and try their hand at comedy. Whether you're a seasoned pro or a first-time performer, this is your chance to shine and share your comedic talents with our lively audience. Don't miss out on the funniest evening in Madrid! Grab your tickets now and get ready for an unforgettable comedy experience at Madrid Comedy Lab's open mic! 🕗 Doors open at 17:30🎤 Show: 18:00 - 19:30📍 Location: Tr.ª de los Cabestreros, 5, CentroTickets are going fast, so go grab them before they are gone as we have a limited capacity🎟️ We recommend that you arrive around 17:30 for the best seats. Important note:Everyone can perform. You don't need to reserve your spot in advance. Just show up at the door and write your name by 5:30 PM at the latest. To ensure a great show for the audience, we've set the number of acts taking the stage at 10, meaning if more than 10 people want to perform, the lineup will be determined by drawing lots. No need to sign up in advance, just show up and go up! See you there! You can follow us on instagram (@madridcomedylab) , we have different lineups every show :) Our Refund & Cancellation Policy: At Madrid Comedy Lab, we value our audience and aim to provide an enjoyable experience for all. Please take note of our refund policy: Our Venue: Madrid Comedy Lab Located in the vibrant heart of Lavapiés, Madrid, our comedy club brings laughter to one of the city's most dynamic neighborhoods. Lavapiés is renowned for its rich cultural tapestry, bustling streets, and diverse community, making it the perfect backdrop for a night of comedy. Nestled amidst the eclectic charm of Lavapiés, our venue offers an intimate and inviting space where laughter knows no bounds. With top-notch comedians taking the stage and a warm, welcoming atmosphere, we promise you an evening filled with unforgettable moments and endless laughter. Join us for a comedy experience like no other, right here in the heart of Lavapiés. Get ready to laugh, unwind, and create lasting memories at Madrid Comedy Lab.",5.77,7.99,EUR,Madrid Comedy Lab,https://schema.org/EventScheduled,2024-03-10T17:00:00Z,2024-03-10T18:30:00Z,El Rastro Open Open Mic:   English Stand-up Comedy Open Mic w/ A Free Drink,Join us for an evening filled with laughter. The city's only English comedy open mic that follows a show up go up format!,https://www.eventbrite.es/e/el-rastro-open-open-mic-english-stand-up-comedy-open-mic-w-a-free-drink-tickets-855318720317,madrid
2 hours,Mobile eTicket,Refunds up to 7 days before event,"Sports Pub Madrid has 4 areas and 6 screens showing live sports. This cozy pub offers a full service bar with a great variety of beers on tap or bottle, wines, cocktails, and long drinks. There is also a food menu, which includes tapas, tacos, and snack. The pub is located in a very popular nightlife area of Madrid, in the neighborhood called 'Malasaña'. Sports Pub Madrid cuenta con 4 zonas y 6 pantallas que muestran deportes en vivo. Este acogedor pub ofrece un servicio completo de bar con una gran variedad de cervezas de barril o botella, vinos, cócteles, copas y combinados. También hay un menú de comida, que incluye tapas, tacos y picoteo. El pub está situado en una zona muy popular de la noche madrileña, en el barrio 'Malasaña'. Reservations You can choose tickets with admission and seating at the tables in the 4 areas of the pub, or tickets with only the admission to the venue. The 6 screens locations are marked with TV 1-A, TV 1-B, TV 2, TV3, TV 4-A and TV 4-B. For your convenience, pick seats at the same table, or in the case of large groups, at nearby tables. Make your reservation as soon as possible, the number of seats in the venue is limited. Reservas Puede elegir entradas con admisión y asiento en las mesas de las 4 zonas del pub, o entradas sólo con admisión en el local. Las ubicaciones de las 6 pantallas están marcadas con TV 1-A, TV 1-B, TV 2, TV 3, TV 4-A y TV 4-B. Para su comodidad, elija asientos en la misma mesa o, en el caso de grupos grandes, en mesas cercanas. Haga su reserva lo antes posible, el número de plazas en el local es limitado. Venue Interiors https://sportspubmadrid.com/about Food & Drinks Menu https://sportspubmadrid.com/menu Important Doubts: sportspubmadrid.com/contact Importante Dudas: sportspubmadrid.com/contact",1,2,EUR,Sports Bar Madrid,https://schema.org/EventScheduled,2024-03-10T17:30:00Z,2024-03-10T19:30:00Z,Bayer Leverkusen v Wolfsburg | Bundesliga - Sports Pub Madrid,"Cozy bar where to watch live sports in Madrid. Book your table to enjoy beers, snacks, and cocktails till late hours of the night.",https://www.eventbrite.es/e/bayer-leverkusen-v-wolfsburg-bundesliga-sports-pub-madrid-tickets-858404650417,madrid
2 hours,Mobile eTicket,Refunds up to 7 days before event,"About the venue Sports & Beers Bar Madrid has a bar area, 4 dining areas, and 6  TVs showing live sports. This cozy place serves beer on tap or bottle, wines, long drinks, cocktails and is the perfect place for dinner, as food is prepared meanwhile you watch your favorite sports events. Acerca del local Sports & Beers Bar Madrid cuenta con una zona de barra, 4 zonas de comedor, y 6 televisores que muestran deportes en directo. Este acogedor local sirve cerveza de barril o de botella, vinos, copas y es el lugar perfecto para cenar, ya que se prepara comida mientras ve sus eventos deportivos favoritos. F ood & Drinks Menu https://sportsbeersbar.com/menu Venue Interiors https://sportsbeersbar.com/about Bookings You can choose tickets with seating in the dining salons at tables for 2 or 4 people. The TV locations are marked in the venue map. For your convenience, pick seats at the same table, or in the case of large groups, at nearby tables. Make your reservation as soon as possible, the number of seats in the venue is limited. Reservas Puede elegir entre entradas con asiento en el salón comedor para mesas de 2 o 4 personas. Las ubicaciones de los televisores están marcadas en el mapa del local. Para su comodidad, elija asientos en la misma mesa o, en el caso de grupos grandes, en mesas cercanas. Haga su reserva lo antes posible, el número de asientos en el recinto es limitado. Important Note Any doubts: https://sportsbeersbar.com/contact Nota Importante Alguna duda: https://sportsbeersbar.com/contact",0.5,2,EUR,Sports Bar Madrid,https://schema.org/EventScheduled,2024-03-10T17:30:00Z,2024-03-10T19:30:00Z,Real Madrid v Celta de Vigo | LaLiga - Sports & Beers Bar Madrid,Reservations to watch live sports and enjoy snacks dining in Madrid. Reservas para ver deportes en vivo y disfrutar de tapeo en Madrid.,https://www.eventbrite.es/e/real-madrid-v-celta-de-vigo-laliga-sports-beers-bar-madrid-tickets-858460908687,madrid
2 hours,Mobile eTicket,Refunds up to 7 days before event,"About the venue Sports & Beers Bar Madrid has a bar area, 4 dining areas, and 6  TVs showing live sports. This cozy place serves beer on tap or bottle, wines, long drinks, cocktails and is the perfect place for dinner, as food is prepared meanwhile you watch your favorite sports events. Acerca del local Sports & Beers Bar Madrid cuenta con una zona de barra, 4 zonas de comedor, y 6 televisores que muestran deportes en directo. Este acogedor local sirve cerveza de barril o de botella, vinos, copas y es el lugar perfecto para cenar, ya que se prepara comida mientras ve sus eventos deportivos favoritos. F ood & Drinks Menu https://sportsbeersbar.com/menu Venue Interiors https://sportsbeersbar.com/about Bookings You can choose tickets with seating in the dining salons at tables for 2 or 4 people. The TV locations are marked in the venue map. For your convenience, pick seats at the same table, or in the case of large groups, at nearby tables. Make your reservation as soon as possible, the number of seats in the venue is limited. Reservas Puede elegir entre entradas con asiento en el salón comedor para mesas de 2 o 4 personas. Las ubicaciones de los televisores están marcadas en el mapa del local. Para su comodidad, elija asientos en la misma mesa o, en el caso de grupos grandes, en mesas cercanas. Haga su reserva lo antes posible, el número de asientos en el recinto es limitado. Important Note Any doubts: https://sportsbeersbar.com/contact Nota Importante Alguna duda: https://sportsbeersbar.com/contact",0.5,2,EUR,Sports Bar Madrid,https://schema.org/EventScheduled,2024-03-10T15:45:00Z,2024-03-10T17:45:00Z,Liverpool v Machester City | Premier League - Sports & Beers Bar Madrid,Reservations to watch live sports and enjoy snacks dining in Madrid. Reservas para ver deportes en vivo y disfrutar de tapeo en Madrid.,https://www.eventbrite.es/e/liverpool-v-machester-city-premier-league-sports-beers-bar-madrid-tickets-858459033077,madrid
NA,Sold out,Contact the organiser to request a refund.,"Embark on an immersive journey into the captivating world of Latin rhythms right in the heart of Madrid! Feel the pulse of salsa, the vivacious energy of merengue, and the heartfelt beats of bachata as you dive into our dynamic dance class. Led by our skilled instructors, the salsa class caters to all levels, ensuring both beginners and experienced dancers alike can groove to the music and refine their moves. Delve deeper into the cultural roots of Latin music and dance, gaining insight into their rich history and evolution. Perfect for travelers seeking an authentic cultural experience in Madrid. Our class is also ideal for corporate team-building events, offering a fun and engaging activity for colleagues to bond over. Music and dance enthusiasts will find their rhythm here, while groups of friends or families can come together for a memorable and joyous experience. Join us and let the passion of Latin dance ignite your spirit in the vibrant streets of Madrid! Reminder The Latin Dance & Salsa Class Experience unfolds at Calle de Santa Isabel, 5. Keep in mind that the meeting point might vary based on studio availability. But don’t worry, we'll reach out to you via WhatsApp to confirm the exact location. Kindly ensure your phone number is entered accurately for seamless communication. What's Included? What is not included? Meeting Point : The Latin Dance & Salsa Class Experience unfolds at Calle de Santa Isabel, 5. Keep in mind that the meeting point might vary based on studio availability. But don’t worry, we'll reach out to you via WhatsApp to confirm the exact location. Kindly ensure your phone number is entered accurately for seamless communication.",32.39,32.39,EUR,MADRIDE TRAVEL,https://schema.org/EventScheduled,2024-03-09T17:00:00Z,2024-03-09T18:00:00Z,Latin dance and salsa class in Madrid Experience (Private Groups),Immerse yourself in vibrant Latin rhythms in Madrid! Experience the passion of music and dance with our salsa class.,https://www.eventbrite.es/e/latin-dance-and-salsa-class-in-madrid-experience-private-groups-tickets-830138615947,madrid
NA,Sold out,Contact the organiser to request a refund.,"Embark on a journey through Madrid's rich traditions and flavors! Relish the iconic churros with chocolate and sip madroño liqueur in a chocolate glass. Your guide will unveil the stories behind these delights, accompanied by an extra complimentary drink. A perfect start to your night!  Then, immerse yourself in the soul-stirring world of Flamenco at one of Madrid's top venues. Witness a mesmerizing performance of this iconic dance. As the night unfolds, dive into the vibrant city nightlife on an exclusive pub crawl filled with special offers, shots, free entries, and more. Experience the best of Madrid with Flavours & Flamenco!  Whats is included? What is not included? Meeting Point Bear statue in Puerta del Sol (metro line 1, 2 and 3). Look for our guides with the Bear logo in the red t-shirt and a sign with your name on it. If you have trouble finding it you can search in Google Maps the following address: Puerta del Sol, 1, 28013.",73.42,73.42,EUR,MADRIDE TRAVEL,https://schema.org/EventScheduled,2024-03-09T17:00:00Z,2024-03-09T20:00:00Z,Flavours  & Flamenco in Madrid Experience + Pub Crawl (Private Groups),Indulge in Madrid's delights: churros with chocolate and Madroño liqueur in a chocolate glass. Experience a mesmerizing Flamenco Show and pa,https://www.eventbrite.es/e/flavours-flamenco-in-madrid-experience-pub-crawl-private-groups-registration-234374168447,madrid
NA,Sold out,Contacta con el organizador para solicitar un reembolso.,"Embark on a 6-hour Madrid adventure! Begin with a wine tasting of 4 varieties, each paired with delectable tapas, and master the art of wine enjoyment.  After few glasses of wine you’ll probably feel uninhibited enough to take on some flamenco dancing. Transition to a flamenco master class at a professional school, immersing yourself in the passionate tradition.   Once you’ve learned the basics of flamenco, you’ll have a chance to see how the professionals do it. Enjoy a show performed by professional dancers, accompanied by musicians and singers (on request, for an additional fee).   Cap off the night with MADride Pub Crawl, exploring the coolest pubs and clubs. Enjoy complimentary shots, exclusive discounts, drinking games, and free entry to the city's best spots. A vibrant blend of wine, flamenco, and nightlife awaits, making it an unmissable Spanish cultural experience!  What is included? What is not included? Meeting Point Bear statue in Puerta del Sol (metro line 1, 2 and 3). Look for our guides with the Bear logo in the red t-shirt and a sign with your name on it. If you have trouble finding it you can search in Google Maps the following address: Puerta del Sol, 1, 28013.",64.55,64.55,EUR,MADRIDE TRAVEL,https://schema.org/EventScheduled,2024-03-09T17:00:00Z,2024-03-09T23:00:00Z,Wine Tasting & Flamenco Master Class  + Pub Crawl in Madrid(Private Groups),"Indulge in an accessible wine tasting and flamenco experience! Enjoy 4 wine varieties, flamenco steps, and join the best Madrid pub crawl. A",https://www.eventbrite.es/e/entradas-wine-tasting-flamenco-master-class-pub-crawl-in-madridprivate-groups-638210413527,madrid
NA,Sold out,Contacta con el organizador para solicitar un reembolso.,"Revoltosa Prado te presenta el primer Brunch Flamenco de Madrid. En el corazón del Barrio de las Letras, disfruta todos los domingos, de 12h a 14h, de un espectáculo de flamenco en directo y de un brunch en el que la gastronomía típica española, y especialmente madrileña, son protagonistas. En Flamenco Brunch podrás disfrutar de los mejores artistas del género: cantaores, guitarristas, percusionistas y bailaores. En cada sesión habrá dos pases, un primer pase de flamenco más tradicional, y un segundo pase en el  que la fusión y los nuevos caminos del flamenco crearán una atmósfera más festiva y distendida.  Un show pensado tanto para el público local ya familiarizado con el flamenco, como para personas que quieren sumergirse y tener una auténtica experiencia en esta manifestación única de nuestra cultura y folclore, desde una aproximación respetuosa y honesta. En la mesa, te recibiremos con un cóctel de bienvenida, para pasar después a un suculento menú compuesto de platos tan representativos de nuestra gastronomía como: - Salmorejo cordobés con crujiente de de lomo embuchado - Ensaladilla con gamba cristal, mayonesa de cilantro y copos de bonito - Buñuelo negro de bacalao con alioli de lima - Croqueta ibérica de taberna - Pincho moruno con patatitas paja - Mini bocata de panceta con rúcula y salsa de chipotle - Mini mollete de calamares con alioli de lima - Mini torrija de horchata El menú también incluye una consumición (vino, cerveza, refresco, agua mineral o café/infusión). E﻿n caso de intolerancias alimentarias o de requerir un menú vegetariano/vegano, es conveniente avisar antes del evento por email a hugo@revoltosamadrid.com  ¡No te pierdas esta experiencia que trasciende lo culinario y lo lúdico, en el que gastronomía y cultura se dan la mano!",39.04,39.04,EUR,REVOLTOSA PRADO,https://schema.org/EventScheduled,2024-03-10T11:00:00Z,2024-03-10T13:00:00Z,FLAMENCO BRUNCH EN REVOLTOSA PRADO,Primer Brunch Flamenco de Madrid: show en vivo + degustación de gastronomía tradicional ibérica.,https://www.eventbrite.es/e/entradas-flamenco-brunch-en-revoltosa-prado-314595953967,madrid
