Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
2 hours 30 minutes,Mobile eTicket,Contact the organiser to request a refund.,"This event by Unified Dating offers a relaxed and friendly way to easily meet new people locally. If for any reason the event that you want to book onto says Sales Ended please email us at customercare@unifieddating.com stating the event that you want to book onto and date so that we can check and confirm if it is possible for you to book on. If the Venue Name and Address are not on the event page then at the latest we will add this to the event page by 2 hours prior to the event start time. At that point you will then be able to see the Venue Name and Address on the event page if we have not added it prior to this. Bored of swiping on dating apps? Want to meet someone new? Stop swiping and start dating! We know what makes a great party and we’ve designed our events to help people make the most of the night. The event will be with people single and ready to mingle. It really is that simple! Dress code: Dress to impress/smart casual/ be yourself! If the event has sold out, please add yourself to the waitlist or email us to be added to the waitlist as more places may become available. To register with Unified Dating please visit: https://www.unifieddating.com/ Book your ticket, arrive at the venue, introduce yourself to everyone, get a drink and easily meet new people in your area!. Bring A Friend: You can book tickets for friends at 50% off using code BringAFriend at checkout. You will need to ensure at least one ticket is booked at full price in order to bring friends at up to 50% off. Enter the code in the promo code section at checkout and click apply to then scroll and select the 50% off Bring A Friend tickets. Please note Bring A Friend tickets are for people that are single and looking to participate in the event. Please note this event is a brunch event and attendees are expected to order from the brunch/ food menus. Please note the ticket price is simply to book on to attend this event. Any drinks or food you will need to purchase directly from the venue. You must not bring any food or drinks from outside into the venue. We cannot guarantee the availability of food or drinks. *Our events are for mixed ages. Our minimum age requirement is that attendees must be 18+ to book on and attend our events. *All attendees are required to have purchased a ticket for our events online prior to attending our events. We only sell our tickets online. We do not sell tickets at the event. Event Organiser: Unified Dating *Please note: Refund Policy: No Refunds. Additionally, we cannot guarantee the number or gender mix and do not offer refunds if some attendees fail to attend or the numbers are low or the gender mix skewed. As stated on this event page, order form and in our Terms and Conditions of Business we have a no refunds policy. We can offer an event credit if a valid reason is provided.  *Unified Dating has a zero tolerance policy towards any form of discrimination. News: Get Me Pampered has partnered with us to offer our customers 20% off on bookings!. Get Me Pampered offer hair, beauty and massage treatments at your home, hotel or office in London Zones 1 to 5 and Oxford, in other UK areas can also be offered at request. Find out more and to book for yourself, a group pamper party/ special event or as a gift: getmepampered.com. Use code GET20%OFF for 20% off at checkout on Get Me Pampered for bookings.",16.99,16.99,GBP,Unified Dating,https://schema.org/EventScheduled,2024-03-10T16:00:00Z,2024-03-10T18:30:00Z,Unified Dating - Meet Singles over Brunch in Glasgow (Ages 18-30),Book your place on this offline in-person brunch event and easily connect with new people in your area!,https://www.eventbrite.co.uk/e/unified-dating-meet-singles-over-brunch-in-glasgow-ages-18-30-tickets-857116026107,glasgow
NA,Sold out,Contact the organizer to request a refund.,"Looking for a fun and creative evening activity to enjoy with your partner or friend in Glasgow? Discover the joy of tufting alongside your partner or friends in our upcoming workshop! Dive into the world of textile artistry and unleash your creativity together. During the workshop, we'll support you along your tufting journey, but you'll get hands-on experience working with various colors and fully experience what it's like to tuft. what this event will be？+Unleash Creativity:  Let your imaginations soar as we provide all the essentials for a seamless and enjoyable tufting process. We'll provide all the materials you need, including an array of variety colors yarn, and decorative elements. + Guidance Every Step：We're here to teach and assist, ensuring you create a personalised 60 x 60cm artwork. +What this tufting work could be? +Express Yourselves:  Craft unique rugs that reflect your combined styles, adding charm and character to your shared spaces. + Mindful Presence:  Immerse yourselves in a calm and focused creative journey, embracing mindfulness together throughout the workshop. what can you get from this workshop? 🌟 Learn from Expert Instructors🌟 Craft Your Stylish Masterpiece🌟 Bond and Create Sweet Memories🌟 No Experience Needed - All Materials Provided! What to Bring: 🌟 Please bring your references and following our Tufting Guidelines for a smoother experience. Suitable For: Join us for an unforgettable experience filled with creativity, relaxation, and meaningful connections. Reserve your spot now and let's create something beautiful together! Limited spots available - book now to ensure you and your loved ones don't miss out!",78.71,78.71,GBP,UNOFFICIAL ART SPACE,https://schema.org/EventScheduled,2024-03-09T16:00:00Z,2024-03-09T20:00:00Z,Tufting Rug 60X60 CM,An enjoyable and creative experience for couples or friends looking for things to do in Glasgow!,https://www.eventbrite.com/e/tufting-rug-60x60-cm-tickets-852594742827,glasgow
4 hours,Mobile eTicket,Contact the organiser to request a refund.,"In this 4 hour workshop you will learn how to carve your own hand drawn design into a sheet of specialist Asian Plywood using traditional tools. We will demonstrate how to use the various tools to simplify objects into bold shapes, suggest tone through pattern and describe finer details using line. This workshop is perfect for beginners or those taking a step up from Lino printing.",54.88,54.88,GBP,Mobile Print Studio,https://schema.org/EventScheduled,2024-03-10T12:00:00Z,2024-03-10T16:00:00Z,Woodcut Workshop,Join us for a relaxed workshop where you'll get to explore woodcut printing.,https://www.eventbrite.co.uk/e/woodcut-workshop-tickets-837765819117,glasgow
2 hours 30 minutes,Mobile eTicket,Contact the organiser to request a refund.,"This event by Unified Dating offers a relaxed and friendly way to easily meet new people locally. If for any reason the event that you want to book onto says Sales Ended please email us at customercare@unifieddating.com stating the event that you want to book onto and date so that we can check and confirm if it is possible for you to book on. If the Venue Name and Address are not on the event page then at the latest we will add this to the event page by 2 hours prior to the event start time. At that point you will then be able to see the Venue Name and Address on the event page if we have not added it prior to this. Bored of swiping on dating apps? Want to meet someone new? Stop swiping and start dating! We know what makes a great party and we’ve designed our events to help people make the most of the night. The event will be with people single and ready to mingle. It really is that simple! Dress code: Dress to impress/smart casual/ be yourself! If the event has sold out, please add yourself to the waitlist or email us to be added to the waitlist as more places may become available. To register with Unified Dating please visit: https://www.unifieddating.com/ Book your ticket, arrive at the venue, introduce yourself to everyone, get a drink and easily meet new people in your area!. Bring A Friend: You can book tickets for friends at 50% off using code BringAFriend at checkout. You will need to ensure at least one ticket is booked at full price in order to bring friends at up to 50% off. Enter the code in the promo code section at checkout and click apply to then scroll and select the 50% off Bring A Friend tickets. Please note Bring A Friend tickets are for people that are single and looking to participate in the event. Please note this event is a brunch event and attendees are expected to order from the brunch/ food menus. Please note the ticket price is simply to book on to attend this event. Any drinks or food you will need to purchase directly from the venue. You must not bring any food or drinks from outside into the venue. We cannot guarantee the availability of food or drinks. *Our events are for mixed ages. Our minimum age requirement is that attendees must be 18+ to book on and attend our events. *All attendees are required to have purchased a ticket for our events online prior to attending our events. We only sell our tickets online. We do not sell tickets at the event. Event Organiser: Unified Dating *Please note: Refund Policy: No Refunds. Additionally, we cannot guarantee the number or gender mix and do not offer refunds if some attendees fail to attend or the numbers are low or the gender mix skewed. As stated on this event page, order form and in our Terms and Conditions of Business we have a no refunds policy. We can offer an event credit if a valid reason is provided.  *Unified Dating has a zero tolerance policy towards any form of discrimination. News: Get Me Pampered has partnered with us to offer our customers 20% off on bookings!. Get Me Pampered offer hair, beauty and massage treatments at your home, hotel or office in London Zones 1 to 5 and Oxford, in other UK areas can also be offered at request. Find out more and to book for yourself, a group pamper party/ special event or as a gift: getmepampered.com. Use code GET20%OFF for 20% off at checkout on Get Me Pampered for bookings.",16.99,16.99,GBP,Unified Dating,https://schema.org/EventScheduled,2024-03-10T16:00:00Z,2024-03-10T18:30:00Z,Unified Dating Bisexual - Meet Singles over Brunch in Glasgow (Ages Over 50s),Book your place on this offline in-person brunch event and easily connect with new people in your area!,https://www.eventbrite.co.uk/e/unified-dating-bisexual-meet-singles-over-brunch-in-glasgow-ages-over-50s-tickets-855522971237,glasgow
NA,Sold out,Contact the organiser to request a refund.,"The Mother of all Mother’s Day Events Treat your mum to an indulgent experience at LUSH Glasgow City. Learn how to make your very own bouquet from our florist Kathy to share with her or keep for you. You'll also learn to make our indulgent Glen Cocoa facemask which you'll get to take home to continue the party. And for ultimate relaxation, you’ll learn some hand and arm massage techniques to rest and restore. If that wasn’t enough, you’ll also have a mini afternoon tea with vegan goodies from our in-house, plant-based kiosk Plant Blonde. A gift for your mum (or someone you love) that you can get in on too! A true experience hosted in our wonderful LUSH Glasgow City Anchor store to give back to all the Mothers.",30,30,GBP,Lush Retail Ltd,https://schema.org/EventScheduled,2024-03-10T14:30:00Z,2024-03-10T16:00:00Z,Bloomin' Beautiful Mother's Day Event @ LUSH Glasgow City,Show your mum you Bloomin' love her!,https://www.eventbrite.co.uk/e/bloomin-beautiful-mothers-day-event-lush-glasgow-city-tickets-853544393257,glasgow
3 hours,Mobile eTicket,Contact the organiser to request a refund.,NA,16.96,16.96,GBP,Art is Life Drawing,https://schema.org/EventScheduled,2024-03-10T11:30:00Z,2024-03-10T14:30:00Z,Sunday brunch life drawing,"Join us for some coffee, pastries and chilled out life drawing this Sunday! beginners SO welcome! Materials provided",https://www.eventbrite.co.uk/e/sunday-brunch-life-drawing-tickets-858753263127,glasgow
3 hours,Mobile eTicket,Contact the organiser to request a refund.,"Why not treat you Mum to a day out to remember this mothers day. Bring her for lunch followed by the sensational Andrea as Dolly Parton, she will love you forever.",11.55,11.55,GBP,Behind The Wall,https://schema.org/EventScheduled,2024-03-10T15:00:00Z,2024-03-10T18:00:00Z,For the love of Mums and Dolly,"A fabulous tribute to one of country musics great icons, don't miss Andrea.",https://www.eventbrite.co.uk/e/for-the-love-of-mums-and-dolly-tickets-830342405487,glasgow
NA,Sold out,No Refunds,"Welcome to the **Mothers Day Lunch 2024** at Glenbervie House & Country Estate!  Join us on Sunday 10th March 2024' at 12:00 PM for a special celebration in honor of all the amazing mums out there. Treat your mum to a delicious meal in the beautiful surroundings of Glenbervie House & Country Estate. Show her how much you appreciate everything she does with a memorable dining experience. Dont forget the AMAZING entertainment from the one & only, Barbara Bryceland! We look forward to seeing you there.",17.86,42.64,GBP,Glenbervie House,https://schema.org/EventScheduled,2024-03-10T12:00:00Z,2024-03-10T16:00:00Z,Mothers Day Lunch 2024 -  Glenbervie House & Country Estate,"Join us for a special Mother's Day lunch at Glenbervie House & Country Estate on March 10, 2024!",https://www.eventbrite.com/e/mothers-day-lunch-2024-glenbervie-house-country-estate-tickets-852219801367,glasgow
NA,Sold out,Contact the organiser to request a refund.,NA,16.96,16.96,GBP,Puzzling Adventures,https://schema.org/EventScheduled,2024-03-09T09:00:00Z,2024-03-09T18:00:00Z,Puzzling Adventures Scavenger Hunt UK - Glasgow Botanic Gardens,"Puzzling Adventures™ are a cross between a scavenger hunt, an adventure race, and an informative self-guided tour.",https://www.eventbrite.co.uk/e/puzzling-adventures-scavenger-hunt-uk-glasgow-botanic-gardens-tickets-714811830427,glasgow
NA,Sold out,Contact the organizer to request a refund.,NA,16.96,16.96,GBP,Snapshot Quest,https://schema.org/EventScheduled,2024-03-09T00:00:00Z,2024-03-10T00:00:00Z,Snapshot Quest Photo Scavenger Hunt Game UK,"Snapshot Quest™ is a fun, creative and challenging all-age activity combining a scavenger hunt, a photography competition and a party game!",https://www.eventbrite.com/e/snapshot-quest-photo-scavenger-hunt-game-uk-tickets-735073904837,glasgow
NA,Sold out,Contact the organiser to request a refund.,"KPop Dance Class Join us for an exciting KPop dance class on Sun Apr 30 2023 at 2:00 PM! Get ready to learn some of the hottest KPop dance moves in town. This event is perfect for KPop fans and dance enthusiasts alike.  Our experienced dance instructor will guide you through a fun and energetic dance routine that will leave you feeling like a KPop superstar. No dance experience necessary, just come ready to move and have fun. The event will take place at Kelvin Hall Sports Venue  1445 Argyle Street, Glasgow, G3 8AW. Don't miss out on this amazing opportunity to learn from the best and meet other KPop fans.  Spaces are limited, so be sure to register soon to secure your spot. We can't wait to dance with you!",5.04,8.3,GBP,BSC Glasgow,https://schema.org/EventScheduled,2024-03-10T14:00:00Z,2024-03-10T17:00:00Z,KPop Dance Class,"Get ready to dance to the hottest KPop beats with our KPop Dance Class on April 30th, 2023 at 1:00 PM!",https://www.eventbrite.co.uk/e/kpop-dance-class-tickets-626904065937,glasgow
