Duration,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City,Ticket_Type
NA,Contact the organizer to request a refund.,NA,106.66,106.66,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-12T09:30:00Z,2024-03-12T12:30:00Z,Explore Berlin's Food Scene - Food Tours by Cozymeal™,"Learn all about Berlin's incredible culture while enjoying the city's favorite fare with Cozymeal! Join the upcoming food tour, “Explore Berlin's Food Scene”, with Guide Jorge or Local Guide for a fun 3-hour experience with 6 tastings along the way.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit Explore Berlin's Food Scene",https://www.eventbrite.com/e/explore-berlins-food-scene-food-tours-by-cozymealtm-tickets-790479374087,berlin,Sold out
NA,Contact the organizer to request a refund.,NA,106.66,106.66,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-12T09:30:00Z,2024-03-12T12:30:00Z,Sip and Savor the Best of Berlin - Food Tours by Cozymeal™,"Learn all about Berlin's incredible culture while enjoying the city's favorite fare with Cozymeal! Join the upcoming food tour, “Sip and Savor the Best of Berlin”, with Guide Jorge or Local Guide for a fun 3-hour experience with 6 tastings along the way.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit Sip and Savor the Best of Berlin",https://www.eventbrite.com/e/sip-and-savor-the-best-of-berlin-food-tours-by-cozymealtm-tickets-790556344307,berlin,Sold out
NA,Contact the organizer to request a refund.,"ABOUT THIS TICKET This ticket is for a one-off taster class to try out the experimental figure drawing workshop. For those wishing to continue, successive sessions can then be booked. WORKSHOP DESCRIPTION The workshop, which takes place as a series of classes, is called as such because of its exploratory nature. It serves as a space for development and discovery, where individuals engage in artistic exploration and growth. This journey is an experimental introduction to figure drawing for complete beginners to intermediate level. You will discover how to relate to and draw the human body in an investigational way, rather than through classical methods. Through the course, you will learn about using materials that suit your individual style. Materials used in both dry and wet techniques can be soft pastels, charcoal, ink, a variety of pencils, and brushwork. History of art will be integrated into the course and directly influence the sessions, creating a basis for you to discover your unique artistic talent. Basic general information about human anatomy is provided, though the course is not based on a classical method. We will use printed material and no live model will be present. My teachings will be just the start of your own personal application and purpose. The classes are going to be in groups of maximum 5 people, to create an intimate work space and for me to dedicate enough time to each person. Each session will end with a discussion, exchange of ideas, and feedback on the learning process. ABOUT SALVATORE SICILIANO, THE WORKSHOP TUTOR The workshop is based on Salvatore's artistic approach to the human figure and it has the goal to make you discover your uniqueness and talent. Salvatore's experience in choreography and painting is the ground he will utilize to lead the workshop and to explore the beauty of the human body with you. ""Painting is impactful, but drawing is intimate, drawing is home"". Salvatore pursued fine arts at Accademia di Brera in Milan, coupled with dance and choreography at Accademia Susanna Beltrami. During his studies in Milan, he collaborated as a choreographer and visual artist with NABA Milano, Istituto Europeo di Design Milano, and Ansaldo Space Fashion and Design. Since 2012 he worked as a dancer throughout Europe and in 2015 he founded Siciliano Contemporary Ballet (SCB) in Berlin. Salvatore’s work is a mix of drawing and painting, the composition is strongly influenced by his knowledge of dance and choreography. Salvator's work can be seen on his instagram: https://www.instagram.com/salvatore_siciliano_/ For further information: salvatoresicilianocb@gmail.com IMPORTANT BOOKING INFO After booking the session i will send you information about the location and suggested materials to bring. This will be sent to the email address you use to book the ticket.",31,31,EUR,Salvatore Siciliano,https://schema.org/EventScheduled,2024-03-12T17:30:00Z,2024-03-12T20:00:00Z,Experimental Figure Drawing - Taster Session,Experimental  figure drawing for complete beginners to intermediate level.,https://www.eventbrite.de/e/experimental-figure-drawing-taster-session-tickets-636600939547,berlin,Sold out
NA,Contact the organizer to request a refund.,NA,85.35,85.35,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-12T09:30:00Z,2024-03-12T12:30:00Z,Taste of Traditional Berlin - Food Tours by Cozymeal™,"Learn all about Berlin's incredible culture while enjoying the city's favorite fare with Cozymeal! Join the upcoming food tour, “Taste of Traditional Berlin”, with Guide Jorge or Local Guide for a fun 3-hour experience with 6 tastings along the way.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit Taste of Traditional Berlin",https://www.eventbrite.com/e/taste-of-traditional-berlin-food-tours-by-cozymealtm-tickets-792156079157,berlin,Sold out
NA,"Kontaktieren Sie den Veranstalter, um eine Rückerstattung anzufordern.","In this limited series Feldenkrais® teacher Pauline Payen will share with you a practice based on Awareness Through Movement (ATM) lessons from the Feldenkrais® Method* that extends into somatic dance and voice work. It will be soft, joyful, and focused. The ATM lessons happen in a group setting, with students following the verbal instructions of the teacher. Very often laying on our back, sometimes sitting, we will go through gentle movement sessions of 45 to 60 minutes. From these sessions, we will continue our exploration through somatic dance work, focusing on the relationship of our weight with the floor and our three dimensionality in space, reaching a precise attention to our sensations. By becoming more aware of our self-image and the possibility to expand it, we will use imagination to move and improvise. By doing so, we will allow new movement possibilities to arise, and achieve more functionality in moving. During this series of shared practice, we will sometimes also experiment with vocal integration and observe how we sound to find more freedom and ease with our voices. Sessions build on one another and we recommend attending the whole series, which can be booked here. However, each session can also be booked and attended individually. The series is open to everybody and you are encouraged to be exactly how you need to be at the moment! Nothing to bring except loose and warm clothes. Blankets, mats, water & tea will be provided. If you have a special physical condition you would like to talk about beforehand, do not hesitate to reach out and we will find the best way for you to feel comfortable in participating. In case you can't afford a regular ticket but would love to attend anyway, please send us a message (hi@b23.berlin) and we'll find a solution. *The Feldenkrais® Method of somatic education uses gentle movement and directed attention to help people learn new and more effective ways of moving. You can increase your ease and range of motion, improve your flexibility and coordination, and rediscover your innate capacity for graceful, efficient movement. Since how you move is how you move through life, these improvements can enhance your thinking, emotional regulation, and problem-solving capabilities. About the facilitator Pauline Payen (they/she) is a choreographer, performer and Feldenkrais® practitioner. She studied art and dance in ISDAT Toulouse in France (2003-2006) and in HZT Berlin in Germany (2016-2028). She completed her training at the Feldenkrais Education Center of Aurillac, France, in 2023. In recent years, Payen developed a particular attention to psychological sound techniques such as Musak, super-charged-positive-affirmations and binaural beats. Between 2017-2019 she worked for Brazilian choreographer Xica Lisboa’s research “Melt” developing the attention to facial movements through the practice of “Moving-Image-Awareness”. In 2019/2020 she works for choreographer Antje Velsinger in “dreams in a cloudy space” a duo with a 75 years old dancer. Since 2020 she has developed research on the topic of grief, somatics and empowerment and created the piece HIGH TIDE. Her last piece, Yahoo! Dance!, is rooted in voice and movement scores researching the impact of the internet news feed on our psyche and bodies. Beside working as a performer and creating her own choreographic work, Pauline teaches workshops of Feldenkrais® and somatic movement and regularly collaborates as outside eye, dramaturg, artistic companion, seeking for alternative and sustainable ways to create support in the community. She is part of the Psychedelic Choir, Collective Vietnam Dioxine, and the Marzahn Movement Studios.",20,20,EUR,b23 Space,https://schema.org/EventScheduled,2024-03-12T17:00:00Z,2024-03-12T19:00:00Z,From Head to Toe: Feldenkrais into dance and voice,Limited series using Feldenkrais & Awareness Through Movement (ATM) to guide you to a deeper understanding of yourself through dance & voice,https://www.eventbrite.de/e/from-head-to-toe-feldenkrais-into-dance-and-voice-tickets-803360351437,berlin,Sold out
NA,Contact the organizer to request a refund.,NA,15,55,EUR,Let It Swing,https://schema.org/EventScheduled,2024-03-12T20:00:00Z,2024-03-12T21:00:00Z,Balboa dance classes - int/adv level,"Level up your style with new moves, routines and musicality.",https://www.eventbrite.de/e/balboa-dance-classes-intadv-level-tickets-831773144867,berlin,Sold out
8 Stunden,"Kontaktieren Sie den Veranstalter, um eine Rückerstattung anzufordern.","Matrix Club Berlin ""Party Every Night"" Dienstag, 12.03.2024, Start 22 Uhr! DJ EMIN House, Hip Hop, Reggaeton, Afro, RnB, Dance Classics, Top40, Charts & more... ► Entry: 10.00 € ► Ladies Special* 10€ Free Drinks included for Ladies till 11 p.m. Book your Table: Online: https://www.matrix-berlin.de/kontakt/reservierung/ Call & WhatsApp: +49 30 365 07 365 E-Mail: reservierung@matrix-berlin.de Einlass ab 18 Jahren. Strictly 18+ Bring your ID! *no open bar & no flatrate ► Infos unter: www.matrix-berlin.de ________________________________________________________ Bitte beachtet die aktuell geltenden Corona Maßnahmen. ________________________________________________________ ACHTUNG: Einlass unter Vorbehalt! Ein erworbenes VVK-Ticket ist keine Einlass-Garantie! Eine Rückerstattung der Tickets ist nur möglich, wenn der Einlass verwehrt wurde oder aus gesundheitlichen Gründen wie z.Bsp.: Covid19 Wir bitten vorab um Ihr Verständnis.",10,10,EUR,Matrix Club Berlin,https://schema.org/EventScheduled,2024-03-12T21:00:00Z,2024-03-13T05:00:00Z,"Matrix Club Berlin ""Tuesday""12.03.2024","Matrix ""Party Every Night"" Tuesday
Dienstag, 12.03.2024, Start 22 Uhr",https://www.eventbrite.de/e/matrix-club-berlin-tuesday12032024-tickets-816311919927,berlin,NA
NA,"Kontaktieren Sie den Veranstalter, um eine Rückerstattung anzufordern.","Toni, das ist Antonia Regis, Schauspielerin und Musikerin im bunten Berlin. In unseren Konzerten steht sie als Sängerin und Pianistin auf der Bühne, immer passend zu ihren jeweiligen Gästen. Diese Gäste sind genauso überraschend wie eine Berliner Partynacht. Und die Konzerte genauso vielfältig. Mal wird es wehmütig, mal laut und verrückt. Aber immer stehen die Musiker*innen und ihre Geschichten im Mittelpunkt.",13.65,19.98,EUR,Theater Verlängertes Wohnzimmer,https://schema.org/EventScheduled,2024-03-12T19:00:00Z,2024-03-12T21:00:00Z,Toni & Friends,"Eine Konzertreihe von Oper bis Rap, mit Antonia Regis und monatlich wechselnden musikalischen Gästen.",https://www.eventbrite.de/e/toni-friends-tickets-831514059937,berlin,Sold out
2 Stunden 30 Minuten,"Kontaktieren Sie den Veranstalter, um eine Rückerstattung anzufordern.","Zu Beginn des Kurses befassen wir uns mit verschiedenen Schriftarten aus dem Bereich des Brush- und Handletterings und es wird gezeigt, mit welchen Materialien auf Gänseeiern geschrieben werden kann. Ihr lasst Eurer Phantasie freien Lauf oder orientiert Euch an den mitgebrachten Vorlagen.  Die Materialien für die Karten und ein Gänseei pro Person sowie Getränke und Snacks  sind im Preis enthalten. Weitere Materialien, um Zuhause weiter zu aktiv zu sein, können vor Ort käuflich erworben werden.  Mindestteilnehmerzahl: 4 Bei einer Absage bis zu 7 Tage vorher ist die Kursebühr nicht erstattbar. Parkplätze sind vor dem Ladenlokal vorhanden. Auch von Potsdam oder Berlin aus mit der Bahn gut erreichbar. Der Bahnhof ist fußläufig gut erreichbar.",42.74,42.74,EUR,"à la hand - Glück, Stoff und Tinte",https://schema.org/EventScheduled,2024-03-12T17:00:00Z,2024-03-12T19:30:00Z,Kreativ mit Schrift - Osterkarten und Gänseeier gestalten,Komm vorbei und lass uns gemeinsam Osterkarten basteln und Gänseeier kreativ gestalten!,https://www.eventbrite.com/e/kreativ-mit-schrift-osterkarten-und-ganseeier-gestalten-tickets-854927550317,berlin,NA
NA,Contact the organizer to request a refund.,"We will host you at our apartment, in the historic heart of the city, where our kitchen will become the setting for your culinary creations. You will know about the origin and history of the symbolic dishes of the Trinacria, connected to the historical, cultural and religious events of the island. We will cook 3 types of pasta, the pasta will be hand-rolled according to traditional methods and with the use of ancient flours. T﻿HIS MENU IS FULLY VEGETARIAN --- - The “Busiate” a typical pasta from Trapani with tomato pesto, garlic, almonds and cheese; - Ravioli filled with ricotta cheese and aubergine sauce; - Spaghetti alla Carrettiera, a recipe linked to the Valle del Platani area which involves a condiment based on oil, raw garlic, pepper and grated pecorino cheese, sun dried tomatoes and much more; --- The duration of the class is approximately 3 hours. We will provide the participants with everything they need, a welcome drink, wine, beer and water during the entire class.",86.41,86.41,EUR,Siciliamo - Cooking Workshops,https://schema.org/EventScheduled,2024-03-12T16:00:00Z,2024-03-12T19:30:00Z,Sicilian Cooking Workshops in Berlin: Homemade Pasta + unlimited drinks,"Homemade Pasta Menu: 
- Ravioli filled with Ricotta alla Norma ;
- Busiate Trapanesi
- Spaghetti Carrettiera
- Unlimited drinks
Fully VEGGIE",https://www.eventbrite.de/e/sicilian-cooking-workshops-in-berlin-homemade-pasta-unlimited-drinks-tickets-710355822387,berlin,Sold out
