Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
NA,Sold out,Contact the organizer to request a refund.,"In 1665, London faced the worst bubonic plague in its history that killed more than 70,000 people. On this city game in London, you’ll work with an eminent physician in charge of analyzing and stopping the spreading of the plague. Follow the clues and get lost in the dark and hidden alleys of London. Are you ready to fight the Great Plague of London? The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",9.99,24.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-11T14:00:00Z,2024-03-11T15:30:00Z,London Outdoor Escape Game: The Great Plague,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/london-outdoor-escape-game-the-great-plague-tickets-665051596227,london
NA,Sold out,Contact the organizer to request a refund.,"This is a creative trail by an imagined textile designer that follows some of the rich history of Spitalfields and Brick Lane.Be guided through the fascinating legacy that has been left by the different communities who have made this exciting area their home and enjoy a taste of the huge amount that's on offer for present day visitors in terms of great food, fashion, art and culture.The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",9.99,39.99,GBP,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-11T14:00:00Z,2024-03-11T15:30:00Z,London Exploration Game: Spitalfields & Brick Ln from Weavers to Wine Bars,"If you’re looking for a new and exciting way of spending time with your one and only, family or friends, this is your Eureka moment!",https://www.eventbrite.com/e/london-exploration-game-spitalfields-brick-ln-from-weavers-to-wine-bars-tickets-795782646317,london
NA,Sold out,Contact the organiser to request a refund.,"Blessings 🙏🏽✨ Welcome to Moment ✨I am a yoga facilitator, sound practioner & healer. A session to stimulate the activation of the crown chakra ✨ This chakra is our connection to spirit 🙏🏽✨ Allowing us to live in full trust & flow of the co creation of self & spirit 💜 In this session you will be guided by me through different practices to activate the crown chakra 🙏🏽 I infuse my background of various holistic therapies to activate & guide this session.  I will work with the energetic points on the head using pressure point therapy, sound healing and energetic healing to  stimulate your crown chakra. A spiritual experience ✨ Leaving you feeling & moving through life more connected & guided 🙏🏽 Individual session: £44 2 people session £72 Before booking please contact me to check availability directly 🤲🏽times listed here may already be externally booked and I can also have availability outside of the times listed here  🙏🏽 For any questions contact me on: m.moment.within@gmail.com Or 07706620900 About Moment: Welcome all 🤲🏽 My name is Maria and I facilitate under Moment ✨ Im a Holistic Practioner- with my first background in Biomedical Sciences and a journey that led me into Holistic Natural Living 🙏🏽With many years of learning & gathering knowledge in how our bodies function and how we co create with the natural world & the vibrational field that is all 🧬🙏🏽 ✨✨Energy healer, Sound healer & Songstress, Herbalist, Medicine Woman. In service to embody & emanate healing & a high vibrational consciousness life in co creation. In love, in joy, in devotion. All is love. 🙏🏽",48.38,77.77,GBP,Moment,https://schema.org/EventScheduled,2024-03-11T19:00:00Z,2024-03-11T20:30:00Z,Crown chakra activation,Crown chakra activation,https://www.eventbrite.co.uk/e/crown-chakra-activation-tickets-619727440457,london
NA,Sold out,Contact the organiser to request a refund.,"Learn to create a magical miniature garden at this fun, hands-on terrarium class from Art Play London! If you're looking for eco-friendly London attractions to try or need therapeutic team building activities, you can't go wrong with this relaxing workshop. Led by an expert teacher, you'll learn all about making a terrarium in a warm, welcoming environment. Starting with a glass vessel, you'll combine live plants with various natural elements such as soil, stones, sand and moss to create your beautiful biome. As you create your piece, your guide will explore the history of terrariums, dispense plenty of handy hints about finding the best terrarium plants and teach you how to care for your mini garden. You'll finish your chilled-out terrarium class with impressive new skills and a gorgeous glass terrarium to take home!",60,60,GBP,Art Play London,https://schema.org/EventScheduled,2024-03-12T11:00:00Z,2024-03-12T12:30:00Z,Adult's Workshop: Make a Terrarium,Learn to make a gorgeous glass terrarium with the help of a local expert.,https://www.eventbrite.co.uk/e/adults-workshop-make-a-terrarium-tickets-297951459837,london
NA,Sold out,Contact the organiser to request a refund.,"We make no charge for admission to this event.  Instead, we invite participants to make a donation to  MDA - the Israeli Red Cross organisation which provides emergency medical services to victims of the current war regardless of race, religion or ethnicity. 
 
 We will take a journey through the streets and alleys of London to discover the thousand-year history of the Jews in England. From the arrival of a Jewish community from Normandy in 1066/67 to the Kindertransport children of 1938/39, Jews have played important roles in the unfolding drama of British history. On our journey we will encounter the Jews of medieval London, the unfortunate Jewish doctor who inspired the creation of Shylock, Queen Victoria’s favourite Prime Minister, the Jewish stockbroker who saved the British government during the 1745 Jacobite rebellion, the Protestant rabble-rouser who became an Orthodox Jew and other colourful characters. We will visit some of the most spectacular sites in the City. We will also reveal the little-known Jewish associations of some of London’s most famous landmarks. Ian & David",0,0,GBP,Ian Fagelson,https://schema.org/EventScheduled,2024-03-12T14:15:00Z,2024-03-12T16:45:00Z,"Jewish London – 1,000 Years of History","A walking tour in aid of World Jewish Relief's Ukraine Crisis appeal, offered in association with London Walks",https://www.eventbrite.co.uk/e/jewish-london-1000-years-of-history-tickets-165241552933,london
NA,Sold out,Contact the organiser to request a refund.,"Blessings 🌻 & welcome all to: Cha & Chanting ✨A session to come together for Tea & Chanting✨, in connection & high vibrations 🪽 Every session includes a slightly different flow- aligning with the energy of that day & week .. From the herbal teas we explore that day to the chants we engage in ✨ A session including: ✨Breathwork 🍵 Tea Ceremony 🪻Connection to the Herb/Herbs used 💫 5 senses exercises 🧬 EFT tapping 🙏🏽 Meditation 🪷 Chanting This sessions ushers a deeper connection to presence, through the sensorial connection to tea, a couple of different modalities such as EFT, to connect even deeper into the body. Combined with chanting & meditation to connect to spirit. With this exploring a grounding connection & attunement to higher vibrations in our bodies and spirit. Through presence and awareness a deepening of self connection and higher connection can be felt & expanded 🌻 •• Pricing exchange: All classes at Moment operate on a 3 tier pricing option. General Admission: Is the base reccomended price for the class exchange- reflecting a fare amount for what is offered. General Admission Abudant: For anyone that feels the exchange amount is higher, and can pay forward that exchange. *We also offer a Low Concession ticket-for anyone on lower income, or going through recovery (suggested donation amount for low concession is £8-10. For this option please do contact us directly 🙏🏽 Bring a friend at a discount of £3 each Code: Chantingbuddies •• For any questions contact us on: m.moment.within@gmail.com or 07706620900 ✨ Blessings & light, Moment About Moment: Welcome all 🤲🏽 My name is Maria and I facilitate under Moment ✨ Im a Holistic Practioner- with my first background in Biomedical Sciences and a journey that led me into Holistic Natural Living 🙏🏽With many years of learning & gathering knowledge in how our bodies function and how we co create with the natural world & the vibrational field that is all 🧬🙏🏽 With over 10 years experiencing & learning Yoga, and 4 years of teaching experience. ✨✨Energy healer, Sound healer & Songstress, Yogini, Herbalist, Medicine Woman. In service to embody & emanate healing & a high vibrational conscious life in co creation. In love, in joy, in devotion. All is love. 🙏🏽",18.04,21.29,GBP,Moment,https://schema.org/EventScheduled,2024-03-12T19:00:00Z,2024-03-12T20:30:00Z,Cha & Chanting,A session of chanting & tea,https://www.eventbrite.co.uk/e/cha-chanting-tickets-820036540367,london
NA,Sold out,Refunds up to 7 days before event,"You can attend any session of your choice and stay as long as you want. The EYPaD AM Session starts from 12:30 PM to 4:00 PM. These activities are for children over 6 months to 5 years old. Children under 6 months are free. One Adult goes free with the child and the £3 is payable for second adult. FREE CAR PARKING AVAILABLE Entry information: Your entry includes participation in the session appropriate to your child's age; Sensory Zone is strictly for children from birth to 12 months/ crawlers and Explore Zone and Garden is for children walking to 60 months. This is for the safety and comfort of other patrons. If you have an older child and a baby, please book the Explore Zone and speak to a member of staff who can provide you with some portable baby-appropriate toys. Sensory Zone: This is a place of wonder for you to enjoy with your child (birth to crawling/12 months); filled with a huge variety of age and stage appropriate materials to stimulate your baby and help them develop the essential skills for later learning. Explore Zone and Garden: Young children are curious, with growing sense of independence and, of course, full of energy! The Explore Zone and Garden are the ideal playground for young minds to challenge themselves; building, exploring, imaginative role-play, gardening, messy play – we have it all. Please ensure you book the right session for your child and access appropriate play zone. You may arrive at any time for your session from the allocated start time, however, the session has a designated end time, and the room needs to be re-set for the next session. Therefore, if you arrive late, you will have a shorter time to enjoy the facilities. PLEASE NOTE: While in the centre, your child/ren remain your full responsibility at all times. Other information: N o food or drinks allowed in the session. However, water is available in the session. There is a private Baby Feeding Lounge where you can enjoy a quieter feeding experience with your baby. However, the centre is Breastfeeding Friendly and therefore, you are welcome to breastfeed in any of the public areas.",0,13.52,GBP,London Borough of Redbridge,https://schema.org/EventScheduled,2024-03-11T13:30:00Z,2024-03-11T16:00:00Z,EYPaD  PM Session,Get your toddlers creativity flowing at our creative play sessions come and make some arts and crafts and messy play activities.,https://www.eventbrite.co.uk/e/eypad-pm-session-tickets-492611092037,london
NA,Sold out,Contact the organiser to request a refund.,"Barre is a toning, body-weight-lifting workout. It engages muscles you wouldn't normally target—ones deep inside your body that squats, lunges and sit-ups don't reach. With high-reps and low-impact movements, barre challenges anyone looking to fine-tune their muscles—no ballet experience required.",10,10,GBP,Barefoot Yoga & Therapy,https://schema.org/EventScheduled,2024-03-12T12:30:00Z,2024-03-12T13:15:00Z,Barre Fitness Class,"Barre is a toning, body-weight-lifting workout, engaging muscles you wouldn't normally target—ones deep inside your body that squats, lunges",https://www.eventbrite.co.uk/e/barre-fitness-class-tickets-764083774137,london
NA,Sold out,Refunds up to 7 days before event,"Join this business networking event in London, Canary Wharf for B2B networking and connecting with businesspeople, executives, CEOs, finance professionals, entrepreneurs and investors. NETWORK WITH BETTER BUSINESS CARDS! This business networking event in London is proudly organised by Card One - a provider of digital business cards. Sign up for a FREE digital business card here! Secure your spot for the event now - limited to only 50 attendees! LOCATION: The Sipping Room, a beautiful bar with an amazing vibe located within a Grade II listed warehouse conversion in Canary Wharf, London. Situated in an area with stunning views of West India Quay (the former docks of the London port). 3D tour of the venue. How to find The Sipping Room: 1. Address: West India Quay, 16 Hertsmere Rd, London E14 4AX. 2. Nearest Stations: West India Quay (DLR), Canary Wharf (tube). 3. Look for a converted warehouse building by the canal. Find the bar with botanical decorations at the entrance, and the sign saying ""The Sipping Room"" on the wall. ABOUT THIS BUSINESS NETWORKING EVENT: Businesses thrive through connections. Networking is crucial for business owners, executives, entrepreneurs, managers, CEOs, founders, finance professionals, investors and newcomers alike. Our executive B2B networking event encourages you to socialize, network proactively, and create strong business connections. BENEFITS OF ATTENDING THIS BUSINESS NETWORKING EVENT IN LONDON: EVENT SCHEDULE: • 6:00pm-6:30pm: Meet and greet session. Upon arrival, approach the venue's receptionist and enquire about our business networking event area and you will be guided there. • 6:30pm-9:00pm or later: Informal networking while enjoying drinks (welcome non-alcoholic drink provided). Dress Code: smart business casual. Secure your spot now, as availability is limited to only 50 attendees! NETWORKING EVENT ORGANISED BY: PHOTOS AND VIDEOS: Please be aware that photographs and/or videos may be taken during this networking event by CineEye (a video production and photography company based in London), and the organizer reserves the right to use these materials for future promotional activities. If you don't agree, inform organisers in advance. REFUND POLICY: Typically, refunds are not provided. However, refunds can be granted if requested at least 3 days prior to the event or in the event of cancellation/rescheduling. PROOF OF ID: ID card/other proof of ID will be required if attendees want to use the alcoholic beverages sold by the bar at the venue. SECURE YOUR SPOT NOW! Excited to meet each and every one of you at this B2B business networking event held in the heart of Canary Wharf, London's dynamic business district. We are sure this event will help you to establish enduring connections vital to your business success! Secure your spot now, as availability is limited to only 50 attendees!",15,15,GBP,Card One Digital Business Card,https://schema.org/EventScheduled,2024-03-12T18:00:00Z,2024-03-12T21:00:00Z,"Business Networking Event London - Executive, B2B, Finance, Investor UK Tue","Business networking event in London, Canary Wharf. Connect with B2B business owners, executives, CEOs, finance professionals and investors.",https://www.eventbrite.co.uk/e/business-networking-event-london-executive-b2b-finance-investor-uk-tue-tickets-670326924877,london
NA,Sold out,Contact the organiser to request a refund.,"Join me for an unforgettable art experience at the artist’s studio . Enjoy lovely lunch and a glass of wine and create a truly amazing unforgettable gift handmade by you for someone special or yourself during this full day, art class held in Wimbledon Art Studios , London . With step by step instruction method you will feel at ease even without a single stroke of painting experience. With Katya’s expertise and relaxed approach even complete beginners will be able to produce wonderfully personal piece by the end of the day. You can expect one to one tuition and to really develop your painting skills as Katya teaches you a variety of techniques. You’ll enjoy a lunch midway through your private painting class, refueling your mind for an afternoon of arty fun as you work on completing your painting. Your finished art piece can be inspired by beautiful views of London , portraiture , life models or photographs. Other things to note Ensure you are wearing comfortable clothing",54.88,54.88,GBP,Katerina Koval’ova,https://schema.org/EventScheduled,2024-03-11T12:00:00Z,2024-03-11T16:30:00Z,Paint and sip class,Join me for an unforgettable art experience at the artist’s studio . Enjoy lovely lunch and a glass of wine throughout your art session,https://www.eventbrite.co.uk/e/paint-and-sip-class-tickets-514418839597,london
NA,Sold out,Contact the organiser to request a refund.,IF YOU LIVE IN WEMBLEY COME VISIT US SOON https://www.wembleyfitness.co.uk,7.99,7.99,GBP,Wembley Fitness,https://schema.org/EventScheduled,2024-03-11T18:00:00Z,2024-03-11T20:00:00Z,WOMENS SAUNA & GYM ENTRY,"DAY PASS TO USE THE GYM 
& SAUNA  BUY ON EVENTBRITE TO SAVE MONEY 
https://www.wembleyfitness.co.uk/",https://www.eventbrite.com/e/womens-sauna-gym-entry-tickets-692718438497,london
NA,Sold out,Reembolsos hasta 1 día antes del evento,"Descubre todos los secretos del Londres más antiguo con nuestro Free Tour Londres a orillas del Támesis, un paseo desde la Catedral de St Paul hasta Tower Bridge, donde te contaremos su origen, su historia y sus principales monumentos y calles. El tour comienza en la Catedral de San Pablo, la catedral anglicana de Londres y la más grande de la capital. Mientras descubrimos cómo se organiza la City de Londres, cruzaremos el Millenium Bridge hasta llegar a la zona de Bankside. Allí recorreremos una de las zonas mas populares y turísticas actuales de la ciudad, donde los antiguos londinenses venían a divertirse al teatro y al circo. A día de hoy encontraremos la galería de arte moderno Tate Modern, el Globe Theatre, una reproducción del teatro original en el que William Shakespeare interpretó sus obras más conocidas; y la prisión Clink, una de las cárceles más antiguas de la ciudad. Desde el mirador tendremos unas vistas impresionantes de los rascacielos de la City y otros monumentos, como el London Bridge. También conoceremos la Catedral de Southwark, el Borough Market, el mercado más antiguo de Londres al que venían los londinenses a hacer sus compras, y The Shard, el rascacielos más alto de la Unión Europea. El tour finaliza en City Hall, el Ayuntamiento de Londres cuyo edificio fue diseñado por Norman Foster. Desde aquí veremos dos de los monumentos más emblemáticos de Londres: el Tower Bridge, el puente más famoso de la ciudad, y la Torre de Londres, donde se guardan las Joyas de la Corona, pero que realmente es famosa por haber sido una de las prisiones más temibles de Londres. ¿Cómo encontrar al guía?",0,9.1,EUR,Paseando por Europa,https://schema.org/EventScheduled,2024-03-11T15:30:00Z,2024-03-11T18:00:00Z,Free Tour Londres a Orillas del Támesis,Conoce cómo era la vida en el Londres antiguo y qué hacían los londinenses para divertirse.,https://www.eventbrite.es/e/entradas-free-tour-londres-a-orillas-del-tamesis-732641960827,london
NA,Sold out,Contact the organiser to request a refund.,"Enjoy a beer tasting at one venue or several nearby venues after your visit to ExCeL London with UK Brewery Tours. To book your tasting session, please email: info@ukbrewerytours.com to obtain your access code for this event. You'll then be able to book through Eventbrite. Need another start time? Please email info@ukbrewerytours.com and we can advise on another start time. Event Details: Treat your group to a beer tasting experience after a visit to ExCeL London. Your guide will meet you at ExCeL London and take you to a nearby venue for a tutored beer tasting hosted by experts from UK Brewery Tours - founded in 2014 and winner of several TripAdvisor Certificate of Excellence Awards. Depending on the size of your group, we can host the tasting at one venue, or a number of venues where we will walk on foot between them. Price includes your beer tastings and your expert guide. Please kindly note, the minimum group size is 10 people (or payment equivalent to 10 people).",0,0,GBP,UK Brewery Tours,https://schema.org/EventScheduled,2024-03-11T18:00:00Z,2024-03-11T21:00:00Z,Beer Tasting Experience: ExCeL London,Enjoy a tutored beer tasting after your visit to ExCeL London. Treat your group to a memorable beer tasting experience led by experts.,https://www.eventbrite.co.uk/e/beer-tasting-experience-excel-london-tickets-850744829687,london
NA,Sold out,Contact the organiser to request a refund.,"Enjoy a beer tasting at one venue or several nearby venues after your visit to Olympia London with UK Brewery Tours. To book your tasting session, please email: info@ukbrewerytours.com to obtain your access code for this event. You'll then be able to book through Eventbrite. Need another start time? Please email info@ukbrewerytours.com and we can advise on another start time. Event Details: Treat your group to a beer tasting experience after a visit to Olympia London. Your guide will meet you at Olympia and take you to a nearby venue for a tutored beer tasting hosted by experts from UK Brewery Tours - founded in 2014 and winner of several TripAdvisor Certificate of Excellence Awards. Depending on the size of your group, we can host the tasting at one venue, or a number of venues where we will walk on foot between them. Price includes your beer tastings and your expert guide. Please kindly note, the minimum group size is 10 people (or payment equivalent to 10 people).",0,0,GBP,UK Brewery Tours,https://schema.org/EventScheduled,2024-03-11T18:00:00Z,2024-03-11T21:00:00Z,Beer Tasting Experience: Olympia London,Enjoy a tutored beer tasting after your visit to Olympia London. Treat your group to a memorable beer tasting experience led by experts.,https://www.eventbrite.co.uk/e/beer-tasting-experience-olympia-london-tickets-850733786657,london
NA,Sold out,Contact the organiser to request a refund.,"Trafik Shoreditch // Every Tuesday // Party Tunes, Sexy RnB, Commercial // Get Me In! Step into Trafik as the air crackles with anticipation, DJ Kaine will ignite the dance floor with a mix of well-known tunes, spanning from chart-toppers to underground beats ensuring the most incredible night for all. Music policy: Hip-Hop, R&B, Commercial, Party Anthems For table bookings visit our website or email reservations@sbg-london.com. Trafik is 18+. Valid ID will be required on entry.",3.96,3.96,GBP,Get Me In!,https://schema.org/EventScheduled,2024-03-12T20:00:00Z,2024-03-13T02:00:00Z,"Trafik Shoreditch / Every Tuesday / Party Tunes, Sexy RnB, Commercial","Step into Trafik as the air crackles with anticipation, DJ Kaine will ignite the dance floor with a mix of well-known tunes",https://www.eventbrite.co.uk/e/trafik-shoreditch-every-tuesday-party-tunes-sexy-rnb-commercial-tickets-856189113687,london
NA,Sold out,Contact the organiser to request a refund.,"Every Monday, Tuesday, Wednesday and Thursday evening we bring you the best variety of TV and circuit comedians; the funniest up-and-comers and veteran pros. Our club is suitable for groups of all sizes from first dates to birthday and office parties. Come on down, for your next great night out! We book the best in the business from the UK and international comedy scene to ensure you see a fantastic show every visit. Each show is made up of 3-4 hilarious comedians and a compère. Venue: Upstairs at the Covent Garden Social Club, 6-7 Great Newport St, London, WC2H 7JB Events are 18+. Under 25s must bring ID. Scans and photocopies not valid ID. Refund and cancellation policy: https://www.westendcomedy.co.uk/cancellation-policy",13.52,13.52,GBP,The West End Comedy Club,https://schema.org/EventScheduled,2024-03-12T19:45:00Z,2024-03-12T21:45:00Z,The West End Comedy Club,The West End Comedy Club is London's hottest new comedy venue - right in the heart of Theatreland.,https://www.eventbrite.co.uk/e/the-west-end-comedy-club-tickets-166431339617,london
NA,Sold out,Contact the organiser to request a refund.,"Every Tuesday we are bringing the best Bollywood and Bhangra hits to Tiger Tiger Decadia room! Amazing music, light-up dance floor, impeccable vibes and ice-cold drinks. Consider your party sorted 🥳 Bottle packages available now. Get in touch with our team to book a table: CLICK HERE FOR TABLE BOOKINGS The ticket gives you access to the whole venue, playing Commercial, Reggaeton, House and R&B ★★★ Tiger Tiger loves students ❤️ Show us your student ID or NUS card to grab a drink discount wristband at the door £4 beers, single+mixers, shots all night ★★★ Tiger Tiger is strictly 18+. ID will be required on entry. No attitude on the door. Solo entry is not allowed Ticket cut-off times are final. Entry price will be higher on the door. Tickets are non-refundable and non-exchangeable.",6.13,6.13,GBP,Get Me In!,https://schema.org/EventScheduled,2024-03-12T21:00:00Z,2024-03-13T03:30:00Z,Bollywood Bollymad Party / Tiger Tiger London / Every Tuesday,"Amazing music, light-up dance floor, impeccable vibes and ice-cold drinks. Consider your party sorted",https://www.eventbrite.co.uk/e/bollywood-bollymad-party-tiger-tiger-london-every-tuesday-tickets-856203516767,london
NA,Sold out,Contact the organiser to request a refund.,"Shoreditch Hip-Hop & RnB Party // Floripa Shoreditch // Every Tuesday // Get Me In! A party tropical London bloc party at a Brazilian beach club, count me in! Remixing the best of London's incredible music scene. Be inspired, let your body groove, and move to the music Every Tuesday! Why not spend your night with us in one of London’s finest clubs One Global party RESIDENTIAL DJ’S / Outdoor terraces / Brazilian Beach Bar/ HOUSE/ COMMERCIAL/ HIP HOP/ RnB Dress to impress! Tracksuits, hoods and caps are not allowed. Smart trainers are acceptable 18+ only, No photographic images of ID accepted WELCOME TO FLORIPA LONDON Floripa London is a melting pot of Brazilian beach bar, and London bloc party club which remixes the best of London's incredible music scene. Named after the party island off the coast of Brazil, Floripa is a Shoreditch bar and club with a hedonistic bohemian cultural fusion. Hosting live bands, DJs and legendary parties that put all else to shame in London, this is one global party you want to be at. Perfect for celebrations and parties, you can book an area or table for your group 7 nights a week. On weekends DJs will soundtrack your night out in London with the type of party music that will get you dancing all night. Venue Floripa 91-92 Great Eastern St, London EC2A 3HZ, UK",3.96,3.96,GBP,Get Me In!,https://schema.org/EventScheduled,2024-03-12T20:00:00Z,2024-03-13T02:00:00Z,Shoreditch Hip-Hop & RnB Party / Floripa Shoreditch / Every Tuesday,"Remixing the best of London's incredible music scene. Be inspired, let your body groove, and move to the music",https://www.eventbrite.co.uk/e/shoreditch-hip-hop-rnb-party-floripa-shoreditch-every-tuesday-tickets-856170959387,london
NA,Sold out,Refunds up to 1 day before event,"THE CITY IN SPIRES - A TOUR OF WREN’S CHURCHES After the Great Fire of London, Christopher Wren (1632-1723) rebuilt 51 churches. On this guided tour, you’ll see several of his spectacular places of worship including St Paul’s Cathedral, St Stephen Walbrook and St Mary-le-Bow.  Judge for yourself which is the finest! The tour takes around 90 minutes including stopping to look at things along the way.Limited spaces which MUST be booked in advance. Reserve your place now.We try to make our tours as inclusive and accessible as possible Safety: 
 The safety of our guests and Guides is paramount and we have limited group numbers to help manage this. 
 All Guides follow the Institute of Tourist Guiding (ITG) Covid-19 Guidance for Tour Guiding. 
 Our walks are outside but you  will in a group with people you don't know and  you are very welcome to wear a face covering
 Please bring your own hand sanitiser. 
 If, on the day, you  have a positive lateral flow test result or feel at all unwell please cancel your place.	
",13.52,16.76,GBP,City of London Guide Lecturers Association,https://schema.org/EventScheduled,2024-03-12T11:00:00Z,2024-03-12T13:00:00Z,Guided Walk: The City in Spires,"THE CITY IN SPIRES - A TOUR OF WREN’S CHURCHES
On this guided tour, you’ll see several of Wren's spectacular places of worship",https://www.eventbrite.co.uk/e/guided-walk-the-city-in-spires-tickets-131600782483,london
NA,Sold out,Contact the organiser to request a refund.,"We make no charge for this tour and invite you instead to donate to MDA, the Israeli Red Cross organisation which is providing emergency medical services to victims of the current war regardless of race, religion or ethnicity. With a history stretching back two millennia, London has seen more than its fair share of rebellion and righteous (or not so righteous) retribution. We will guide you from the Roman Wall marking the City’s Eastern boundary to the Bank of England. Along the way, we will explore narrow alleys, view spectacular ancient and modern architecture and encounter some of the larger than life characters and momentous events that have left their marks on London over its two thousand years of history - including Queen Boudicca who destroyed Roman London in the year 61, the rebel ""Emperor"" Carausius whose revolt against Rome led to the destruction of the London Forum in the year 300, the 1381 Peasant's Revolt, Samuel Pepys who chronicled the destruction of London in 1666, Bonnie Prince Charlie's Jacobite rebels of 1745, the notorious 18th Century Hellfire Club, the Gordon rioters who attacked the Bank of England in 1780 and the climate change protesters who invaded the Mansion House in 2019. Ian and David",0,0,GBP,Ian Fagelson,https://schema.org/EventScheduled,2024-03-12T10:45:00Z,2024-03-12T12:45:00Z,Revolting London: 2000 years of rebellion and retribution,A  walking tour of London uncovering two thousand years of rebellion and retribution in aid of World Jewish Relief's Ukraine Crisis appeal,https://www.eventbrite.co.uk/e/revolting-london-2000-years-of-rebellion-and-retribution-tickets-154267206367,london
NA,Sold out,Contact the organiser to request a refund.,"The Shoreditch // Tiki Every Tuesday // Party Tunes, Sexy RnB, Commercial // Get Me In!Get ready to dance till you drop every Tuesday at The Shoreditch! Join us for an unforgettable night filled with the exotic allure of palm trees, tiki torches, and an irresistible range of delicious cocktails that will transport you to a beachside oasis. Our skilled mixologists will be crafting a menu of delectable tropical concoctions. Make sure to arrive early to make use of the Happy Hour! Our DJs will be spinning the hottest tracks, from chart music to house to R&B, to create a perfect soundtrack for your night out! Don't miss this chance to experience the ultimate fusion of exotic flavors and pulsating rhythms – your ticket to paradise awaits at The Shoreditch! The Shoreditch is 18+. ID can be required on entry. Dress code is smart casual. Tracksuits are not allowed. Last entry is 1AM",6.13,6.13,GBP,Get Me In!,https://schema.org/EventScheduled,2024-03-12T19:00:00Z,2024-03-13T02:00:00Z,"The Shoreditch / Tiki Every Tuesday / Party Tunes, Sexy RnB, Commercial","Join us for an unforgettable night filled with the exotic allure of palm trees, tiki torches, and an irresistible range of cocktails.",https://www.eventbrite.co.uk/e/the-shoreditch-tiki-every-tuesday-party-tunes-sexy-rnb-commercial-tickets-855844974357,london
