Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
NA,Sold out,Refunds up to 30 days before event,"You are the Leader. You are the boss. You are an employer. You are busy. You are always busy. You have more responsibilities than others, but you don't get more than 24 hours. How do you get more bang for your buck, out of the same 24 hours? That's why you need to Master the skill of Delegation! The above are all excellent ways to think - before you had employees. If you are an expert, and you wish to remain an expert, doing the hands on work, then the above way is the way you should be thinking. But you are no longer just a hands on expert anymore, you have employees now, you are now an employer. You need to acquire a whole new set of thinking! In this On Demand Webinar, we will address real challenges leaders face in the real world, but most training seminars can not and will not address:-( You will get real down to earth insights, zero corporate fluff! You will learn a whole new set of thinking, that is outside of your current ""zone of thinking"", you will hear things you've never heard of before, you will perform a ""software upgrade"" in your thinking. You will be equipped with skills that are new to you, so you can venture outside of your current comfort zone, and do things you've never done before, and get rewarded handsomely as a result of your new understanding, new thinking, new feeling, new actions. You will learn: And you want: You will lose: Unhelpful thinking that have been holding you down :-( You will gain: New thinking that will catapult you to the next level! ""I was so busy and could not find the time to do anything like strategic planning. As a result, my life and my business were stuck. After taking this class and mastering delegation, I was finally able to focus on tasks of higher strategic importance, and move my business and my life forward."" ""I was in constant fear of my employees not able to do as perfect of a job as I could. This gave me so much stress and I was holding on tight. After I mastered delegation by taking this class, my employees are happier and I can now focus on tasks that are more important for our long-term goals."" ""Coach Michael Lin is unique in the sense that he has a very effective teaching method. He was able to quickly identify what was in my ""blind-spot"", and explain my confusion away in a way that was really easy for me to follow. If you want to advance your career and your business quickly, don't miss out on his classes!"" 1: Delegation Skills for Busy Leaders - Why & How 2: How To Motivate & Inspire Your Employees? Young Employees? 3: How to Overcome Employee's Resistance To Change? 4: How to Create Genuine and Sincere Employee Loyalty? 5: How to Manage the 4 Different Types of Younger Employees? 6: How to Successfully Coach Your Employees? 7: Is being friends with your employees a good idea? or a bad idea? 8: How To Get Your Best Employees To Stay For As Long As Possible? 9: How To Avoid Costly Hiring Mistakes? 10: How to Overcome Your Anxiety with Discipline and Termination? 11: Seven Secrets for Your Leadership Success that They Won't Teach You! Thousands of business leaders, from hundreds of organizations and associations, in dozens of industries, have attended his Leadership Seminars, Workshops, Keynote Sessions & 1-on-1 Coaching sessions. His leadership seminar students love his unique teaching content, as well as his unique teaching method. He is the best, at: ● Discovering what is in people's blindspot that is holding them back, causing internal conflicts deep down inside; ● Effectively teaching his students new ways of understanding their situations, therefore helping them to resolve the conflicts in their thinking, so they can become more productive - instantly! +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ Coach Michael Lin came out of the tech industry, and uses his superb analytical skills to dissect business challenges. He has deep insights into human nature, which he uses to help people to solve their business challenges. His analysis and solutions are all based on Emotional Intelligence, not on how we wish humans ought to be, but based on what humans actually are. Managers & Leaders from over 500 organizations across many industries have attended seminars and workshops taught by Coach Michael Lin. Example industries are: - Airports - Automobile Manufacturers - Aviation Companies - Banks & Credit Unions - Casinos - Charities - Churches - Courts (State and County) - Fire, Police & Sheriff Depts - Food Companies - Governments - Hospitals - Hotel Chains - Insurance Companies - Railroad Companies - School Districts - Technology Companies - Universities - Etc Etc. 1: What makes other people tick? Employees who report to us? Our peer managers & leaders? Outside customers? Outside vendors? Shareholders? Upper management? 2: How to identify the right incentives - for other people? Why should we not confuse “the right incentive for ourselves"" with ""the right incentive for others”? How to utilize our insights into short term vs long term pain & pleasure to influence, persuade and help others, to create Win/Win outcomes for everyone? 3: How to advance our own careers, by going out of our way to: help others?! solve other people's problems?! Why do we need to understand the big picture of the corporation (not just ""my department"") and solve problems for the entire corporation? 4: ""Software Upgrade"" in our heads, from employee thinking (my hours for my salary), into business thinking: what do customers need and want? how to provide goods/services for customers? What hardware & human capabilities do we have? how to inspire employees to want to give their best - using non monetary incentives? How to create win/win for everyone? customers, shareholders, employees, and managers/leaders? 5: Why Confidence Building by practicing Fear Busting is the key to Self Development? How can we constantly expand our comfort zone, by doing things we know we should do, but don't do - due to fear? +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ Here is an Interview/Article by Coach Michael Lin on ""Moving From Command & Control to Coaching & Collaboration: How Leaders and Managers Can Become Better Coaches - the Why, the What, and the How"": https://medium.com/authority-magazine/moving-from-command-control-to-coaching-collaboration-michael-lin-on-how-leaders-and-managers-64fdf22eaa71 +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ Here is a list of two dozen people telling us what they thought of the teaching, after they've attended the seminar or workshop by Coach Michael Lin: (These people range from brand new managers to highly experienced leaders, from various private sectors to the government...) https://youtu.be/_jPxflr1LV8 +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ Here is a short sample of Coach Michael Lin in action, helping managers to get over their fears and grow into Real Leaders, so they can do what they are afraid of doing but need to be doing: https://youtu.be/Wc4GylRBQ6U +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ Here are over a dozen media interviews, in which Coach Michael Lin answers tough questions from journalists on leadership: https://www.linkedin.com/in/coachmichaellin/recent-activity/videos/ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ We have all attended those waste of time seminars that are: Why bring another one of those waste of time seminars to your company? And force employees to endure the ordeal? Be a real hero, bring a seminar that your employees will: And when leaders improve? everyone in the company gets to enjoy the benefit: from team members to shareholders! And all of them will be thanking you for organizing training that's useful!",33.45,33.45,USD,Coach Michael Lin,https://schema.org/EventScheduled,2024-03-10T14:00:00Z,2024-03-10T15:00:00Z,Dublin Leadership: Delegation Skills for Busy Leaders - Why & How,Do you want to get ahead faster? Create loyalty from your employees? Have less stress? Have more time? This On Demand Webinar is for you!,https://www.eventbrite.com/e/dublin-leadership-delegation-skills-for-busy-leaders-why-how-tickets-451551501697,dublin
NA,Sold out,Refunds up to 30 days before event,"Money doesn't grow on trees, good employees takes effort to find. If you want to have a nice team, working for you like a well oiled machine, you will have to build that team, with your own bare hands. You will have to learn the skill on how to build that team. Like any building projects - start with high quality material. You hate: getting conned and fooled, by cheating/lying scammers, again. You believe: Fool me once, shame on? Fool me twice?? shame on ??? You love: Learn the skills needed to attract and test good candidates. You want: practical down to earth straight education, without sugar coating. Save time and take this  short 1/2 hour class, that's jam packed with reality based truthful insights and wisdom that will solve problems in the real world. ""It was my old thinking that was causing me to attract all the wrong candidates to apply for jobs with me, and suing me for providing them a livelihood! This class from Coach Michael Lin turned my thinking around 180 degrees, and I am no longer attracting the wrong kind of applicants!"" ""Now I know which resume to delete, and which resume to call - saving so much time!"" ""I used to get lied to a lot during interviews, and I had no idea I was being lied to! I now know how to avoid being tricked! Take this class so you will become an effective lie detector!"" 1: Delegation Skills for Busy Leaders - Why & How 2: How To Motivate & Inspire Your Employees? Young Employees? 3: How to Overcome Employee's Resistance To Change? 4: How to Create Genuine and Sincere Employee Loyalty? 5: How to Manage the 4 Different Types of Younger Employees? 6: How to Successfully Coach Your Employees? 7: Is being friends with your employees a good idea? or a bad idea? 8: How To Get Your Best Employees To Stay For As Long As Possible? 9: How To Avoid Costly Hiring Mistakes? 10: How to Overcome Your Anxiety with Discipline and Termination? 11: Seven Secrets for Your Leadership Success that They Won't Teach You! Thousands of business leaders, from hundreds of organizations and associations, in dozens of industries, have attended his Leadership Seminars, Workshops, Keynote Sessions & 1-on-1 Coaching sessions. His leadership seminar students love his unique teaching content, as well as his unique teaching method. He is the best, at: ● Discovering what is in people's blindspot that is holding them back, causing internal conflicts deep down inside; ● Effectively teaching his students new ways of understanding their situations, therefore helping them to resolve the conflicts in their thinking, so they can become more productive - instantly! +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ Coach Michael Lin came out of the tech industry, and uses his superb analytical skills to dissect business challenges. He has deep insights into human nature, which he uses to help people to solve their business challenges. His analysis and solutions are all based on Emotional Intelligence, not on how we wish humans ought to be, but based on what humans actually are. Managers & Leaders from over 500 organizations across many industries have attended seminars and workshops taught by Coach Michael Lin. Example industries are: - Airports - Automobile Manufacturers - Aviation Companies - Banks & Credit Unions - Casinos - Charities - Churches - Courts (State and County) - Fire, Police & Sheriff Depts - Food Companies - Governments - Hospitals - Hotel Chains - Insurance Companies - Railroad Companies - School Districts - Technology Companies - Universities - Etc Etc. 1: What makes other people tick? Employees who report to us? Our peer managers & leaders? Outside customers? Outside vendors? Shareholders? Upper management? 2: How to identify the right incentives - for other people? Why should we not confuse “the right incentive for ourselves"" with ""the right incentive for others”? How to utilize our insights into short term vs long term pain & pleasure to influence, persuade and help others, to create Win/Win outcomes for everyone? 3: How to advance our own careers, by going out of our way to: help others?! solve other people's problems?! Why do we need to understand the big picture of the corporation (not just ""my department"") and solve problems for the entire corporation? 4: ""Software Upgrade"" in our heads, from employee thinking (my hours for my salary), into business thinking: what do customers need and want? how to provide goods/services for customers? What hardware & human capabilities do we have? how to inspire employees to want to give their best - using non monetary incentives? How to create win/win for everyone? customers, shareholders, employees, and managers/leaders? 5: Why Confidence Building by practicing Fear Busting is the key to Self Development? How can we constantly expand our comfort zone, by doing things we know we should do, but don't do - due to fear? +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ Here is an Interview/Article by Coach Michael Lin on ""Moving From Command & Control to Coaching & Collaboration: How Leaders and Managers Can Become Better Coaches - the Why, the What, and the How"": https://medium.com/authority-magazine/moving-from-command-control-to-coaching-collaboration-michael-lin-on-how-leaders-and-managers-64fdf22eaa71 +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ Here is a list of two dozen people telling us what they thought of the teaching, after they've attended the seminar or workshop by Coach Michael Lin: (These people range from brand new managers to highly experienced leaders, from various private sectors to the government...) https://youtu.be/_jPxflr1LV8 +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ Here is a short sample of Coach Michael Lin in action, helping managers to get over their fears and grow into Real Leaders, so they can do what they are afraid of doing but need to be doing: https://youtu.be/Wc4GylRBQ6U +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ Here are over a dozen media interviews, in which Coach Michael Lin answers tough questions from journalists on leadership: https://www.linkedin.com/in/coachmichaellin/recent-activity/videos/ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ We have all attended those waste of time seminars that are: Why bring another one of those waste of time seminars to your company? And force employees to endure the ordeal? Be a real hero, bring a seminar that your employees will: And when leaders improve? everyone in the company gets to enjoy the benefit: from team members to shareholders! And all of them will be thanking you for organizing training that's useful!",33.45,33.45,USD,Coach Michael Lin,https://schema.org/EventScheduled,2024-03-10T08:30:00Z,2024-03-10T09:00:00Z,Dublin Leadership Secret: How To Avoid Costly Hiring Mistakes?,"You should attend if you are a manager or a business owner, managing a team of employees, or managing a team of managers.",https://www.eventbrite.com/e/dublin-leadership-secret-how-to-avoid-costly-hiring-mistakes-tickets-451551521757,dublin
NA,Sold out,Contact the organiser to request a refund.,"Join us for a pottery painting session in our brand new studio in Queen Street in Smithfield in Dublin City Centre. We have a selection of various different items. The price guarantees a position in our Pottery studio - please note this is not the full price.This €5 acts as a deposit, where you can proceed to our studio and buy a ceramic of your choice! (See below for item price list) Overview: Our events are for absolute beginners with no experience or anyone with a creative streak. This is for fun and 'craic'. Expect music and relaxed vibes. What is Included: Important Notes On item per person, we do not allow items to be shared. Your Eventbrite ticket acts as a deposit and is taken from the full price which you purchase before you start. PRICE LIST List here: https://www.dublinpottery.com/pottery-prices-1 Hope to see you soon and have a great day.",5,5,EUR,Dublin Pottery Painting Studio,https://schema.org/EventScheduled,2024-03-09T20:00:00Z,2024-03-09T22:00:00Z,Pottery Painting Experience | Night,Paint your own ceramic pottery in Dublin city center. No experience needed. BYOB. Music.,https://www.eventbrite.ie/e/pottery-painting-experience-night-tickets-842106341737,dublin
NA,Sold out,Contact the organiser to request a refund.,NA,108.23,215.49,EUR,SexyDancing,https://schema.org/EventScheduled,2024-03-09T22:30:00Z,2024-03-10T03:00:00Z,Sexy Dancing //  VIP Table Bookings,Dublins newest Saturday night for the over 23 crowd based in Farrier & Draper. Best in vocal house classics all night.,https://www.eventbrite.com/e/sexy-dancing-vip-table-bookings-tickets-750116728327,dublin
NA,Sold out,Contact the organizer to request a refund.,"On this half-day workshop, in a small class setting, you will work on the wheel  guided by one of our pottery teachers, who will demonstrate how to throw a pot.  With the support and careful instruction of our instructors, you will learn how to carefully design pots. LEARNING OUTCOMES You will develop the elementary skills required to throw a pot including: -  how to handle your clay - understanding your pottery tools - centering and pulling a pot on your wheel - taking your pot off your wheel This course is the perfect first step on pottery journey.  If you would like to further expand your knowledge skills with clay, we invite you to book onto our Make A Mug course or one of our evening courses.   Please note, the clay you use during the class will be recycled and reused. The piece you will make will not be fired. You are welcome to take it home with you to air-dry, but please note it will not be suitable to be used with food or liquid. We really hope you will enjoy your time on the wheel as much as we enjoy teaching it! If you would like to give this Workshop as a gift please look at our Gift Cards options here. C﻿ANCELLATION POLICY Please ensure that you, or the individual you are gifting the workshop to, can attend the workshop.  Unfortunately, we are not in the position to offer refunds for our workshops. We can reschedule your workshop if you notify us 3 weeks before your workshop.  However, you may transfer your workshop booking to someone else, if you yourself cannot attend. Please email us as soon as possible before the course with the name and contact information of the person taking your place.  FAQs Where: This workshop runs for a half day in our light-filled Arran Street East studio in the heart of the Dublin Fruit and Vegetable Markets area. What should I wear/bring? Your clothes and shoes will get wet and dirty from clay splashes so please wear comfortable clothes that you do not mind getting messy. Please bring your own apron and a hand towel.  Please keep your hair tidy and have your nails short.  You may take the piece of your choice home with you (please note it won't be suitable to be used with food or liquid) so please bring a small box (like Tupperware or cardboard) to bring your creation home with you.  Will my pot be fired? No, pieces from this elementary class will not be fired. You can book onto our weekend class (Make A Mug) or evening courses to have fired piece pieces.  Who is this course for? This teaser workshop will best suit beginners looking for introductory skills in working with clay. Is there an age limit for the Workshop? This course is generally for people aged 18 and above. A person 15 years of age may attend if they are accompanied by an adult. Please let us know in advance.  What's the day like? You will be welcomed by your teacher and brought to one of our light-filled classrooms Please let us know if you have mobility issues so we can accommodate you in the downstairs classroom.  Each participant will have access to their own pottery wheel, workstation, and tools for the duration of the workshop. We supply all the materials you need, but please bring your own towel and apron to prevent getting your clothes wet with clay. The workshop ends with a class and equipment tidy up. What are my transport/parking options getting to the workshop? The nearest Luas Red Line stop is 'Four Courts', (a five minute walk away) and many bus routes service Stop 1479, located on Ormond Quay, at the junction with Capel Street. You'll also find a Dublin Bikes stand at each of these locations. Due to our City Centre location, on-street parking immediately outside the building is limited, but there is pay and display in the vicinity and large car parks  nearby at Jervis Shopping Centre and beside the Fruit and Vegetable Markets. Are there any Health and Safety issues? Please note you will be working on a pottery wheel in a bent position which might put some strain on your neck or back or wrists. Please first consult your doctor if you have had back, neck, wrist, or any other injuries.  Where can I contact you with any questions? You can email us at workshops@arranstreeteast.ie.",85.71,85.71,EUR,Arran Street East,https://schema.org/EventScheduled,2024-03-10T14:30:00Z,2024-03-10T17:00:00Z,POTTERY WHEEL THROWING WORKSHOP (2.5 HOURS - ELEMENTARY),"Work on your individual pottery wheel guided by one of our pottery teachers, who will support you to make your own pot.",https://www.eventbrite.ie/e/pottery-wheel-throwing-workshop-25-hours-elementary-tickets-637405064707,dublin
NA,Sold out,Contact the organizer to request a refund.,"Discover Dublin's connections and contributions to science and medicine, from history right through to the present day. Learn more about Lady Wilde's mystery illness, why Dublin's School of Chemistry might be on to something huge with hydrogen power, and hear the daring tale of the first-ever Irishman to cross Africa! That's all while solving puzzling challenges and discovering lesser-known facts about historic locations. Jump in! The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories of past and present. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",9.99,29.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-09T18:00:00Z,2024-03-09T19:30:00Z,Dublin Outdoor Escape Game: The Sentinel Conspiracy,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/dublin-outdoor-escape-game-the-sentinel-conspiracy-tickets-729860621767,dublin
NA,Sold out,Contact the organizer to request a refund.,"‘Dinner and a movie’ is so 2021! Especially when the movie is now played out in the real-world. Let us explain! We’re inviting you both (or you three - hey, we don’t judge) to do one of the romantic-themed open-air escape games in Dublin. The route you’re going to follow in the city is sprinkled with charming and picturesque places, fun clues and challenges, and romantic stories of past and present. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. Let's play a real-world adventure! HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 130 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 300 different experiences created by a growing network of local content creators and event organizers.",11.99,37.38,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-09T18:00:00Z,2024-03-09T19:30:00Z,Romantic Dublin: Cupid's Lane,Not just a date idea - but an invitation to surrender to love's embrace and embark on an extraordinary journey together.,https://www.eventbrite.com/e/romantic-dublin-cupids-lane-tickets-667497281337,dublin
NA,Sold out,Contact the organizer to request a refund.,"Play a city exploration game in Dublin City Centre to learn about the history of the city (and where to find the best pint of guinness!). While you solve challenges, you will see Dublin’s oldest pub and learn its role in the Irish Rebellions, the pub named after a female serial-killing brothel-owner, and where Irish writer, W. B. Yeats, would go for a quiet drink. Are you up for a pub crawl in Dublin? The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",9.99,29.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-09T18:00:00Z,2024-03-09T19:30:00Z,Old Town Dublin Outdoor Escape Game: Famous Pubs,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/old-town-dublin-outdoor-escape-game-famous-pubs-tickets-665034826067,dublin
NA,Sold out,Contact the organizer to request a refund.,"Do you spend your time playing with Ouija boards and watching spooky videos indoors? Yawn. Newsflash: your twenty-year-old house is about as haunted as YouTube – MySpace at a push. The present (and past) is outside, in real life, where all the creepy buildings, monuments and verifiable ghost sightings hotspots are. With this in mind, we’re inviting you to visit places that are truly haunted. Let that sink in for a moment. The route you will follow is full of haunted and spooky places, mysterious clues and challenges, and real facts/accounts from the past and present. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in the first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. Let's play a real-world adventure! HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲] 3. Head to the starting point📍 - Available 24/7 - Pause and resume anytime WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! - - - - - More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 130 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 300 different experiences created by a growing network of local content creators and event organizers.",11.99,34.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-09T18:00:00Z,2024-03-09T19:30:00Z,Ghosts of Dublin: Haunted City Outdoor Escape Game,Looking to get spooked or spook someone else? Then put on your vampire teeth and get booking: this is your opportunity to do exactly that!,https://www.eventbrite.com/e/ghosts-of-dublin-haunted-city-outdoor-escape-game-tickets-517772239707,dublin
NA,Sold out,Contact the organiser to request a refund.,Join us for a pottery painting session in our brand new studio in Queen Street in Smithfield in Dublin City Centre. We have a selection of various different items you can paint. We will then fire your piece which takes around 4 weeks. (this time varies) THE PRICE IS FOR THE RESERVATION AND DOES NOT COVER YOUR PIECE FOR PAINTING! Overview: Our events are for absolute beginners with no experience or knowledge necessary this is for fun and 'craic'. What is Included: Important Note Painted items will be stored for 30 days max from collection date. Leftover uncollected pieces will be donated to charity shops. No refunds on deposits or time moves.If you cannot attend your booked spot we wont be able to move you or refund your deposit.   If you cannot make your allocated time slot you forfeit your deposit and will need to rebook your time. Please note no alcohol is permitted but you can bring your own tea or coffee. Food is permitted on weekdays but at busy times no food is allowed. Hope to see you soon and have a great day. Your Eventbrite ticket acts as a deposit and is taken from the full price which you purchase before you start. PRICE LIST List here: https://www.dublinpottery.com/pottery-prices-1 Hope to see you soon and have a great day.,5,5,EUR,Dublin Pottery Painting Studio,https://schema.org/EventScheduled,2024-03-09T16:00:00Z,2024-03-09T18:00:00Z,Pottery Painting Experience,Paint your own ceramic pottery in Dublin city center. No experience needed. All tools for painting provided. Purchase your piece on arrival.,https://www.eventbrite.ie/e/pottery-painting-experience-tickets-807947742447,dublin
4 hours 30 minutes,Mobile eTicket,Contact the organiser to request a refund.,"*(Guestlist valid until midnight only.) Sunday social, is just a big gay disco. The best sunday party for over 15 years now.  Thos 15 years amazing years have finally come full circle when we returned back home to Farrier & Draper in December for some total belters of nights that once again put Sunday night on the map as one of the most fun queer nights of the week. We've been in a few venues down the years, but none feels like home like Farrier & Draper does. We're having a few drinks, a few laughs, and defo some very bad dancing!",0,11.7,EUR,Buzz o Neill,https://schema.org/EventScheduled,2024-03-10T22:30:00Z,2024-03-11T03:00:00Z,Sunday Social : (*Free Guestlist) 10th March,Making a holy show of ourselves since 2008,https://www.eventbrite.ie/e/sunday-social-free-guestlist-10th-march-tickets-859773594967,dublin
NA,Sold out,Refunds up to 7 days before event,"TIME IS OPEN! OPEN YOUR MIND. NO ONE CAN STOP YOU UNLESS YOU DECIDE. TIME IS OPEN! WE DON’T NEED TO BE HERE, THE ONLY TIME THAT KEEPS US LIMITED, ARE TIMES OF FEAR. TIME IS OPEN! IT IS WITHIN EVERY BREATH, & WITHIN EVERY HEARTBEAT. TIME IS OPEN! IT HAS MORE THAN 24 HOURS IN ITS DAY, THAT TIME IS YOURS, SO BE FOOLED NOT, BY WHAT PEOPLE SAY. TIME IS OPEN! STOP SITTING AROUND, FOR THE LIGHT, THE AIR, THE WATER, AND ITS FIRE IS YOUR GROUND, SO RISE AND SEE THEM AND MAKE THEM SOUND. TIME IS OPEN! IT IS THE EYE OF THE INVENTOR, THE PAINTER, THE STORYTELLER, AND THE CREATOR. TIME IS OPEN! ITS GATES ARE RAINBOWS OF LIFES LIGHT, THAT ARE HERE, THERE, AND EVERYWHERE. TIME IS OPEN! IT DOESN’T LIE, NOR DOES IT STEAL, FEEL ITS TRUTH FEEL ITS ASPIRATIONS AND SEE TIMES INSPIRATIONS. TIME IS OPEN! I STAND AT TIMES UNIVERSAL GATES AT THE 5TH DIMENSION, AND YOU TOO LIKE ME CAN STAND HERE AND BE ITS KEEPER. TIME IS OPEN! YOUR TRUE IDENTITIES ARE ALWAYS HERE, THEY LISTEN INTENTLY FOR YOUR MUSIC TO FIND YOU, BUT THERE IS NOTHING TO HERE. TIME IS OPEN. YOU ARE NOT YOUR NAME, YOU ARE THE GENESIS OF CONSCIOUSNESS, AND IT IS THIS MUSIC, THAT YOU MUST PROCLAIM. ""I AM NOT MY NAME, I AM THE WAVE OF TIMES GENESIS! "" ""I AM NOT MY NAME, I AM A WAVE OF TIMES GENESIS!"" YOU ARE TIMES SCENT, YOU ARE TIMES TASTE, YOU ARE TIMES TOUCH, AND YOU ARE TIMES SOUND. AND WHEN TIME IS OPENED AROUND THE THOUGHTS IN THIS LIFE WE HOLD, THE GATES OF THE 4TH DIMENSION AND OUR MINDS WILL UNFOLD, AS BEACONS OF LIGHT, MAKING US BOLD. WHEN TIMES CLOCK IS OPEN, WE DON’T CHASE TIME, TIME COMES INTO LIFE AS VISIONS AND TOKENS. Meta Tech Organica – Excited about New Dimensions of LIVING. Mind ReMapping N.B. ALL EVENTS ARE ONLINE",14.99,44.99,GBP,Gavin  Gooden,https://schema.org/EventScheduled,2024-03-09T19:00:00Z,2024-03-09T20:30:00Z,QUADRILATERAL THINKING  - TIME IS OPEN !  - ONLINE - Dublin,"The MIND ReMapping  Philosophy: ""Be so Creatively removed from reality, that the Mind has no choice, but to come out of hiding….""",https://www.eventbrite.co.uk/e/quadrilateral-thinking-time-is-open-online-dublin-tickets-727489128567,dublin
