Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
NA,Sold out,Refunds up to 1 day before event,"A﻿n authentic rhythms class held in Sevilla's most local neighborhood and taught by a Flamenco dancer.  Explore and connect with other like-minded people through the art of Flamenco and language of Rhythm. This workshop teaches you how to use your body as a percussion instrument and learn to communicate and understand the codes used between musicians and flamenco dancers in a Tablao or Flamenco performance.  * Held in an authentic Flamenco Studio * Taught by a Flamenco Dancer * Accompanied by a Flamenco Guitar Player * Enjoy tapas, wine or beer included * Option to purchase an entry to see a live Flamenco show (Tablao) This class is for ALL AGES  and ALL LEVELS. My goal as a flamenco dancer is to welcome you into this world so that you can understand the basics of rhythm and what you're seeing when you visit a  flamenco show, or communicate with musicians anywhere in the world. .﻿.. O﻿ne of the most important roles in a Flamenco performance is that of a Palmero (the hand clapper). YES, you heard correctly! You won't ever see a flamenco show without one or two people in the back clapping their hands. What they are doing is called making Compás, or in other words, controlling the rhythm of the dance so that the singer, guitar player, and dancer are all on the same page. This important role sounds easy, but there is an art to clapping your hands in Flamenco, and that's exactly what you will learn in this workshop. Ever wonder what's happening when you watch a live Flamenco performance? Most Flamenco Tablaos are improvised, which is the beauty of this ancient art form. In this workshop, you'll learn Flamenco Compás  and Palmas (rhythm and clapping). Once you have the basics of rhythm, we'll show you some codes between musicians, dancers, and palmeros that happen during a live Tablao and put it to the test with a flamenco dancer and a flamenco guitar player! Get to know the real Sevilla through the eyes and soul of Flamenco Bienvenido!",33.85,33.85,USD,'La Mai' Flamenco dancer,https://schema.org/EventScheduled,2024-03-11T17:30:00Z,2024-03-11T18:30:00Z,Flamenco Rhythm Class w/ Wine & Tapas + Show,Get to know Sevilla via the perspective of a Flamenco Dancer. Learn the language of rhythm. Includes wine & tapas followed by Flamenco Jam.,https://www.eventbrite.com/e/flamenco-rhythm-class-w-wine-tapas-show-registration-717946436117,sevilla
NA,Sold out,Contact the organizer to request a refund.,"Embark on an epic adventure through the winding streets of Old Town Seville! Explore the city's rich history and culture as you uncover hidden gems and unravel mysteries. But your journey isn't just about sightseeing - you'll be challenged to solve puzzles, decipher clues, and complete tasks that will take you deeper into the heart of the city. Can you uncover the secrets of Seville's past and become the ultimate city explorer? Join us for this one-of-a-kind event, where the city becomes your playground and the possibilities are endless. The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and memorable stories of past and present. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 130 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 300 different experiences created by a growing network of local content creators and event organizers.",9.99,39.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-11T11:00:00Z,2024-03-11T12:30:00Z,Seville Old Town: The Inheritance - Outdoor Escape Game,"Discover the charm of Old Town Seville by following clues, solving puzzles and learning the city's hidden stories.",https://www.eventbrite.com/e/seville-old-town-the-inheritance-outdoor-escape-game-tickets-478059748577,sevilla
NA,Sold out,No Refunds,"Purchase a ticket to our live events and enjoy a 7-day bonus access. Dive into Healing Sessions, Masterclasses, Breathing Experiences, and Live Breathing Classes immediately. Learn more. Experience the amazing healing power of your breath with the Joy of Breathing technique. It allows you to quickly and effectively access a deeper connection with your body, mind, heart and soul. During this 75 minute online live session you will be safely and gently guided to explore, feel and connect to deeper layers of your body, emotions and consciousness. You will journey into profoundly healing, deeply relaxing and transformative states of being. For over 30 years, Sylvie has been experiencing, learning, practicing and teaching a wide scope of breathwork and pranayama techniques. She finally developed her own technique that is both a science and yoga-based practice. It weaves together modern scientific discoveries in breathwork and the ancient yogic wisdom. BIOGRAPHY Sylvie is the creator of the Joy of Breathing. She's been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, pranayama, breathwork and meditation. SOULDIMENSION.ORG Copyright © 2022 • Soul Dimension",20.67,20.67,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-11T18:00:00Z,2024-03-11T19:15:00Z,Breathwork Healing Session • Joy of Breathing • Sevilla,Ready to feel more vibrantly alive and consciously connected with your inner healer?,https://www.eventbrite.com/e/breathwork-healing-session-joy-of-breathing-sevilla-tickets-418138552667,sevilla
NA,Sold out,Contacta con el organizador para solicitar un reembolso.,"Experience the soul-stirring rhythms and passionate melodies of authentic Flamenco at Tablao Flamenco La Cantaora Sevilla, combined with the delightful indulgence of a refreshing drink. Immerse yourself in the heart of Andalusian culture as you witness a mesmerizing performance that has captivated audiences for centuries. Upon arrival at Tablao Flamenco La Cantaora Sevilla, you will be greeted by the vibrant ambiance and traditional décor, transporting you to a world of fiery passion and artistic expression. Take a seat in the intimate and cozy setting, perfectly designed to enhance your Flamenco experience. As the show begins, prepare to be swept away by the powerful and emotive performances of renowned Flamenco artists. The skilled dancers, accompanied by talented musicians and soulful singers, will enthrall you with their synchronized footwork, intricate hand movements, and heartfelt vocalizations. Feel the intensity and energy radiating from the stage as the performers effortlessly merge complex rhythms and graceful movements, telling stories of love, loss, and longing. Each dancer's soulful expression and flamboyant costumes will transport you to the heart of Flamenco, evoking a range of emotions within you. To enhance your evening, we have included a refreshing drink for you to enjoy during the show. Sip on a glass of chilled sangria, a traditional Spanish wine cocktail, or indulge in a selection of other beverages available. Let the flavors complement the passion of the performance, as you immerse yourself fully in the sensory experience. Whether you are a Flamenco lover or experiencing it for the first time, Tablao Flamenco La Cantaora Sevilla promises an unforgettable evening of cultural immersion and artistic brilliance. Allow the music, dance, and drink to awaken your senses and leave you with lasting memories of this enchanting Spanish tradition. Enjoy a visit to La Cantaora flamenco show in the heart of Seville. This is your opportunity to immerse yourself in flamenco, looking back at its past and recreating the atmosphere of the old Café Cantantes of the late 19th and early 20th centuries",60,85,EUR,Tablao Flamenco La Cantaora,https://schema.org/EventScheduled,2024-03-10T19:30:00Z,2024-03-10T21:00:00Z,PURE FLAMENCO SHOW + ANDALUSIAN DINNER,"Immerse in Seville's authentic flamenco show, inspired by 19th-century café cantantes. A intimate, low-capacity setting respects our roots.",https://www.eventbrite.com/e/entradas-pure-flamenco-show-andalusian-dinner-798220217157,sevilla
NA,Sold out,Contacta con el organizador para solicitar un reembolso.,"Are you ready to taste the best food in Seville?. Enjoy 10 unforgettable tastings in Seville in our self-guided tastings Tour. Not only you will taste 10 delicious bites,you will feel the authentic food vibe in Seville: Our Sevillian guides have created this tour to take you to those amazing food places where only locals go. By taking this tour, you will avoid those places typically oriented to the standard tourism and you will get inmerse in the real gastronomy of the city, tasting the healthy and incredible local food just as local people do in the city while taking a pleasant walk in the beautiful Seville with our local guide. A flavorful Spanish cuisine experience you will never forget.",10.21,10.21,EUR,Lunten Tours,https://schema.org/EventScheduled,2024-03-10T18:00:00Z,2024-03-10T21:00:00Z,SEVILLE TASTINGS TOUR (SELF-GUIDED),Are you ready to taste the best food in Seville?. Enjoy 10 unforgettable tastings in Seville in our self-guided tastings Tour.,https://www.eventbrite.com/e/registro-seville-tastings-tour-self-guided-843766156287,sevilla
NA,Sold out,Contact the organizer to request a refund.,NA,105.58,105.58,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-10T19:00:00Z,2024-03-10T22:00:00Z,Authentic Sips and Flavors of Seville - Food Tours by Cozymeal™,"Learn all about Seville's incredible culture while enjoying the city's favorite fare with Cozymeal! Join the upcoming food tour, “Authentic Sips and Flavors of Seville”, with Guide Charlie or Local Guide for a fun 3-hour experience with 7 tastings along the way.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit Authentic Sips and Flavors of Seville",https://www.eventbrite.com/e/authentic-sips-and-flavors-of-seville-food-tours-by-cozymealtm-tickets-786954129987,sevilla
NA,Sold out,Contacta con el organizador para solicitar un reembolso.,"Un espectáculo flamenco único en Sevilla, a los pies de la Giralda Disfruta del mejor tablao flamenco en Sevilla. Te proponemos ser partícipe de un espectáculo flamenco, vivir una experiencia auténtica e inolvidable junto a los cantaores, guitarristas y bailaoras, de una forma cercana y familiar. Cante. Baile. Guitarra. Lo sentirás en tu piel.",25,25,EUR,Flamenco en Sevilla,https://schema.org/EventScheduled,2024-03-11T17:00:00Z,2024-03-11T18:00:00Z,Flamenco en Sevilla,Conoce el auténtico flamenco disfrutando de un espectáculo junto a la Catedral de Sevilla,https://www.eventbrite.es/e/entradas-flamenco-en-sevilla-301709099037,sevilla
NA,Sold out,No Refunds,"Purchase a ticket to our live events and enjoy a 7-day bonus access. Dive into Healing Sessions, Masterclasses, Breathing Experiences, and Live Breathing Classes immediately. Learn more. The Healing Breathwork is a 75-minute online session of Soul Dimension Breathing, focused on addressing healing needs. With a deep focus on healing breathwork techniques, these sessions offer a powerful tool for healing and transformation at physical and emotional levels. You will learn how to use your breath to release emotional blocks, and accelerate the physical and emotional healing processes, and receive guidance to address your unique healing needs. As your week starts enjoy the opportunity to begin your healing breathwork journey with Soul Dimension Breathing Technique. During the Healing Breathwork session, you will be safely and gently guided to explore, feel and connect to deeper layers of your body, emotions, and consciousness that will allow you to quickly and effectively access a profound connection with your body, mind, heart, and Soul unlocking all levels of self-healing. Sylvie has been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, pranayama, healing breathwork, and meditation. ""It is my pleasure and honor to guide you toward self-empowerment, transformation, and awakened consciousness. I will help you connect to your deepest self and inner guide with breathwork from the physical to the soul dimension. Sylvie The Soul Dimension Breathing is a unique technique that combines the ancient knowledge of yoga pranayama, chakras, energy, sound healing, and modern science-backed information about the powerful benefits of breathwork.",22.11,22.11,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-11T18:00:00Z,2024-03-11T19:15:00Z,Healing Breathwork | Accelerate emotional and physical healing • Jerez de la Frontera,"Release emotional blocks, physical tension, and accelerate physical and emotional healing in our online Healing Breathwork Session.",https://www.eventbrite.com/e/healing-breathwork-accelerate-emotional-and-physical-healing-jerez-de-la-frontera-tickets-820877726377,sevilla
NA,Sold out,No Refunds,"Purchase a ticket to our live events and enjoy a 7-day bonus access. Dive into Healing Sessions, Masterclasses, Breathing Experiences, and Live Breathing Classes immediately. Learn more. Experience the amazing healing power of your breath with the Joy of Breathing technique. It allows you to quickly and effectively access a deeper connection with your body, mind, heart and soul. During this 75 minute online live session you will be safely and gently guided to explore, feel and connect to deeper layers of your body, emotions and consciousness. You will journey into profoundly healing, deeply relaxing and transformative states of being. For over 30 years, Sylvie has been experiencing, learning, practicing and teaching a wide scope of breathwork and pranayama techniques. She finally developed her own technique that is both a science and yoga-based practice. It weaves together modern scientific discoveries in breathwork and the ancient yogic wisdom. BIOGRAPHY Sylvie is the creator of the Joy of Breathing. She's been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, pranayama, breathwork and meditation. SOULDIMENSION.ORG Copyright © 2022 • Soul Dimension",20.67,20.67,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-11T18:00:00Z,2024-03-11T19:15:00Z,Breathwork Healing Session • Joy of Breathing • Jerez de la Frontera,Ready to feel more vibrantly alive and consciously connected with your inner healer?,https://www.eventbrite.com/e/breathwork-healing-session-joy-of-breathing-jerez-de-la-frontera-tickets-418145724117,sevilla
NA,Sold out,NA,"Sevilla tiene algo…ciudad de duende y embrujo que atraía a sus conquistadores, que caían rendidos ante ella.  Quizás ese mismo duende, el duende de Andalucía, es el que se quedó por las calles y edificios de nuestra ciudad para dar lugar a los muchos edificios y casas encantadas. Esta es tu oportunidad para descubrirlo. Todo ello aderezado con las anécdotas, curiosidades e historias de los diferentes lugares por los que transcurre el paseo. Ah, tranquilos, no nos enfadamos, ni nos disgusta , si al finalizar la visita os apetece sorprendernos con vuestra voluntad económica aunque sea simbólica, como muestra de que nuestra ruta, ha sido de su agrado. Os esperamos. NOTA:  confirmar OBLIGATORIAMENTE asistencia vía mail: info@tolarte.es o teléfono: 682702191 (llamada o WhatsApp )",0,0,EUR,TOLARTE,https://schema.org/EventScheduled,2024-03-10T18:00:00Z,2024-03-10T19:30:00Z,RUTA GRATUITA: SEVILLA MISTERIOSA,"Pasaremos por sus calles con mas misterio, sus historias mas intrigantes, ven a pasar un rato divertido descubriendo la Sevilla Paranormal",https://www.eventbrite.es/e/entradas-ruta-gratuita-sevilla-misteriosa-81465701105,sevilla
NA,Sold out,NA,"Tenemos Sevilla para nosotros solos, aprovechemos esta oportunidad de conocerla caminando por sus calles. Os ofrecemos la oportunidad de descubrir las leyendas, anécdotas y curiosidades de los rincones, azulejos, estatuas y personajes entre otros, que nos ofrece uno de los cascos antiguos mas grandes de Europa. Para ello, vamos a hacerlo con la fresquita, por las mañanas, para aprovechar las pocas horas donde las temperaturas nos dan un respiro  ¿Te apuntas?",0,0,EUR,TOLARTE,https://schema.org/EventScheduled,2024-03-11T09:00:00Z,2024-03-11T10:30:00Z,MAÑANAS CON TOLARTE,"Visita por lugares, rincones conocidos y no tan conocidos de nuestro centro histórico conociendo sus curiosidades, historias entre otros.",https://www.eventbrite.es/e/entradas-mananas-con-tolarte-115402184039,sevilla
