Duration,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City,Ticket_Type
NA,Contact the organiser to request a refund.,"Spring has sprung and the Gardens are glorious! Join us for a guided exploration of our living collections with expert guides, see buds, blooms and beds in all their spring finery, hear tell of the history of how our Gardens came to be, and learn about the importance of the plant kingdom in all our lives. PLEASE NOTE: This tour slot is intended for individuals and couples, families and friends etc. For group bookings, please contact the Visitor Centre directly at botanicgardens@opw.ie or 01 8040319. Tours will take place with a minimum of 2 people. Children under 12 go free. Unable to Attend? Please Cancel: • by cancelling your reservation here on Eventbrite - or • by phoning us during opening hours at (01) 804 0319 or (01) 857 0909. You'll free a space for someone else to attend. Where to Meet Meet in front of the Visitor Centre, outside the Café. Your guide, wearing an identifiable name badge, will meet you there.",5,5,EUR,National Botanic Gardens of Ireland,https://schema.org/EventScheduled,2024-03-13T11:30:00Z,2024-03-13T12:30:00Z,Spring Daily Guided Tour,Delightful daily wanderings through Ireland's premier botanical gardens.,https://www.eventbrite.ie/e/spring-daily-guided-tour-tickets-798287528487,dublin,Sold out
3 hours,Contact the organizer to request a refund.,NA,10,10,EUR,Mórda,https://schema.org/EventScheduled,2024-03-13T20:00:00Z,2024-03-13T23:00:00Z,Mórda + Left Iris & RVE,Come get your liver ready for paddy’s weekend with us x,https://www.eventbrite.com/e/morda-left-iris-rve-tickets-848200920787,dublin,NA
2 hours,Contact the organiser to request a refund.,"Equal parts singing, fun and community-building, the night unfolds like a dream: you get a lyric sheet at the door, Bobby & Sabrina teach you the vocal arrangement and a video is recorded. Everyone has a ball and goes home feeling deadly!",7.4,7.4,EUR,Pub Cór,https://schema.org/EventScheduled,2024-03-13T20:00:00Z,2024-03-13T22:00:00Z,Pub Cór March,A monthly drop-in singing community event for everybody!... with Beer breaks!,https://www.eventbrite.ie/e/pub-cor-march-tickets-798357126657,dublin,NA
3 hours,Contact the organiser to request a refund.,"This event is the first of its kind at Maynooth University and is open to students and the public. Your €3.00 ticket will automatically gain you entry to a swap shop, an informative educational talk by the amazing and no less second hand queens that are Change Clothes Crumlin! We will have amazing second hand prizes such as vouchers for second hand shops, hampers, clothes and more... Just by buying a ticket you will be helping raise money for Threshold which is an amazing charity that are trying to prevent homelessness.  We wish you arrive in your second hand attire for this catwalk - your best gems, the ones you glow up in, the ones you found hidden on the back rail and you never looked back. Alternatively you can gain your second hand outfit from the clothing rail that we will have have as part of our swap shop but this optional -  We want to see your handcrafted, charity finds, vintage pieces, old dad jackets!! we wanna ehar the stories of your clothes on this night. This is the Maynooth Student Union's chosen charity of the year and we wish to support this too. The €3.00 ticket will also automatically give you a singular raffle ticket of which you can buy more of the night with 100% of funds going to Threshold. This night would not be complete without the catwalk of which every member is inivted to participate in with one rule- you must explain your second hand outfit- whether it be your top, shoes or something is upcycled this is essential as we will have a competition for the best second hand outfit, best upcycled, most unique and more.  We will also have prizes for this and a judging panel so feel free to come in your second hand attire or to grab your outfit at the swap! The event will be planned as follows 7-7:45pm- swap shop, mingle, facts wall, and pledge tree-pizza with whopper tunes provided by DJ soc 7:45-8:45pm- Workshop from  Change clothes who will take us through the environmental impact of fast fashion and do an interactive workshop with us 8:45pm-9:30pm- Catwalk time baby and photography by Visual Media Soc- smile and get your photo taken in your #sexysecondhandclothes 9:30pm- Final judgements reveal, and raffle time - 10PM- final donation reveal and gooodnight! Come join us for a fanatastic party you do not want to miss! You must register to attend as this is a limited capacity event! You dont want to miss on on this sexy second hand fashion show. All genders and age groups welcome!! (p.s you do not have to be in the catwalk but why the hell would you not want to?;))",4.19,4.19,EUR,"MU Enviro Soc, SVP soc, DJ soc AND Visual Media",https://schema.org/EventScheduled,2024-03-13T19:00:00Z,2024-03-13T22:00:00Z,"Mu Enviro Soc, SVP + DJ SocSecond Hand Catwalk",Come join us for a night of second hand fun! We are hosting this event to celebrate slow fashion and have a good time while doing it!,https://www.eventbrite.com/e/mu-enviro-soc-svp-dj-socsecond-hand-catwalk-tickets-851048768777,dublin,NA
2 hours,Contact the organiser to request a refund.,"The course could be just the ticket for writers stuck in a rut, or those just starting out, those who need a hands-on approach, and those who have been working away too much on their own. We’ve had bloggers and non-fiction writers on the course before: they benefit from the techniques often thought of as belonging to fiction writing. The course takes the approach that writing is a craft with a toolbox of techniques at your disposal. Enhance you creative/critiquing skillset & knock your writing into shape! Tutor Bio: Aiden O'Reilly's short story collection Greetings, Hero was published in 2014. His fiction and non-fiction has appeared in The Irish Times, the Dublin Review, Litro Magazine London, Winter Papers, The Stinging Fly, and many other places. He has held writing workshops at Block T, and the IWC, for the TCD literary society and at various literary festivals.",160,160,EUR,SKILLSETS,https://schema.org/EventScheduled,2024-03-13T18:30:00Z,2024-03-13T20:30:00Z,Creative Writing  // A 6 week Course with Writer Aiden O'Reilly,Creative Writing  // A 6 week Course with Writer Aiden O'Reilly,https://www.eventbrite.ie/e/creative-writing-a-6-week-course-with-writer-aiden-oreilly-tickets-790151011947,dublin,NA
2 hours,Contact the organizer to request a refund.,"“Information architecture is the art of making the complex appear simple, the disordered appear ordered. It’s like being a digital Marie Kondo, but instead of tidying houses, we’re tidying websites.” What is this Mindshop™ about? Welcome to the future of information organization and accessibility! ""Introduction to Information Architecture in the Digital AI Age"" is a beginner-level mindshop designed to empower you with the essential knowledge and skills needed to navigate and shape the digital landscape in the era of Artificial Intelligence (AI). Overview: you will embark on a journey to understand the foundational principles of information architecture (IA) while embracing the transformative influence of AI on how information is structured, searched, and utilized. Whether you're an aspiring information architect, a content strategist, or simply intrigued by the evolving digital world, this course is your gateway to mastering IA in the context of AI-driven technologies. Learning objectives: Most suitable for? Mindshop Format: a dynamic blend of interactive lectures, hands-on exercises, group discussions, and case studies. You'll have the opportunity to collaborate with peers on AI-powered IA projects and gain practical insights into emerging AI trends. A certificate of completion is offered upon request* Prerequisites: No prior experience in information architecture or AI is required. A passion for optimizing information access and a curiosity about AI's impact on our digital world are all you need to embark on this exciting learning journey. Join us as we explore the cutting-edge fusion of information architecture and Artificial Intelligence. Enroll now to shape the future of information organization and user experiences in the digital AI age. 6 ,000+ Alumni & countin', thank YOU! Welcome aboard!🚀",77.77,99.99,USD,"Kat Usop, MSHI",https://schema.org/EventScheduled,2024-03-13T19:00:00Z,2024-03-13T21:00:00Z,MINDSHOP™| Information Architecture in the Digital AI Age,"User-centric IA is not just about organizing content; it's about orchestrating a symphony of user needs, expectations, harmonized by AI",https://www.eventbrite.com/e/mindshoptm-information-architecture-in-the-digital-ai-age-tickets-808710684427,dublin,NA
3 hours,Refunds up to 7 days before event,"Cruagh Wood Wellness Walk with Cacao, Forest Bathing, Reiki, Meditation Join us for a rejuvenating wellness walk in the tranquil surroundings of Cruagh Wood, Dublin mountains . This event will take place on Wednesday 13th March at 10AM. Immerse yourself in the healing power of nature as we embark on a guided walk through the beautiful woodlands. Along the way, we will indulge in the delicious taste of cacao, known for its mood-enhancing properties. Experience the practice of forest bathing, where you will be encouraged to engage your senses and connect deeply with the natural environment. Allow the soothing sounds, scents, and sights of the forest to wash away your stress and promote relaxation. During the walk, you will also have the opportunity to receive Reiki, a gentle energy healing technique that promotes balance and harmony within the body and enhance your overall well-being. As we reach a serene spot in the woods, we will engage in a guided meditation to further deepen our connection with nature and ourselves. This meditation will help you find inner peace, clarity, and rejuvenation. Don't miss this unique opportunity to nourish your mind, body, and soul in the enchanting setting of Cruagh Wood. Join us for a day of relaxation, self-care, and exploration. Book your spot now and embark on a journey of wellness.",35,35,EUR,Pure by Paula,https://schema.org/EventScheduled,2024-03-13T10:00:00Z,2024-03-13T13:00:00Z,"Cruagh Wood, Dublin mountains Holistic Wellness Walk","Cruagh Wood Holistic Wellness Walk on Wednesday 13th March at 10am with Forest Bathing, Cacao, Reiki, Meditation",https://www.eventbrite.ie/e/cruagh-wood-dublin-mountains-holistic-wellness-walk-tickets-840288263817,dublin,NA
3 hours,Contact the organiser to request a refund.,"Date: Wed Feb 07 2024 Time: 20:00:00 GMT+0000 (Greenwich Mean Time) Location: Sin é Get ready to laugh your socks off at the hilarious Spoons- Disability Comedy event! Join us on Wed Feb 07 2024 at Sin é for an evening of side-splitting comedy that celebrates diversity and challenges stereotypes. Our talented comedians will bring their unique perspectives on disability to the stage, delivering a show that promises to be both thought-provoking and uproarious. Don't miss out on this one-of-a-kind event that will leave you in stitches.  This night also commits to creating a covid-safe environment so we'll all be wearing masks to keep our acts and audiences safe!",9.55,13.85,EUR,Hysteria Comedy Club,https://schema.org/EventScheduled,2024-03-13T20:00:00Z,2024-03-13T23:00:00Z,Spoons- Disability Comedy,A night of disability-themed comedy. Join our lineup of neurodivergent comics in a covid-cautious room where masks are a must!,https://www.eventbrite.ie/e/spoons-disability-comedy-tickets-845798485037,dublin,NA
2 hours,Contact the organiser to request a refund.,"WEDNESDAY 13TH MARCH Doors 8pm / Show at 8:30pm Craic Den Comedy Club brings the best Irish and international comedians to the stage every week in Dublin city. As seen on their acclaimed TV show on Virgin Media, The Craic Den will deliver you a medicinal dose of laughs all evening long. Shane Daniel Byrne Shane Daniel Byrne is a writer, actor, MC and award winning stand-up comedian. He sold out his first solo show Shane Daniel Byrne LIVE in Dublin’s Liberty Hall Theatre. 2022 and 2023 have seen him headlining the biggest big comedy clubs in Dublin as well as special guest spots on National Tours for Tony Cantwell and Emma Doran. He’s opened up for Kiri Pritchard-McClean and even got to support one of his comedy heroes David O’ Doherty. He has taken the stage at major festivals including The Cat Laughs (2019,2021,2022), Vodafone Comedy Festival (2019), Paddy Power Comedy Festival (2022), Body & Soul, Otherside, Electric Picnic and Love Sensation. He has performed across the island of Ireland, the UK and as far away as the Middle East. He hosted Love Bites in 2022 on RTE and Queer History School in 2021. In 2020 he appeared on Reeling In The Fears in a sketch he wrote with Joanne McNally. For Virgin Media, he was a guest on The Six O’ Clock Show and a contributor on Ireland AM.  Plus special guests!! Your host for the night: Damo Clark Aussie Damo Clark has become one of the hottest tickets in comedy clubs and festivals. Winner of the People’s Choice Award at the Edinburgh Fringe, his last solo show toured all over Ireland, the UK, Europe and Australia plus guest spots in the US. Clark has featured in Comedy Central’s Damo Does Edinburgh, Irish TV’s Republic of Telly, I Dare Ya, Comedy Central’s Seann Walsh World and wrote and co-starred in Virgin Media’s Craic Den Comedy Club TV series. “The world’s wittiest machine gun”The Scotsman “Clarky could just get up and say what happened that day and it’d be f**king hilarious”Jim Jefferies WORKMAN’S CLUB, 10 WELLINGTON QUAY, Dublin 2, D02 VX36 Check out our Socials, Youtube channel and Podcast! Loads of hilarious daily content. * Please arrive before the show start time (8:30pm). Late arrivals may have to stand up the back or be refused entry. ** Refund Policy: refunds will be granted up until the day of the event. Refunds will not be given if applied for on the day of the event (Unless otherwise stated) however can be swapped for another date if permitted. ***Lineups Subject to change",11.7,13.85,EUR,The Craic Den Comedy Club,https://schema.org/EventScheduled,2024-03-13T20:30:00Z,2024-03-13T22:30:00Z,Craic Den Comedy Club @ Workman's - Shane Daniel Byrne + Guests!,"Craic Den Comedy Club @ Workman's Club, Dublin 2 -
Shane Daniel Byrne + Guests
MC Damo Clark
Doors 8PM
Show 8:30",https://www.eventbrite.ie/e/craic-den-comedy-club-workmans-shane-daniel-byrne-guests-tickets-828667816747,dublin,NA
NA,Contact the organiser to request a refund.,"Every Wednesday night at Peadar Kearney's we bring you the Rawest comedy you can find in Dublin.  A Night where there is only one rule, laugh if it's funny as comics perform tried-and-true material to ensure more hits than misses at Dublins best comedy club. Please have a ticket on arrival, furthermore arrive early to ensure you get a good seat as this show is all ways sold out.  Chat to our person at the bottom of the stairs show your ticket and a stamp will be given to you on arrive Acts - (Lineups Subject To Change) Doors open - 8:30 PM /  Show - 9:00pm  This is an 18+ event Hosted by one of our residents compère: Craig Moran is Irish Comedian that started doing stand up late in life. He was the funny kid in a family of seven, he was the class clown in school and was always the funny friend his circle. All of this prepared him to do stand up comedy when he finally quit his bar management job and persued his dreams of being a comedian. Craig is a regular in all the major comedy clubs in Ireland, gigging with some of the best acts the country. On stage he is ridiculous, silly and has a lot of energy when he tells stories or he gets into a bit. He also hosts weekly Quiz and Bingo events in the city centre. Emman Idama Emman is a strong name in the Irish Comedy seen, nominated for Irish Comedian Of The Year 2020 & 2021, Chortle Finalist 2019, and many other more awards, he has open for some of the big names in comedy and sports like Seann Walsh, Eric Cantona and more. 'Emman Idama is a more effervescent source of energy, just the thing to keep the spirits up. Idama establishes himself as a warm, charming and thoroughly engaging performer.' - Chortle One to watch in Irish comedy. Stitches Comedy Monday - Sunday Show: Monday's @Peadar Kearneys Dame st. Doors: 8:30pm / Shows: 9:00pm - 10:30pm. Fee: Free Entry / Donations at the end is appreciated. All Pints & Glasses of Wine €6 Tuesday's @The International Bar - Upstairs. Doors: 8pm / Show: 8:30pm - 10:30pm. Fee: €7/ €10. Wednesday's: Peadar Kearney Dame st. Doors: 8:30pmpm / Shows: 9:00pm — 10:30pm. Fee: €5 / €10 with drink token. Drink Deals: Deals 2for1 - 2Drinks 1Ticket €20.  Thursday's: Peadar Kearney Dame st. Doors: 8.30pm / Shows: 9pm — 10:30pm. Fee: €8 / €10. Friday's & Saturday's: Peadar Kearney Dame st. Doors: 8.30pm / Shows: 9pm — 11:00pm. Fee: €13 / €15.  Drink Deals: Deals 2for1 - 2Drinks 1Ticket €20.  Sunday: Peadar Kearney Dame st. Doors: 8.30pm / Shows: 9pm — 11:00pm. Fee: €13 / €15.  Drink Deals: Deals 2for1 - 2Drinks 1Ticket €25.  Please contact us by email at info@institchescomedy.com for group bookings or call +353 83 172 8227 with any questions. Acts looking for spot email Amy at info@institchescomedy.com WE Are ""@INSTITCHESCOMEDY"" On FACEBOOK, TWITTER & INSTAGRAM WWW.INSTITCHESCOMEDY.COM",3.66,11.7,EUR,In Stitches Comedy,https://schema.org/EventScheduled,2024-03-13T20:30:00Z,2024-03-13T22:30:00Z,In Stitches Comedy presents Raw Wednesday @Peadar Kearneys. 8:30pm,"Get ready for a hilarious night of laughter with In Stitches Comedy +  a drink token at Peadar Kearneys - Raw Wednesday, starting at 8:30pm.",https://www.eventbrite.ie/e/in-stitches-comedy-presents-raw-wednesday-peadar-kearneys-830pm-tickets-838576614227,dublin,Sold out
NA,Contact the organiser to request a refund.,NA,3,6,EUR,TU Dublin City Campus Dance Society,https://schema.org/EventScheduled,2024-03-13T19:00:00Z,2024-03-13T20:00:00Z,Grooves w/ Eloy,NA,https://www.eventbrite.ie/e/grooves-w-eloy-tickets-843730880777,dublin,Sold out
NA,Contact the organiser to request a refund.,NA,3,6,EUR,TU Dublin City Campus Dance Society,https://schema.org/EventScheduled,2024-03-13T20:00:00Z,2024-03-13T21:00:00Z,Jazz Funk w/ Eloy,Jazz Funk w/ Eloy,https://www.eventbrite.ie/e/jazz-funk-w-eloy-tickets-843758593667,dublin,Sold out
2 hours 30 minutes,Contact the organiser to request a refund.,"Embark on a thrilling journey of exploration, trade, and friendly competition at our exclusive ""Catan Night."" Join us on 13th of March at 6:30pm at The Clockwork Door for an evening filled with strategic gameplay, negotiation, and the chance to become the undisputed master settler on the island of Catan. Whether you're a seasoned settler or a first-time adventurer, our Catan Night caters to all skill levels. Engage in friendly tournaments for a chance to claim the title of Catan Champion, or opt for casual play and build your empire at a leisurely pace. The more, the merrier – bring your friends or join forces with new allies as you trade, build, and strive for victory. Your ticket will also include free tea, coffee and snacks!",15.99,15.99,EUR,The Clockwork Door,https://schema.org/EventScheduled,2024-03-13T18:30:00Z,2024-03-13T21:00:00Z,Catan Night,A Boardgame Night for Catan Lovers!,https://www.eventbrite.ie/e/catan-night-tickets-859141765147,dublin,NA
1 hour,Contact the organiser to request a refund.,"Join us Wednesday evenings for our new Beginners/ Improvers Yoga class Join us at the Green Room, 1 Windmill Lane, Dublin 2 for a transformative journey into the world of yoga. Whether you're a complete novice or have dabbled in yoga before, this course is designed to help you build a strong foundation. Join us in studio for a slow flow based class that focuses on getting your body moving and stretched in all directions, perfect after a day sitting at a desk. This class will help to build strength and flexibilitym offer breathwork techniques, meditations and well deserved relaxation.This perfect class to get you ver the hump day and ready to take on the rest of the week No prior experience or fancy yoga gear required – just bring an open mind and a willingness to explore the wonderful world of yoga! Meet Your Instructor Amanda found her calling when making the move from the corporate world into the health & wellbeing industry over 10 years ago.As a qualified 500 hour Yoga teacher, Reformer & Mat Pilates instructor, health coach & cacao facilitator she believes in guiding and motivating others to embrace the power of the human body to feel empowered, to heal and encourage everyone to recognise the importance of taking time out of this busy world to relax, recharge and connect back in with themselves.Join her for a Yoga, Pilates class, meditation with cacao class or private one to one classes tailored for your needs.",12,12,EUR,"The Green Room, Windmill Lane Studio",https://schema.org/EventScheduled,2024-03-13T17:30:00Z,2024-03-13T18:30:00Z,Drop In Beginners/ Improvers Yoga Class,Learn & Grow your yoga practice every Wednesday evening. Join our Beginners/ Improvers Yoga Class to feel great in body & Mind,https://www.eventbrite.ie/e/drop-in-beginners-improvers-yoga-class-tickets-858801738117,dublin,NA
