Duration,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City,Ticket_Type
2 hours,Contact the organiser to request a refund.,"TUESDAY 12TH MARCH Doors 8pm / Show at 8:30pm Craic Den Comedy Club brings the best Irish and international comedians to the stage every week in Dublin city. As seen on their acclaimed TV show on Virgin Media and millions of views on social media, The Craic Den will deliver you an abundance of laughs all evening. Aideen McQueen Aideen McQueen is one of the brightest sparks in the new generation of Irish comics. She’s sassy, saucy and side-splittingly funny. Aideen appears regularly on RTE, TG4, BBC Northern Ireland and BBC Radio 4. She is one of the resident comperes at the world famous International Comedy Club in Dublin and has appeared alongside Sean Hughes, Reginald D Hunter, Ardal O’ Hanon, Dylan Moran, Johnny Vegas, Phil Kay and Frankie Boyle. She has performed at many festivals including The Vodafone Comedy Festival, The Electric Picnic Festival and Prague Comedy Festival.  David McSavage David McSavage is a self proclaimed national treasure.  A regular guest on TV and radio shows in Ireland for many years, David has also appeared at all the major comedy festivals including the Edinburgh Festival and internationally in Australia, Germany, Japan and Scandinavia. As an actor, this year he features in the film Calvary by John Michael McDonagh starring Brendan Gleeson. His other recent film roles in Traders, Gold and Our Robot Overlords. The Savage Eye (RTÉ), has been critically acclaimed was nominated for an IFTA award for Best Entertainment Series and Best Director. David & his family's Podcast on Youtube ""Why We're Not Together"" receives thousands of views every single week. Shane Daniel Byrne Shane Daniel Byrne is a writer, actor, MC and award winning stand-up comedian. He sold out his first solo show Shane Daniel Byrne LIVE in Dublin’s Liberty Hall Theatre. 2022 and 2023 have seen him headlining the biggest big comedy clubs in Dublin as well as special guest spots on National Tours for Tony Cantwell and Emma Doran. He’s opened up for Kiri Pritchard-McClean and even got to support one of his comedy heroes David O’ Doherty. He has taken the stage at major festivals including The Cat Laughs (2019,2021,2022), Vodafone Comedy Festival (2019), Paddy Power Comedy Festival (2022), Body & Soul, Otherside, Electric Picnic and Love Sensation. He has performed across the island of Ireland, the UK and as far away as the Middle East. Shane hosted Love Bites in 2022 on RTE and Queer History School in 2021. In 2020 he appeared on Reeling In The Fears in a sketch he wrote with Joanne McNally. Just this year was seen in Last One Laughing Ireland hosted by Graham Norton.  Your host: Eddie Mullarkey Eddie is an established comic at all of Ireland’s major comedy clubs and festivals. Known for his cheeky and seductive wit, Eddie has toured internationally and has just finished a sell out run at the 2022 Edinburgh Fringe with his show ‘An Irish Solution to an Irish Problem’. “Mullarkey has a warmth in his eyes that gives away his compassionate wit.” Mumble WORKMAN’S CLUB, 10 WELLINGTON QUAY, Dublin 2, D02 VX36 Check out our Socials, Youtube channel and Podcast! Loads of hilarious daily content. * Please arrive before the show start time (8:30pm). Late arrivals may have to stand up the back or be refused entry. ** Refund Policy: refunds will be granted up until the day of the event. Refunds will not be given if applied for on the day of the event (Unless otherwise stated) however can be swapped for another date if permitted. ***Lineups Subject to change.",11.7,13.85,EUR,The Craic Den Comedy Club,https://schema.org/EventScheduled,2024-03-12T20:30:00Z,2024-03-12T22:30:00Z,Craic Den Comedy Club @ Workman's - Shane Daniel Byrne + Guests!,"Craic Den Comedy Club @ Workman's Club, Dublin - Shane Daniel Byrne, Aideen McQueen + David McSavage!
MC Eddie Mullarkey
Doors 8PM
Show 8:30",https://www.eventbrite.ie/e/craic-den-comedy-club-workmans-shane-daniel-byrne-guests-tickets-828626743897,dublin,NA
NA,Contact the organizer to request a refund.,"What is this Mindshop About? Due to globalization and unforeseen events, gamifying Intelligent Applications is perceived a viable way to optimize the customer's experience and retain engagement and loyalty to the business entity. This aim has become the focal point of radical change in the corporate world. In this autowebinar, I will be stitching to you the value provided by Gamification method and machine learning for a robust AI in business Learning Outcomes:  Feel free to email your inquiries and discuss points to med@medverselab.com  Happy learning! Key takeaways? FAQs Extra Support: Get in touch to The Mindshop School: med@medverselab.com",266.85,266.85,USD,"Kat Usop, MSHI",https://schema.org/EventScheduled,2024-03-12T19:00:00Z,2024-03-12T22:00:00Z,"[AUTOWEBINAR] AI & Gamification: The Good, The Bad, The Ugly","Gamification powered by Machine Learning is the ""Secret Sauce"" for Strong Artificial Intelligence. Let me tell you why.",https://www.eventbrite.com/e/autowebinar-ai-gamification-the-good-the-bad-the-ugly-tickets-140703563145,dublin,Sold out
NA,Contact the organiser to request a refund.,"🌀 Kundalini Yoga & Meditation Sessions 📍 IN PERSON, Dublin 4 ⏰ Tuesdays, 6:30 to 8:00 pm Kundalini yoga is an experience of self. Expect dynamic movement, breath work, meditation and introspection. Each class is designed to support you in releasing physical, mental and emotional blocks that stand in your way, so you can experience a deeper sense of your true self. Kundalini yoga allows you to tune in and invite clarity and self-empowerment into your own life. Together, let’s heal the body, elevate the mind and invite spirit. Jana loves supporting people to step into their true potential and live their life’s purpose. She combines energy and mindset work to uplift people’s lives and help them release limiting blocks that are in the way of their expansion. This is an active class. Beginners are welcome.",22.42,22.42,EUR,"Jana Osta - Hypnotherapist, Kundalini Yoga Teacher",https://schema.org/EventScheduled,2024-03-12T18:30:00Z,2024-03-12T20:00:00Z,Kundalini Yoga & Meditation,"Kundalini yoga is an experience of self. Expect dynamic movement, breath work, meditation and introspection. Release blocks & be you.",https://www.eventbrite.ie/e/kundalini-yoga-meditation-tickets-671519020467,dublin,Sold out
NA,Contact the organizer to request a refund.,"Join us for a session of Twerk, empowerment, meditation, and affirmations. Get ready to unleash your inner strength through twerking sessions designed to uplift and celebrate your true self. This space is for girls only, fostering connections and growth among like-minded women. Embrace your power, affirm your worth, and glow up together at Girls Glow Up!  I﻿nstagram: @girlsglowupclub C﻿ontact: girlsglowupclub@gmail.com",15,15,EUR,NA,https://schema.org/EventScheduled,2024-03-12T18:30:00Z,2024-03-12T19:30:00Z,Girls Glow Up ✨ Twerk | Affirm | Transform,"Twerk, Affirm, Transform. Join us for an empowering meditation, self improvement, affirmations, and twerking session.",https://www.eventbrite.com/e/girls-glow-up-twerk-affirm-transform-tickets-688740239597,dublin,Sold out
NA,Contact the organiser to request a refund.,"February  2024 27th - Jess Collins, Craig Moran ,Sophia Cadogan (Open Spot) - MC Emman Idama  March  2024 5th - Gary Cahill , Joe Downlin, Becky Cheatle (Open Spot) - MC Emman Idama 12th - Craig Moran, Senan Mcallorum, Nghia Mai  - MC Emman Idama 19th - Kev Larney, Taran O Sullivan, Tim Borg (Open Spot) - MC Emman Idama Emman is a strong name in the Irish Comedy seen, nominated for Irish Comedian Of The Year 2020 & 2021, Chortle Finalist 2019, and many other more awards, he has open for some of the big names in comedy and sports like Seann Walsh, Eric Cantona and more. 'Emman Idama is a more effervescent source of energy, just the thing to keep the spirits up. Idama establishes himself as a warm, charming and thoroughly engaging performer.' - Chortle (Lineups Subject To Change) Stitches Comedy Monday - Sunday Show: Mon: Peadar Kearneys Dame St . Doors: 8:30pm / Shows: 9pm - 10:30pm. Fee: €7 / €10. Tue: The International Bar Upstairs. Doors: 8:00pm / Show: 8:30pm - 10:30pm. Fee: €8 online + with out booking fee / Door: €10 Wednesday's: Peadar Kearney's: Doors: 7:30pm / Shows: 8:30pm - 10:30pm. Fee: Free / Donation. Please contact us by email at stitchescomedyclubinfo@gmail.com for group bookings or call +353 83 172 8227 with any questions. Acts looking for spot email Orla at thestitchescomedyclub@gmail.com WE Are ""@INSTITCHESCOMEDY"" On FACEBOOK, TWITTER & INSTAGRAM Website: WWW.INSITCHESCOMEDY.COM",9.55,9.55,EUR,In Stitches Comedy,https://schema.org/EventScheduled,2024-03-12T20:00:00Z,2024-03-12T22:30:00Z,In Stitches Comedy-Stand Up On The Spot! @ International Bar. Comedy Dublin,"""Stand Up On The Spot"" on Tuesday live comedy in the 1st half /  2nd half live comedy from audiences suggestion.",https://www.eventbrite.ie/e/in-stitches-comedy-stand-up-on-the-spot-international-bar-comedy-dublin-tickets-566547237037,dublin,Sold out
NA,Contact the organizer to request a refund.,"Discover Dublin's connections and contributions to science and medicine, from history right through to the present day. Learn more about Lady Wilde's mystery illness, why Dublin's School of Chemistry might be on to something huge with hydrogen power, and hear the daring tale of the first-ever Irishman to cross Africa! That's all while solving puzzling challenges and discovering lesser-known facts about historic locations. Jump in! The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories of past and present. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",9.99,29.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-12T12:00:00Z,2024-03-12T13:30:00Z,Dublin Outdoor Escape Game: The Sentinel Conspiracy,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/dublin-outdoor-escape-game-the-sentinel-conspiracy-tickets-729860621767,dublin,Sold out
NA,Contact the organizer to request a refund.,"‘Dinner and a movie’ is so 2021! Especially when the movie is now played out in the real-world. Let us explain! We’re inviting you both (or you three - hey, we don’t judge) to do one of the romantic-themed open-air escape games in Dublin. The route you’re going to follow in the city is sprinkled with charming and picturesque places, fun clues and challenges, and romantic stories of past and present. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. Let's play a real-world adventure! HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO  The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 130 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 300 different experiences created by a growing network of local content creators and event organizers.",9.99,29.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-12T12:00:00Z,2024-03-12T13:30:00Z,Romantic Dublin: Outdoor Escape Game for Couples,"If you’re looking for a new and exciting way of spending time with your one and only, family or friends, this is your Eureka moment!",https://www.eventbrite.com/e/romantic-dublin-outdoor-escape-game-for-couples-tickets-517604277327,dublin,Sold out
NA,Contact the organizer to request a refund.,"Do you spend your time playing with Ouija boards and watching spooky videos indoors? Yawn. Newsflash: your twenty-year-old house is about as haunted as YouTube – MySpace at a push. The present (and past) is outside, in real life, where all the creepy buildings, monuments and verifiable ghost sightings hotspots are. With this in mind, we’re inviting you to visit places that are truly haunted. Let that sink in for a moment. The route you will follow is full of haunted and spooky places, mysterious clues and challenges, and real facts/accounts from the past and present. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in the first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. Let's play a real-world adventure! HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲] 3. Head to the starting point📍 - Available 24/7 - Pause and resume anytime WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! - - - - - More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 130 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 300 different experiences created by a growing network of local content creators and event organizers.",11.99,34.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-12T12:00:00Z,2024-03-12T13:30:00Z,Ghosts of Dublin: Haunted City Outdoor Escape Game,Looking to get spooked or spook someone else? Then put on your vampire teeth and get booking: this is your opportunity to do exactly that!,https://www.eventbrite.com/e/ghosts-of-dublin-haunted-city-outdoor-escape-game-tickets-517772239707,dublin,Sold out
NA,Refunds up to 30 days before event,"You are the Leader. You are the boss. You are an employer. You are busy. You are always busy. You have more responsibilities than others, but you don't get more than 24 hours. How do you get more bang for your buck, out of the same 24 hours? That's why you need to Master the skill of Delegation! The above are all excellent ways to think - before you had employees. If you are an expert, and you wish to remain an expert, doing the hands on work, then the above way is the way you should be thinking. But you are no longer just a hands on expert anymore, you have employees now, you are now an employer. You need to acquire a whole new set of thinking! In this On Demand Webinar, we will address real challenges leaders face in the real world, but most training seminars can not and will not address:-( You will get real down to earth insights, zero corporate fluff! You will learn a whole new set of thinking, that is outside of your current ""zone of thinking"", you will hear things you've never heard of before, you will perform a ""software upgrade"" in your thinking. You will be equipped with skills that are new to you, so you can venture outside of your current comfort zone, and do things you've never done before, and get rewarded handsomely as a result of your new understanding, new thinking, new feeling, new actions. You will learn: And you want: You will lose: Unhelpful thinking that have been holding you down :-( You will gain: New thinking that will catapult you to the next level! ""I was so busy and could not find the time to do anything like strategic planning. As a result, my life and my business were stuck. After taking this class and mastering delegation, I was finally able to focus on tasks of higher strategic importance, and move my business and my life forward."" ""I was in constant fear of my employees not able to do as perfect of a job as I could. This gave me so much stress and I was holding on tight. After I mastered delegation by taking this class, my employees are happier and I can now focus on tasks that are more important for our long-term goals."" ""Coach Michael Lin is unique in the sense that he has a very effective teaching method. He was able to quickly identify what was in my ""blind-spot"", and explain my confusion away in a way that was really easy for me to follow. If you want to advance your career and your business quickly, don't miss out on his classes!"" 1: Delegation Skills for Busy Leaders - Why & How 2: How To Motivate & Inspire Your Employees? Young Employees? 3: How to Overcome Employee's Resistance To Change? 4: How to Create Genuine and Sincere Employee Loyalty? 5: How to Manage the 4 Different Types of Younger Employees? 6: How to Successfully Coach Your Employees? 7: Is being friends with your employees a good idea? or a bad idea? 8: How To Get Your Best Employees To Stay For As Long As Possible? 9: How To Avoid Costly Hiring Mistakes? 10: How to Overcome Your Anxiety with Discipline and Termination? 11: Seven Secrets for Your Leadership Success that They Won't Teach You! Thousands of business leaders, from hundreds of organizations and associations, in dozens of industries, have attended his Leadership Seminars, Workshops, Keynote Sessions & 1-on-1 Coaching sessions. His leadership seminar students love his unique teaching content, as well as his unique teaching method. He is the best, at: ● Discovering what is in people's blindspot that is holding them back, causing internal conflicts deep down inside; ● Effectively teaching his students new ways of understanding their situations, therefore helping them to resolve the conflicts in their thinking, so they can become more productive - instantly! +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ Coach Michael Lin came out of the tech industry, and uses his superb analytical skills to dissect business challenges. He has deep insights into human nature, which he uses to help people to solve their business challenges. His analysis and solutions are all based on Emotional Intelligence, not on how we wish humans ought to be, but based on what humans actually are. Managers & Leaders from over 500 organizations across many industries have attended seminars and workshops taught by Coach Michael Lin. Example industries are: - Airports - Automobile Manufacturers - Aviation Companies - Banks & Credit Unions - Casinos - Charities - Churches - Courts (State and County) - Fire, Police & Sheriff Depts - Food Companies - Governments - Hospitals - Hotel Chains - Insurance Companies - Railroad Companies - School Districts - Technology Companies - Universities - Etc Etc. 1: What makes other people tick? Employees who report to us? Our peer managers & leaders? Outside customers? Outside vendors? Shareholders? Upper management? 2: How to identify the right incentives - for other people? Why should we not confuse “the right incentive for ourselves"" with ""the right incentive for others”? How to utilize our insights into short term vs long term pain & pleasure to influence, persuade and help others, to create Win/Win outcomes for everyone? 3: How to advance our own careers, by going out of our way to: help others?! solve other people's problems?! Why do we need to understand the big picture of the corporation (not just ""my department"") and solve problems for the entire corporation? 4: ""Software Upgrade"" in our heads, from employee thinking (my hours for my salary), into business thinking: what do customers need and want? how to provide goods/services for customers? What hardware & human capabilities do we have? how to inspire employees to want to give their best - using non monetary incentives? How to create win/win for everyone? customers, shareholders, employees, and managers/leaders? 5: Why Confidence Building by practicing Fear Busting is the key to Self Development? How can we constantly expand our comfort zone, by doing things we know we should do, but don't do - due to fear? +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ Here is an Interview/Article by Coach Michael Lin on ""Moving From Command & Control to Coaching & Collaboration: How Leaders and Managers Can Become Better Coaches - the Why, the What, and the How"": https://medium.com/authority-magazine/moving-from-command-control-to-coaching-collaboration-michael-lin-on-how-leaders-and-managers-64fdf22eaa71 +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ Here is a list of two dozen people telling us what they thought of the teaching, after they've attended the seminar or workshop by Coach Michael Lin: (These people range from brand new managers to highly experienced leaders, from various private sectors to the government...) https://youtu.be/_jPxflr1LV8 +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ Here is a short sample of Coach Michael Lin in action, helping managers to get over their fears and grow into Real Leaders, so they can do what they are afraid of doing but need to be doing: https://youtu.be/Wc4GylRBQ6U +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ Here are over a dozen media interviews, in which Coach Michael Lin answers tough questions from journalists on leadership: https://www.linkedin.com/in/coachmichaellin/recent-activity/videos/ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ +++ We have all attended those waste of time seminars that are: Why bring another one of those waste of time seminars to your company? And force employees to endure the ordeal? Be a real hero, bring a seminar that your employees will: And when leaders improve? everyone in the company gets to enjoy the benefit: from team members to shareholders! And all of them will be thanking you for organizing training that's useful!",33.45,33.45,USD,Coach Michael Lin,https://schema.org/EventScheduled,2024-03-12T14:00:00Z,2024-03-12T15:00:00Z,Dublin Leadership: Delegation Skills for Busy Leaders - Why & How,Do you want to get ahead faster? Create loyalty from your employees? Have less stress? Have more time? This On Demand Webinar is for you!,https://www.eventbrite.com/e/dublin-leadership-delegation-skills-for-busy-leaders-why-how-tickets-451551501697,dublin,Sold out
NA,Contact the organizer to request a refund.,"‘Dinner and a movie’ is so 2021! Especially when the movie is now played out in the real-world. Let us explain! We’re inviting you both (or you three - hey, we don’t judge) to do one of the romantic-themed open-air escape games in Dublin. The route you’re going to follow in the city is sprinkled with charming and picturesque places, fun clues and challenges, and romantic stories of past and present. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. Let's play a real-world adventure! HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 130 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 300 different experiences created by a growing network of local content creators and event organizers.",11.99,37.38,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-12T12:00:00Z,2024-03-12T13:30:00Z,Romantic Dublin: Cupid's Lane,Not just a date idea - but an invitation to surrender to love's embrace and embark on an extraordinary journey together.,https://www.eventbrite.com/e/romantic-dublin-cupids-lane-tickets-667497281337,dublin,Sold out
NA,Contact the organizer to request a refund.,"Play a city exploration game in Dublin City Centre to learn about the history of the city (and where to find the best pint of guinness!). While you solve challenges, you will see Dublin’s oldest pub and learn its role in the Irish Rebellions, the pub named after a female serial-killing brothel-owner, and where Irish writer, W. B. Yeats, would go for a quiet drink. Are you up for a pub crawl in Dublin? The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",9.99,29.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-12T12:00:00Z,2024-03-12T13:30:00Z,Old Town Dublin Outdoor Escape Game: Famous Pubs,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/old-town-dublin-outdoor-escape-game-famous-pubs-tickets-665034826067,dublin,Sold out
3 hours,Contact the organiser to request a refund.,"An eclectic fusion ensemble formed in Dublin City, which prioritizes the compositions of Pat Metheny and the late Lyle Mays. Led by pianist Luca Eremita, they exhibit all styles that Pat Metheny has experimented with throughout his career, including jazz-rock, ethnic fusion, jazz-funk, smooth jazz, minimalism and Brazilian jazz. Members Sidney and Luca both met studying Jazz performance in DCU and found a common interest in growing up listening to ECM records. Sidney also contributes to the curation Jazz jams and gigs in Juno (Dorset Street). Their next upcoming performance will feature fellow DCU colleague Daragh Groome on drums, and local bassist Fionn Ruadh on bass guitar; you can find out more about Fionn through his website: https://www.fionnplaysbass.com/bio LINE UPSidney Edge – GuitarLuca Eremita – KeysFionn Ruadh – BassDaragh Groome – Drums",10.62,14.92,EUR,Lulu's Jazz Club,https://schema.org/EventScheduled,2024-03-12T20:00:00Z,2024-03-12T23:00:00Z,PAT METHENY GROUP TRIBUTE,Join us for a night of grooving to the tribute of the iconic sounds of the Pat Metheny Group!,https://www.eventbrite.it/e/pat-metheny-group-tribute-tickets-860452365187,dublin,NA
