Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
NA,Sold out,Contact the organizer to request a refund.,NA,110.01,110.01,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-09T20:00:00Z,2024-03-09T23:00:00Z,Culinary Secrets of Seville - Food Tours by Cozymeal™,"Learn all about Seville's incredible culture while enjoying the city's favorite fare with Cozymeal! Join the upcoming food tour, “Culinary Secrets of Seville”, with Guide Charlie or Local Guide for a fun 3-hour experience with 7 tastings along the way.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit Culinary Secrets of Seville",https://www.eventbrite.com/e/culinary-secrets-of-seville-food-tours-by-cozymealtm-tickets-786897350157,sevilla
NA,Sold out,Refunds up to 1 day before event,"A﻿n authentic rhythms class held in Sevilla's most local neighborhood and taught by a Flamenco dancer.  Explore and connect with other like-minded people through the art of Flamenco and language of Rhythm. This workshop teaches you how to use your body as a percussion instrument and learn to communicate and understand the codes used between musicians and flamenco dancers in a Tablao or Flamenco performance.  * Held in an authentic Flamenco Studio * Taught by a Flamenco Dancer * Accompanied by a Flamenco Guitar Player * Enjoy tapas, wine or beer included * Option to purchase an entry to see a live Flamenco show (Tablao) This class is for ALL AGES  and ALL LEVELS. My goal as a flamenco dancer is to welcome you into this world so that you can understand the basics of rhythm and what you're seeing when you visit a  flamenco show, or communicate with musicians anywhere in the world. .﻿.. O﻿ne of the most important roles in a Flamenco performance is that of a Palmero (the hand clapper). YES, you heard correctly! You won't ever see a flamenco show without one or two people in the back clapping their hands. What they are doing is called making Compás, or in other words, controlling the rhythm of the dance so that the singer, guitar player, and dancer are all on the same page. This important role sounds easy, but there is an art to clapping your hands in Flamenco, and that's exactly what you will learn in this workshop. Ever wonder what's happening when you watch a live Flamenco performance? Most Flamenco Tablaos are improvised, which is the beauty of this ancient art form. In this workshop, you'll learn Flamenco Compás  and Palmas (rhythm and clapping). Once you have the basics of rhythm, we'll show you some codes between musicians, dancers, and palmeros that happen during a live Tablao and put it to the test with a flamenco dancer and a flamenco guitar player! Get to know the real Sevilla through the eyes and soul of Flamenco Bienvenido!",33.85,33.85,USD,'La Mai' Flamenco dancer,https://schema.org/EventScheduled,2024-03-09T17:30:00Z,2024-03-09T18:30:00Z,Flamenco Rhythm Class w/ Wine & Tapas + Show,Get to know Sevilla via the perspective of a Flamenco Dancer. Learn the language of rhythm. Includes wine & tapas followed by Flamenco Jam.,https://www.eventbrite.com/e/flamenco-rhythm-class-w-wine-tapas-show-registration-717946436117,sevilla
NA,Sold out,Contacta con el organizador para solicitar un reembolso.,"Tablao Flamenco Azahar esta ubicado en la Plaza de las tres cruces, un espacio singular en Santa Cruz, el encantador barrio de Sevilla.  Tablao Flamenco Azahar es un lugar íntimo y acogedor que te transportará a la esencia más pura del arte flamenco. Aquí, estarás tan cerca de los artistas que podrás sentir la pasión que emana de sus cuerpos y el compás de sus tacones resonará en tu corazón. Además, te maravillarás al contemplar las hermosas pinturas que adornan nuestras paredes, donde el flamenco y los toros se fusionan en una explosión de colores y emociones. También ofrecemos productos hechos con la fragante flor de azahar, un verdadero deleite para tus sentidos. Ven y déjate llevar por la magia de nuestra casa, donde el arte y la cultura flamenca se encuentran en cada rincón. Este lugar elegante y refinado te hará vivir el Flamenco en la intimidad, donde la cercanía con los artistas te permitirá apreciar cada detalle de su arte, mientras disfrutas de una copa de vino.",22.51,22.51,EUR,Anais Forestier,https://schema.org/EventScheduled,2024-03-09T18:00:00Z,2024-03-09T19:00:00Z,Tablao Flamenco Intimo en el Flamenco Azahar,Tablao Flamenco Azahar es un lugar íntimo y acogedor que te transportará a la esencia más pura del arte flamenco.,https://www.eventbrite.com/e/entradas-tablao-flamenco-intimo-en-el-flamenco-azahar-649656739797,sevilla
NA,Sold out,Contact the organizer to request a refund.,"Embark on an epic adventure through the winding streets of Old Town Seville! Explore the city's rich history and culture as you uncover hidden gems and unravel mysteries. But your journey isn't just about sightseeing - you'll be challenged to solve puzzles, decipher clues, and complete tasks that will take you deeper into the heart of the city. Can you uncover the secrets of Seville's past and become the ultimate city explorer? Join us for this one-of-a-kind event, where the city becomes your playground and the possibilities are endless. The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and memorable stories of past and present. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 130 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 300 different experiences created by a growing network of local content creators and event organizers.",9.99,39.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-09T17:00:00Z,2024-03-09T18:30:00Z,Seville Old Town: The Inheritance - Outdoor Escape Game,"Discover the charm of Old Town Seville by following clues, solving puzzles and learning the city's hidden stories.",https://www.eventbrite.com/e/seville-old-town-the-inheritance-outdoor-escape-game-tickets-478059748577,sevilla
NA,Sold out,Contacta con el organizador para solicitar un reembolso.,"Experience the soul-stirring rhythms and passionate melodies of authentic Flamenco at Tablao Flamenco La Cantaora Sevilla, combined with the delightful indulgence of a refreshing drink. Immerse yourself in the heart of Andalusian culture as you witness a mesmerizing performance that has captivated audiences for centuries. Upon arrival at Tablao Flamenco La Cantaora Sevilla, you will be greeted by the vibrant ambiance and traditional décor, transporting you to a world of fiery passion and artistic expression. Take a seat in the intimate and cozy setting, perfectly designed to enhance your Flamenco experience. As the show begins, prepare to be swept away by the powerful and emotive performances of renowned Flamenco artists. The skilled dancers, accompanied by talented musicians and soulful singers, will enthrall you with their synchronized footwork, intricate hand movements, and heartfelt vocalizations. Feel the intensity and energy radiating from the stage as the performers effortlessly merge complex rhythms and graceful movements, telling stories of love, loss, and longing. Each dancer's soulful expression and flamboyant costumes will transport you to the heart of Flamenco, evoking a range of emotions within you. To enhance your evening, we have included a refreshing drink for you to enjoy during the show. Sip on a glass of chilled sangria, a traditional Spanish wine cocktail, or indulge in a selection of other beverages available. Let the flavors complement the passion of the performance, as you immerse yourself fully in the sensory experience. Whether you are a Flamenco aficionado or experiencing it for the first time, Tablao Flamenco La Cantaora Sevilla promises an unforgettable evening of cultural immersion and artistic brilliance. Allow the music, dance, and drink to awaken your senses and leave you with lasting memories of this enchanting Spanish tradition.",25,25,EUR,Tablao Flamenco La Cantaora,https://schema.org/EventScheduled,2024-03-09T18:00:00Z,2024-03-09T19:00:00Z,PURE FLAMENCO SHOW,"Immerse in Seville's authentic flamenco show, inspired by 19th-century café cantantes. A intimate, low-capacity setting respects our roots.",https://www.eventbrite.com/e/entradas-pure-flamenco-show-798201942497,sevilla
NA,Sold out,Contacta con el organizador para solicitar un reembolso.,"Are you ready to taste the best food in Seville?. Enjoy 10 unforgettable tastings in Seville in our self-guided tastings Tour. Not only you will taste 10 delicious bites,you will feel the authentic food vibe in Seville: Our Sevillian guides have created this tour to take you to those amazing food places where only locals go. By taking this tour, you will avoid those places typically oriented to the standard tourism and you will get inmerse in the real gastronomy of the city, tasting the healthy and incredible local food just as local people do in the city while taking a pleasant walk in the beautiful Seville with our local guide. A flavorful Spanish cuisine experience you will never forget.",10.21,10.21,EUR,Lunten Tours,https://schema.org/EventScheduled,2024-03-09T18:00:00Z,2024-03-09T21:00:00Z,SEVILLE TASTINGS TOUR (SELF-GUIDED),Are you ready to taste the best food in Seville?. Enjoy 10 unforgettable tastings in Seville in our self-guided tastings Tour.,https://www.eventbrite.com/e/registro-seville-tastings-tour-self-guided-843766156287,sevilla
NA,Sold out,Contact the organizer to request a refund.,NA,105.58,105.58,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-09T20:00:00Z,2024-03-09T23:00:00Z,Authentic Sips and Flavors of Seville - Food Tours by Cozymeal™,"Learn all about Seville's incredible culture while enjoying the city's favorite fare with Cozymeal! Join the upcoming food tour, “Authentic Sips and Flavors of Seville”, with Guide Charlie or Local Guide for a fun 3-hour experience with 7 tastings along the way.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit Authentic Sips and Flavors of Seville",https://www.eventbrite.com/e/authentic-sips-and-flavors-of-seville-food-tours-by-cozymealtm-tickets-786954129987,sevilla
NA,Sold out,Contacta con el organizador para solicitar un reembolso.,"Experience the soul-stirring rhythms and passionate melodies of authentic Flamenco at Tablao Flamenco La Cantaora Sevilla, combined with the delightful indulgence of a refreshing drink. Immerse yourself in the heart of Andalusian culture as you witness a mesmerizing performance that has captivated audiences for centuries. Upon arrival at Tablao Flamenco La Cantaora Sevilla, you will be greeted by the vibrant ambiance and traditional décor, transporting you to a world of fiery passion and artistic expression. Take a seat in the intimate and cozy setting, perfectly designed to enhance your Flamenco experience. As the show begins, prepare to be swept away by the powerful and emotive performances of renowned Flamenco artists. The skilled dancers, accompanied by talented musicians and soulful singers, will enthrall you with their synchronized footwork, intricate hand movements, and heartfelt vocalizations. Feel the intensity and energy radiating from the stage as the performers effortlessly merge complex rhythms and graceful movements, telling stories of love, loss, and longing. Each dancer's soulful expression and flamboyant costumes will transport you to the heart of Flamenco, evoking a range of emotions within you. To enhance your evening, we have included a refreshing drink for you to enjoy during the show. Sip on a glass of chilled sangria, a traditional Spanish wine cocktail, or indulge in a selection of other beverages available. Let the flavors complement the passion of the performance, as you immerse yourself fully in the sensory experience. Whether you are a Flamenco lover or experiencing it for the first time, Tablao Flamenco La Cantaora Sevilla promises an unforgettable evening of cultural immersion and artistic brilliance. Allow the music, dance, and drink to awaken your senses and leave you with lasting memories of this enchanting Spanish tradition. Enjoy a visit to La Cantaora flamenco show in the heart of Seville. This is your opportunity to immerse yourself in flamenco, looking back at its past and recreating the atmosphere of the old Café Cantantes of the late 19th and early 20th centuries",60,85,EUR,Tablao Flamenco La Cantaora,https://schema.org/EventScheduled,2024-03-09T19:30:00Z,2024-03-09T21:00:00Z,PURE FLAMENCO SHOW + ANDALUSIAN DINNER,"Immerse in Seville's authentic flamenco show, inspired by 19th-century café cantantes. A intimate, low-capacity setting respects our roots.",https://www.eventbrite.com/e/entradas-pure-flamenco-show-andalusian-dinner-798220217157,sevilla
NA,Sold out,Contacta con el organizador para solicitar un reembolso.,"Un espectáculo flamenco único en Sevilla, a los pies de la Giralda Disfruta del mejor tablao flamenco en Sevilla. Te proponemos ser partícipe de un espectáculo flamenco, vivir una experiencia auténtica e inolvidable junto a los cantaores, guitarristas y bailaoras, de una forma cercana y familiar. Cante. Baile. Guitarra. Lo sentirás en tu piel.",25,25,EUR,Flamenco en Sevilla,https://schema.org/EventScheduled,2024-03-09T17:00:00Z,2024-03-09T18:00:00Z,Flamenco en Sevilla,Conoce el auténtico flamenco disfrutando de un espectáculo junto a la Catedral de Sevilla,https://www.eventbrite.es/e/entradas-flamenco-en-sevilla-301709099037,sevilla
NA,Sold out,Contacta con el organizador para solicitar un reembolso.,"¡Bienvenida y bienvenido a nuestro Casting!  Un fin de semana intenso, lleno de aprendizajes y cosas totalmente nuevas.  Montaremos equipos, crearéis proyectos y os iremos evaluando desde que entráis por la puerta.  Competiréis por ser los mejores y pertenecer a la generación Hack(io). Ojo, no nos mola la supercompetitividad y valoramos mucho la empatía, la colaboración y la generosidad del conjunto. Unos días antes del evento te mandaremos mail con la agenda, los talleres y sobre todo los ponentes de tu Weekend. El horario es: Nosotros nos encargamos de las cervezas del viernes, del desayuno y comida del sábado, y del desayuno del domingo. Lo demás corre por vuestra cuenta. El evento cuesta 10€ para medir tu compromiso con el evento, y te mandaremos un mail para confirmar la asistencia. Si no acudes al evento esos 10€ no se devuelven.  Recuerda que mucha gente se queda fuera del Hack(io) Weekend, y una plaza vacante tiene mucho valor. ¡Gracias, nos vemos muy muy pronto!",11.32,11.32,EUR,ThePower Business School Crew,https://schema.org/EventScheduled,2024-03-08T15:00:00Z,2024-03-10T13:00:00Z,Hack(io) Weekend - Casting Sevilla,Te invitamos a un fin de semana diferente y lleno de actividad. Sigue leyendo y únete al weekend que hemos preparado desde Hack(io) para ti,https://www.eventbrite.es/e/entradas-hackio-weekend-casting-sevilla-775512337277,sevilla
NA,Sold out,No Refunds,"Awaken your mind and body to a new level and learn how to practice meditation in motion. The purpose of this yoga lineage is to guide you toward cultivating a conscious connection, integration and awakening of the body, mind, heart and spirit. You will learn and practice Patanjali's 8 limbs of yoga: Work primarily with the Amrit posture sequence, gentle vinyasa flows and extended posture holding times. Explore the deepest levels of body, mind and spirit with the integrative practices of clear intention, breath, meditative awareness and conscious integration. Learn to balance your nervous system with the “first half” and “second half” of a posture. To transition from an active state of “doing” a posture, to a relaxed state of “being”. And to feel the effects of a posture. Learn to consciously encounter your ""edge"" of body and mind to release deep tensions and restore the natural flow of the vital life force energy (prana). Good for all levels, from those with some experience to more experienced practitioners. Some experience with yoga and postures is recommended. BIOGRAPHY I have been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, meditation, Ayurveda and breathing. It is my pleasure and honor to guide you toward self-empowerment, transformation and awakened consciousness. I will help you connect to your deepest self and inner guide, from the physical to the soul dimension. SOULDIMENSION.ORG Copyright © 2022 • Soul Dimension",16.49,16.49,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-09T16:00:00Z,2024-03-09T17:30:00Z,Awakening Yoga • Weekly Class • Jerez de la Frontera,Weekly online class with a spiritual focus to awaken one’s consciousness and highest potential.,https://www.eventbrite.com/e/awakening-yoga-weekly-class-jerez-de-la-frontera-tickets-402973433387,sevilla
1 hora 30 minutos,Entrada electrónica móvil,NA,"El 9 de marzo no puedes faltar al Monólogo Jesús Piña - Pause&Play Metromar (Mairena del Aljarafe)📅 Disfruta con tus amigos de una noche inolvidable de risas con el mejor humor en directo 🔥 Recuerda que el aforo es limitado y sólo está permitida la entrada a mayores de 18 años, así que reserva tu mesa para no quedarte sin sitio. Dale al siguiente enlace para reservar tu mesa👇 https://pauseandplay.es/eventos/sevilla/metromar/monologo/jesus-pina-2024-03-09/",0,0,EUR,Pause&Play,https://schema.org/EventScheduled,2024-03-09T22:00:00Z,2024-03-09T23:30:00Z,Monólogo Jesús Piña - Pause&Play Metromar (Mairena del Aljarafe),El 9 de marzo no puedes faltar al Monólogo Jesús Piña - Pause&Play Metromar (Mairena del Aljarafe),https://www.eventbrite.es/e/entradas-monologo-jesus-pina-pauseplay-metromar-mairena-del-aljarafe-851484331557,sevilla
1 hora 30 minutos,Entrada electrónica móvil,NA,"El 9 de marzo no puedes faltar al Monólogo Manu Partida - Pause&Play C.C. Los Alcores (Alcalá de guadaira)📅 Disfruta con tus amigos de una noche inolvidable de risas con el mejor humor en directo 🔥 Recuerda que el aforo es limitado y sólo está permitida la entrada a mayores de 18 años, así que reserva tu mesa para no quedarte sin sitio. Dale al siguiente enlace para reservar tu mesa👇 https://pauseandplay.es/eventos/sevilla/los-alcores/monologo/manu-partida-2024-03-09/",0,0,EUR,Pause&Play,https://schema.org/EventScheduled,2024-03-09T22:00:00Z,2024-03-09T23:30:00Z,Monólogo Manu Partida - Pause&Play C.C. Los Alcores (Alcalá de guadaira),El 9 de marzo no puedes faltar al Monólogo Manu Partida - Pause&Play C.C. Los Alcores (Alcalá de guadaira),https://www.eventbrite.es/e/entradas-monologo-manu-partida-pauseplay-cc-los-alcores-alcala-de-guadaira-851462215407,sevilla
NA,Sold out,NA,"Sevilla tiene algo…ciudad de duende y embrujo que atraía a sus conquistadores, que caían rendidos ante ella.  Quizás ese mismo duende, el duende de Andalucía, es el que se quedó por las calles y edificios de nuestra ciudad para dar lugar a los muchos edificios y casas encantadas. Esta es tu oportunidad para descubrirlo. Todo ello aderezado con las anécdotas, curiosidades e historias de los diferentes lugares por los que transcurre el paseo. Ah, tranquilos, no nos enfadamos, ni nos disgusta , si al finalizar la visita os apetece sorprendernos con vuestra voluntad económica aunque sea simbólica, como muestra de que nuestra ruta, ha sido de su agrado. Os esperamos. NOTA:  confirmar OBLIGATORIAMENTE asistencia vía mail: info@tolarte.es o teléfono: 682702191 (llamada o WhatsApp )",0,0,EUR,TOLARTE,https://schema.org/EventScheduled,2024-03-09T18:00:00Z,2024-03-09T19:30:00Z,RUTA GRATUITA: SEVILLA MISTERIOSA,"Pasaremos por sus calles con mas misterio, sus historias mas intrigantes, ven a pasar un rato divertido descubriendo la Sevilla Paranormal",https://www.eventbrite.es/e/entradas-ruta-gratuita-sevilla-misteriosa-81465701105,sevilla
NA,Sold out,NA,"En dicha ruta intentamos plasmar la vida de mujeres que han ayudado y aportado para la mejora de nuestros derechos y el bienestar de todos.  Por algunas se pasa por su misma calle o monumento y por otras por los lugares en los cuales trabajaron o tuvieron que ver con su trabajo. Se trata entre otras de Clara Campoamor, Catalina de Ribera, Cecilia Bohl(conocida como Fernan Caballero), La Roldana, María Galiana, Maria Luisa de Orleans entre otras.  Y se intenta resaltar sus virtudes y todo lo que lucharon hasta hacerse con un nombre y donde hubieran llegado si no fuera por el simple hecho de ser mujer.  Todo ello aderezado con las anécdotas, curiosidades e historias de los diferentes lugares por los que transcurre el paseo. Ah, tranquilos, no nos enfadamos, ni nos disgusta , si al finalizar la visita os apetece sorprendernos con vuestra voluntad económica aunque sea simbólica, como muestra de que nuestra ruta, ha sido de su agrado. Os esperamos. NOTA: confirmar OBLIGATORIAMENTE asistencia vía mail: info@tolarte.es o teléfono: 682702191 (llamada o WhatsApp )",0,0,EUR,TOLARTE,https://schema.org/EventScheduled,2024-03-09T17:00:00Z,2024-03-09T18:30:00Z,MUJERES EN SEVILLA,En esta ruta podrás conocer  Mujeres que han sido importantes en la historia pero que de muchas de ellas no se tiene constancia.,https://www.eventbrite.es/e/entradas-mujeres-en-sevilla-271354808537,sevilla
NA,Sold out,NA,"Un paseo por la Sevilla más emblemática, partiendo desde el conocido Puente de Triana, descubriendo las diferentes Torres que han defendido a la ciudad, algunas desconocidas para los propios sevillanos. Seguimos por los monumentos catalogados como Patrimonio de La Humanidad, terminando en el centro neurálgico de la ciudad. Todo ello aderezado con las anécdotas, curiosidades e historias de los diferentes lugares por los que transcurre el paseo. Ah, tranquilos, no nos enfadamos, ni nos disgusta , si al finalizar la visita os apetece sorprendernos con vuestra voluntad económica aunque sea simbólica, como muestra de que nuestra ruta, ha sido de su agrado. Os esperamos. NOTA: confirmar OBLIGATORIAMENTE  asistencia vía mail: info@tolarte.es o teléfono: 682702191 (llamada o WhatsApp ) TOLARTE es una empresa de visitas guiadas en Sevilla, donde os mostramos  con experiencia, formación y sobre todo mucho humor el arte de esta ciudad desde sus monumentos, rincones e historias  hasta la manera de ser del  propio sevillano.  Con TOLARTE descubrieras lugares o recovecos con la ayuda de anécdotas y curiosidades contadas  con “to el arte del mundo”. Para así saber mas de la ciudad que pisas todos los días o la que acabas de visitar.  En TOLARTE, contamos con mas de 18 rutas diferentes narradas  para un grupo pequeño de personas, con expresiones cercanas donde os adentramos a la esencia de esta bella ciudad.  Tal y como decimos al comienzo de nuestras rutas: “Vamos a decir pocos años, pocos siglos, pocos nombres, porque al final no vamos a recordar ningunos pero si vamos a contaros la curiosidad,  la aventura que se desarrollo en dicho lugar para que podáis revivirlo siempre que volváis” Ven a disfrutar con  TOLARTE, RUTAS CON ARTE.",0,0,EUR,TOLARTE,https://schema.org/EventScheduled,2024-03-09T17:00:00Z,2024-03-09T18:30:00Z,DESCUBRE SEVILLA PARA SEVILLANOS POR LA TARDE,RUTA GRATUITA: DESCUBRE SEVILLA POR LA TARDE,https://www.eventbrite.es/e/entradas-descubre-sevilla-para-sevillanos-por-la-tarde-170032577015,sevilla
NA,Sold out,NA,"You have a glorious opportunity to get your message into the world. Never before has there been such an exciting time in communication. The ability to transmit your words across the world has existed for decades. What has changed a result of COVID-19 is now people are LISTENING. Virtual communication has now been accepted as the norm. People know that they need to tune into the Facebook Lives and join the Zoom meetings otherwise they are going to be left out of the loop. They are ready to hear your message. Are you ready to give it to them? Your phone and your computer are all you need to make a difference in the world. You have a voice, it’s time to use it. You have a story, it’s time to tell it. You have a message, it’s time to share it. Imagine being able to reach people in places you’ve never heard of and changing the lives of people you have never met. That possibility is more real than ever thanks to virtual speaking. You still aren’t 100% sure about all this, are you? You’ve done some Facebook Lives, you’ve been in some Zoom meetings and you’ve filmed a few selfie videos. You’re trying things out, but you’re not as confident as you’d like to be. It still feels weird not being able to see people. You still feel self conscious seeing yourself on camera. You aren’t getting the likes and comments that you see other people getting on their lives and videos. Does it feel like you’ve been left behind by all this change? You haven’t been left behind yet…but you will if you don’t act now. When the technology arrived to do virtual speaking, only a tiny fraction of people adopted it. During the 2010s they rose to the top of their fields. The “second wave” is now here, and you’ve got to catch it if you want to have a meaningful impact during the 2020s. I joined the second wave late. I started my Youtube channel in 2015, 10 years after Youtube had been created. I first used Zoom in 2018, 5 years after Zoom had been created. I was quicker on the uptake with Facebook Live, being one of the first people in my industry to use it in 2016. I didn’t have the audience nor the engagement of my peers, but I kept learning the craft. When lockdown hit in 2020, I was able to seamlessly transition my business online. I’d been preparing for half a decade to speak virtually whilst the competition got caught with their pants down. I managed to grow my audience and increase my income in 2020 when so many businesses struggled or even sadly closed up shop. There’s one thing that made the difference for me and it will make the difference for you too. I knew how to communicate online. I was far more confident with the tech, more practiced in the communication and more open to the switch to virtual. We still have people who don’t know how to unmute themselves on Zoom. We still have people who speak like an emotionless robot on their Youtube videos. We still have people who think virtual was just a “phase” and not a transition into a new way of doing things. Don’t be one of those people. The second wave of virtual communication is here...are you going to jump on it? This is going to be far bigger than the first wave. If you don’t jump on now, you will get swept away. Equally, if you put in the work now to master virtual speaking, you are going to flourish for the next decade. That is what this Virtual Speaking Masterclass is going to help you do. There are three basic building blocks you need to be a great virtual speaker. Firstly you will learn how to make friends with the camera. Making friends with the camera means that you will: Secondly you will learn why it’s so important to create an “active window”. An active window means that you: Thirdly you will learn how to effectively interact with your audience. Strong interaction means that your audience will: Are you ready for the second wave? Then grab your surfboard and sign up for the masterclass! In the true spirit of Virtual Speaking, we will of course be hosting this class virtually so that you can join us from the comfort of your own home. FAQs Is this definitely an online event? Because the event has a physical location? Yes this is entirely online. The physical location allows people in your city (such as you!) to find the event as it shows up as being geographically close to them. Where can I access the masterclass? You can attend the masterclass live on Zoom. You will be sent the link on the day of the masterclass. The event repeats each month, do I need to attend on a monthly basis? No. The same series is repeated every month. You only need to attend one event.",0,0,GBP,David McCrae,https://schema.org/EventScheduled,2024-03-09T19:00:00Z,2024-03-09T20:30:00Z,Virtual Speaking Masterclass Seville,Online Workshop Teaching You How To Speak Online!,https://www.eventbrite.com/e/virtual-speaking-masterclass-seville-tickets-774542305887,sevilla
NA,Sold out,NA,"Uno de los barrio mas importantes y populares de Sevilla, incontables son las veces que los propios sevillanos lo atravesamos pero muy pocas apreciamos todo lo que esconde.  Los visitantes se pierden entre tanta mezcla de historia, arquitectura, olores e imágenes quedándose muchos detalles por descubrir.  Esta es la oportunidad para hallarlo. Todo ello aderezado con las anécdotas, curiosidades e historias de los diferentes lugares por los que transcurre el paseo. Ah, tranquilos, no nos enfadamos, ni nos disgusta , si al finalizar la visita os apetece sorprendernos con vuestra voluntad económica aunque sea simbólica, como muestra de que nuestra ruta, ha sido de su agrado. Os esperamos. NOTA:  confirmar OBLIGATORIAMENTE asistencia vía mail: info@tolarte.es o teléfono: 682702191 (llamada o WhatsApp )",0,0,EUR,TOLARTE,https://schema.org/EventScheduled,2024-03-09T16:00:00Z,2024-03-09T17:30:00Z,RUTA GRATUITA: LA VERDADERA JUDERIA,"Ven a descubrir la verdadera Judería, ya que la vendemos y nos la venden como le barrio de Santa Cruz y en realidad eso es solo una parte.",https://www.eventbrite.es/e/entradas-ruta-gratuita-la-verdadera-juderia-80663810629,sevilla
NA,Sold out,Contact the organizer to request a refund.,"Play a city game and go on an interesting walking tour, where you will follow clues and solve puzzles to discover amazing places, curiosities, and stories about Cadiz. You can explore the place by yourself, without a guide! Once downloaded, you have it forever: play as many times as you want, change the language, pause it, and resume it 🤩 Are you ready to explore? The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",9.99,39.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-09T17:00:00Z,2024-03-09T18:30:00Z,Discover Cadiz Town Cente Outdoor Escape Game: A Story Adventure,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/discover-cadiz-town-cente-outdoor-escape-game-a-story-adventure-tickets-746281547197,sevilla
NA,Sold out,No Refunds,"Awaken your mind and body to a new level and learn how to practice meditation in motion. The purpose of this yoga lineage is to guide you toward cultivating a conscious connection, integration and awakening of the body, mind, heart and spirit. You will learn and practice Patanjali's 8 limbs of yoga: Work primarily with the Amrit posture sequence, gentle vinyasa flows and extended posture holding times. Explore the deepest levels of body, mind and spirit with the integrative practices of clear intention, breath, meditative awareness and conscious integration. Learn to balance your nervous system with the “first half” and “second half” of a posture. To transition from an active state of “doing” a posture, to a relaxed state of “being”. And to feel the effects of a posture. Learn to consciously encounter your ""edge"" of body and mind to release deep tensions and restore the natural flow of the vital life force energy (prana). Good for all levels, from those with some experience to more experienced practitioners. Some experience with yoga and postures is recommended. BIOGRAPHY I have been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, meditation, Ayurveda and breathing. It is my pleasure and honor to guide you toward self-empowerment, transformation and awakened consciousness. I will help you connect to your deepest self and inner guide, from the physical to the soul dimension. SOULDIMENSION.ORG Copyright © 2022 • Soul Dimension",16.49,16.49,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-09T16:00:00Z,2024-03-09T17:30:00Z,Awakening Yoga • Weekly Class • Cordoba,Weekly online class with a spiritual focus to awaken one’s consciousness and highest potential.,https://www.eventbrite.com/e/awakening-yoga-weekly-class-cordoba-tickets-403096501487,sevilla
