Duration,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City,Ticket_Type
3 hours 30 minutes,Contact the organiser to request a refund.,"BLAZER invites you to the launch of their debut single, Black Swan!  Join us at Sin é for a night of music, fun, and celebration-and plenty of pints. BLAZER's diverse array of musical backgrounds creates a distinctive sound echoing the styles of Kate Bush, Sinéad O’Connor, and Florence and the Machine. Each ticket gets you a free sticker.  Come dance with us! We will be joined by other incredible Irish acts yet to be announced... Don't miss out on the night of your life ;)",6.34,6.34,EUR,BLAZER,https://schema.org/EventScheduled,2024-03-14T20:00:00Z,2024-03-14T23:30:00Z,BLAZER-'Black Swan'-Debut Single Launch,"For less than a Pint witness the debut single launch of BLAZER, 'Black Swan,' in a night filled with music, dancing and pints",https://www.eventbrite.ie/e/blazer-black-swan-debut-single-launch-tickets-846946408507,dublin,NA
3 hours 30 minutes,Contact the organizer to request a refund.,NA,3,3,EUR,TUD Baking Society,https://schema.org/EventScheduled,2024-03-14T20:00:00Z,2024-03-14T23:30:00Z,St. Patrick’s pub crawl,TUD Baking society paddy’s day themed pub crawl!,https://www.eventbrite.ie/e/st-patricks-pub-crawl-tickets-857120248737,dublin,NA
2 hours 30 minutes,Contact the organiser to request a refund.,Nigel Mooney - guitar/vocals  Scott Flanigan - organ  Dominic Mullan - drums,17.07,17.07,EUR,Arthur's Blues and Jazz Club,https://schema.org/EventScheduled,2024-03-14T20:30:00Z,2024-03-14T23:00:00Z,Nigel Mooneys Organ Works,Irelands finest Blues and Jazz singer and guitarist,https://www.eventbrite.ie/e/nigel-mooneys-organ-works-tickets-792202879137,dublin,NA
NA,Contact the organiser to request a refund.,"Join us at Sam's Collective for an incredible Queer Artist Market! Show your support for local queer artists by purchasing unique, original gifts for yourself or your loved ones. Apply for a stall to showcase your work and be part of this vibrant community event. We are committed to creating a queer and trans-affirming space for all. See you there! 🌈✨ #QueerArtistMarket #SupportLocalArtists",0,0,EUR,Sam's Collective,https://schema.org/EventScheduled,2024-03-14T11:00:00Z,2024-03-14T16:00:00Z,Collective Creations Artist Market | Sam's Collective,Sam's Collective is having a  Queer Artist Market - come help us support local queer artists!,https://www.eventbrite.ie/e/collective-creations-artist-market-sams-collective-tickets-825102573007,dublin,Sold out
NA,Contact the organiser to request a refund.,"Spring has sprung and the Gardens are glorious! Join us for a guided exploration of our living collections with expert guides, see buds, blooms and beds in all their spring finery, hear tell of the history of how our Gardens came to be, and learn about the importance of the plant kingdom in all our lives. PLEASE NOTE: This tour slot is intended for individuals and couples, families and friends etc. For group bookings, please contact the Visitor Centre directly at botanicgardens@opw.ie or 01 8040319. Tours will take place with a minimum of 2 people. Children under 12 go free. Unable to Attend? Please Cancel: • by cancelling your reservation here on Eventbrite - or • by phoning us during opening hours at (01) 804 0319 or (01) 857 0909. You'll free a space for someone else to attend. Where to Meet Meet in front of the Visitor Centre, outside the Café. Your guide, wearing an identifiable name badge, will meet you there.",5,5,EUR,National Botanic Gardens of Ireland,https://schema.org/EventScheduled,2024-03-13T11:30:00Z,2024-03-13T12:30:00Z,Spring Daily Guided Tour,Delightful daily wanderings through Ireland's premier botanical gardens.,https://www.eventbrite.ie/e/spring-daily-guided-tour-tickets-798287528487,dublin,Sold out
NA,Contact the organizer to request a refund.,"'OHANAS STUDENT COCKKTAIL CLASS. THE PERFECT PRE-DRINKS. GET HANDED A DRINK THEN STEP IN BEHIND THE BAR AND CREATE A COCKTAIL YOURSELF WITH THE HELP OF OUR AMAZING MIXOLOGISTS. GET TICKETS ON EVENTBRITE OR WHATSAPP US AT +353896025128 FOR BOOKINGS GREATER THAN 15. No refunds, rescheduling is available with a minimum of 24 hours notice. WhatsApp us to reschedule +353896025128",17.07,17.07,EUR,Ohana Tiki Bar & Club,https://schema.org/EventScheduled,2024-03-14T20:00:00Z,2024-03-14T21:00:00Z,STUDENT COCKTAIL CLASS @ 'OHANA,THE PERFECT PRE-DRINKS! LEARN THE CRAFT OF COCKTAIL MAKING. GET A COCKTAIL THEN MAKE A COCKTAIL FOR JUST €15.,https://www.eventbrite.com/e/student-cocktail-class-ohana-tickets-819136889487,dublin,Sold out
4 hours 30 minutes,Contact the organiser to request a refund.,"Swerve is back tell a friend. This is going to be the student night to be at as we develop over the weeks.  We have the best drink deals in town  DJ Frank Jez - DJ Ebay - DJ Ricky T - Hypeman Glory The best in the business, years of experience from our DJs and MVP promo company.  The best music and vibes on a Thursday promised.",9.01,150,EUR,MVP,https://schema.org/EventScheduled,2024-03-14T22:00:00Z,2024-03-15T02:30:00Z,Swerve - Jason Derulo Concert After Party,Swerve has relocated to Ohana. New team same vibez the best student night is back. Swerve is a movement,https://www.eventbrite.com/e/swerve-jason-derulo-concert-after-party-tickets-859703244547,dublin,NA
1 hour 30 minutes,Contact the organiser to request a refund.,"Spiritual Wellness Christine is bringing one of her events indoors. Embark on a soul-nourishing journey at The Healing Circle, an immersive wellness event designed to elevate your mind, body, and spirit. Immerse yourself in the rhythmic heartbeat of shamanic drumming meditation, a powerful practice that transcends the ordinary and transports you to a realm of profound healing. Indulge in the ancient wisdom of the cacao ceremony, where the rich elixir of pure cacao becomes a sacred conduit for heart-opening experiences. Awaken your senses and unlock a deeper connection to yourself and those around you. Our Healing Circle is not just an event; it's a sanctuary for your soul. Let the synergy of shamanic drumming and the sacred cacao ceremony create a harmonious space for self-discovery and transformation. Release the burdens of daily life, and surrender to the healing vibrations that resonate within our sacred circle. What awaits you: What to bring: If you are taking MAOIs inhibitors, have a heart condition, are pregnant or breastfeeding please let me know in advance of this event so I can adjust your dosage of Cacao.",35,35,EUR,Spiritual Wellness Christine,https://schema.org/EventScheduled,2024-03-14T20:00:00Z,2024-03-14T21:30:00Z,The Healing Circle,Awarded BEST OUTDOOR EXPERIENCE 2023 @gympluscoffee MLR Awards for her Full Moon Healing Circle on Killiney Beach each month.,https://www.eventbrite.ie/e/the-healing-circle-tickets-835989786957,dublin,NA
2 hours 30 minutes,Contact the organizer to request a refund.,"Welcome to the Biochem Soc & Micro Soc Paddys Day Pub Quiz! Get ready for a night of fun, trivia, and good craic with your fellow Immunologists, Biochemists and Microbiologists. Join us at the Pavilion Bar on Thu Mar 14 2024 at 18:30 for a quiz night like no other. Test your knowledge, enjoy some drinks, and maybe even win some prizes! Don't miss out on this chance to show off your smarts and socialize with your peers. See you there! Date: Thursday March 14th  Time: 6:30pm - 9pm Location: The Pav Bar, TCD Price: €15 per team - up to 5 people per team (ie. €3 p/p).",17.07,17.07,EUR,NA,https://schema.org/EventScheduled,2024-03-14T18:30:00Z,2024-03-14T21:00:00Z,Biochem Soc & Micro Soc Paddys Day Pub Quiz,The Biochem Soc & Micro Soc have come together to bring you A Paddys Day Pub Quiz! One ticket €15 enters a Team of up to 5 people (€3 p/p).,https://www.eventbrite.com/e/biochem-soc-micro-soc-paddys-day-pub-quiz-tickets-850891949727,dublin,NA
3 hours,Contact the organiser to request a refund.,"Shop for a Cause: Join us in supporting St. Patrick's School in Dalkey by browsing our exclusive collection of preloved clothes from top brands like Maje, Karen Millen, Armani, All Saints, Kooples, and more! Wine and dine: Enjoy delectable canapés provided by ""Hello Charlie"", a local boutique caterer run by one of our dedicated school dads while sipping on a glass of fine wine.Last Chance to  Donate: Haven't had a chance to contribute yet? It's not too late! Your donations of high-quality women's clothing, accessories, and kids' items are greatly appreciated. Simply bag your items and drop them off in the designated box in the school foyer (or send us a PM). Spread Hope, Spread the Word: Let's come together to make a meaningful impact! Spread the word to friends and family about our charity event. Let's make March 14th a day to remember for St. Patrick's Dalkey School! We can't wait to see you there, St Patrick´s National School PTA",6,20,EUR,Laura Gonzalez,https://schema.org/EventScheduled,2024-03-14T18:00:00Z,2024-03-14T21:00:00Z,Sell My Dress (Exclusive Pre-Loved Fashion Market),"Get ready for an unforgettable evening filled with fashion and food.
️",https://www.eventbrite.com/e/sell-my-dress-exclusive-pre-loved-fashion-market-tickets-855397596237,dublin,NA
2 hours,Contact the organiser to request a refund.,"THURSDAY 14TH MARCH Doors 8pm / Show at 8:30pm Craic Den Comedy Club brings the best Irish and international comedians to the stage every week in Dublin city. As seen on their acclaimed TV show on Virgin Media and millions of views on social media, The Craic Den will deliver you an abundance of laughs all evening. A SHOWCASE OF THE THREE BEST ACTS ON THE COMEDY CIRCUIT! Shane Daniel Byrne Shane Daniel Byrne is a writer, actor, MC and award winning stand-up comedian. He sold out his first solo show Shane Daniel Byrne LIVE in Dublin’s Liberty Hall Theatre. 2022 and 2023 have seen him headlining the biggest big comedy clubs in Dublin as well as special guest spots on National Tours for Tony Cantwell and Emma Doran. He’s opened up for Kiri Pritchard-McClean and even got to support one of his comedy heroes David O’ Doherty. He has taken the stage at major festivals including The Cat Laughs (2019,2021,2022), Vodafone Comedy Festival (2019), Paddy Power Comedy Festival (2022), Body & Soul, Otherside, Electric Picnic and Love Sensation. He has performed across the island of Ireland, the UK and as far away as the Middle East. He hosted Love Bites in 2022 on RTE and Queer History School in 2021. In 2020 he appeared on Reeling In The Fears in a sketch he wrote with Joanne McNally. For Virgin Media, he was a guest on The Six O’ Clock Show and a contributor on Ireland AM. Robbie Wild One of IrelandBeforeYouDie.com’s 10 IRISH COMEDIANS YOU NEED TO KEEP AN EYE ON, in the short time Robbie has been doing comedy he’s won competitions, headlined clubs and have the comedy circuit wondering ’how can someone so young be this good?’. Robbie assures us he is not on drugs. and special guest! Your host for the night: Damo Clark Aussie Damo Clark has become one of the hottest tickets in comedy clubs and festivals. Winner of the People's Choice Award at the Edinburgh Fringe, his last solo show toured all over Ireland, the UK, Europe and Australia plus guest spots in the US. Clark has featured in Comedy Central's Damo Does Edinburgh, Irish TV's Republic of Telly, I Dare Ya, Comedy Central's Seann Walsh World and wrote and co-starred in Virgin Media's Craic Den Comedy Club TV series. ""The world's wittiest machine gun"" The Scotsman ""Clarky could just get up and say what happened that day and it'd be f**king hilarious"" Jim Jefferies WORKMAN’S CLUB, 10 WELLINGTON QUAY, Dublin 2, D02 VX36 Check out our Socials, Youtube channel and Podcast! Loads of hilarious daily content. * Please arrive before the show start time (8:30pm). Late arrivals may have to stand up the back or be refused entry. ** Refund Policy: refunds will be granted up until the day of the event. Refunds will not be given if applied for on the day of the event (Unless otherwise stated) however can be swapped for another date if permitted. ***Lineups Subject to change.",11.7,13.85,EUR,The Craic Den Comedy Club,https://schema.org/EventScheduled,2024-03-14T20:30:00Z,2024-03-14T22:30:00Z,Craic Den Comedy Club @ Workman's - Shane Daniel Byrne + Special Guests!,"Craic Den Comedy Club @ Workman's Club, Dublin 2 -
Shane Daniel Byrne + Guests
MC Damo Clark
Doors 8PM
Show 8:30",https://www.eventbrite.ie/e/craic-den-comedy-club-workmans-shane-daniel-byrne-special-guests-tickets-828671397457,dublin,NA
2 hours,Contact the organiser to request a refund.,"Each week we have warmups, improv exercises, a rotating technique (from Meisner to Method, etc) and then individual scenes and monologues that actors want to work on. Warmups 15-20min Improv 30-45min Technique 15-30min Monologues & Scenes 1hr with or without audience feedback Feel free to bring in something rehearsed or cold or just sit and watch - monologues, scenes, stand up, poetry, Shakespeare, original scripts, etc all welcomed. Bring something in once or several times - whatever you need as an actor. This is a place to have fun, get creative, try out new things, strengthen your stage presence, imagination and confidence as an actor Beginner to Professional will feel welcomed and honed at their own level. We start off each workshop slow and easy and build from there. All the exercises are guided; you'll learn a lot without feeling intimidated. Bring in your own material or pick up something in class to try out on the spot or just sit and watch. All feedback is optional and adjusted to each personal's level. It’s for actors beginner to advanced who want to be on their feet, working their craft, sharpening their skills, and performing regularly in-between gigs, auditions and classes If you're a writer and want to hear your script read aloud by actors feel free to call in and have your script read. Use promo code WRITER",12.5,12.5,EUR,The Disciplined Actor,https://schema.org/EventScheduled,2024-03-14T18:30:00Z,2024-03-14T20:30:00Z,The Actor’s Dojo,"For actors who want to be on their feet, working their craft, sharpening their skills, and perform regularly in-between gigs & auditions",https://www.eventbrite.ie/e/the-actors-dojo-tickets-860777507697,dublin,NA
2 hours 30 minutes,Contact the organiser to request a refund.,Alternative Comedy from Dublin's top up-and-coming comedians! One ticket gets you into the whole night. Come with friends or show up solo and make new ones! Doors at 745. 8PM- SNEAK PREVIEW Our must see monthly show where our inredible house team a fully IMPROVISED MOVIE. 9PM-COME AND BUY MY TOYS A brand new improvised show featuring a cast of MOB's top performers. Photos by Dean Ben Arye,8,10,EUR,MOB Theatre Dublin,https://schema.org/EventScheduled,2024-03-14T20:00:00Z,2024-03-14T22:30:00Z,COMEDY at Wigwam,LIVE COMEDY featuring Dublin's Top Comedians and Improvisers. Different show every Thursday night.,https://www.eventbrite.ie/e/comedy-at-wigwam-tickets-858809049987,dublin,NA
NA,Contact the organiser to request a refund.,"Drop in each week or come as you can Each week actors bring in what they like to work on. We have warmups, improv and a rotating Technique each week from Meisner to Method and then individual scenes and monologues. So far we have covered Alexander, Scansion, Meiser, Uta Hagen, Stanislavski Technique, Second Circle and a variety of improv exercises. Each week we do: Warmups 15-20min Improv 30-45min Technique 15-30min Monologues & Scenes with or without audience feedback 1-2hrs Feel free to bring in something rehearsed or cold or just sit and watch - monologues, scenes, stand up, poetry, Shakespeare, original scripts, etc all welcomed. Bring something in once or several times - whatever you need as an actor. This is a place to have fun, get creative, try out new things, strengthen your stage presence, imagination and confidence as an actor If you're a writer and want to hear your script read aloud by actors feel free to call in and have your script read. For actors who want to be on their feet, working their craft, sharpening their skills, and performing regularly in-between gigs, auditions and classes",12.5,12.5,EUR,The Disciplined Actor,https://schema.org/EventScheduled,2024-03-14T18:30:00Z,2024-03-14T20:30:00Z,The Actor's Dojo,A Weekly Workshop for Actors,https://www.eventbrite.ie/e/the-actors-dojo-tickets-856204640127,dublin,Sold out
1 hour,Contact the organiser to request a refund.,"Starting  Thursday 14th March for 4 weeks Time : 5pm to 6pm BRING YOUR OWN SKATES and HELMET Tutor: Grainne Binns All levels welcome Welcome to our vibrant and dynamic Teenage Girl Roller Skating Program, where wheels meet empowerment, and the thrill of gliding becomes a pathway to confidence, camaraderie, and self-expression! Geared towards girls aged 13 to 18, this program is designed to be an exciting journey on wheels that goes beyond just skating. Our program combines the exhilaration of roller skating with a focus on personal growth, physical fitness, and fostering positive connections. Whether your teen is a seasoned skater or stepping onto the rink for the first time, our inclusive environment ensures a supportive space for everyone.",12,12,EUR,Wicklow Local Sports Partnership,https://schema.org/EventScheduled,2024-03-14T17:00:00Z,2024-03-14T18:00:00Z,Teenage Girl Roller Skating 4 Week Programme,Join us for a 4 week roller skating programme in Shoreline Greystones,https://www.eventbrite.ie/e/teenage-girl-roller-skating-4-week-programme-tickets-807860481447,dublin,NA
2 hours,Contact the organiser to request a refund.,"'ELIS, tom & I' A TRIBUTE TO ELIS REGINA & TOM JOBIM Date: Thu, March14th, 2024 Time: 21:00 Location: International Bar Hey there, music lovers!  Get ready for a night filled with the beautiful melodies of Elis Regina and Tom Jobim.  Join us at International Bar for a special tribute concert that will transport you to one of the golden era of Brazilian music. Sit back, relax, and let the soulful voices and timeless songs of these legends captivate your heart.  Don't miss out on this unforgettable evening celebrating the music of Elis Regina and Tom Jobim! LINEUP: Luisa Annibali - Voice Johnny Batista - Guitar  Alexandre Guerra - Bass Brendan Doherty - Drums",0,0,EUR,Lulu's Jazz Club,https://schema.org/EventScheduled,2024-03-14T21:00:00Z,2024-03-14T23:00:00Z,"'ELIS, TOM & I', a Tribute to Elis Regina and Tom Jobim",Vem curtir um tributo incrível à Elis Regina e Tom Jobim no dia 14/03/2024 às 21h!,https://www.eventbrite.it/e/elis-tom-i-a-tribute-to-elis-regina-and-tom-jobim-tickets-859584549527,dublin,NA
