Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
2 heures 30 minutes,Billets électroniques sur mobile,NA,"Nous avons le plaisir de recevoir Les auteurs Karim Joutet et TEd Theobald pour la methode simple et amusante ""Kit d'espagnol pas à pas"" , pour débutants et intermédiaires publiée aux éditions Larousse. L'occasion d'échanger avec un professeur agégé , recevoir des conseils pour apprendre ou progresser en espagnol.",0,0,EUR,Gibert Marseille,https://schema.org/EventScheduled,2024-03-09T14:00:00Z,2024-03-09T16:30:00Z,Rencontre et dédicace avec Karim Jouete et Ted Theobald,"Vous voulez apprendre à parler espagnol simplement en vous amusant , venez découvrir cette nouvelle méthode!",https://www.eventbrite.fr/e/billets-rencontre-et-dedicace-avec-karim-jouete-et-ted-theobald-849299235877,marseille
1 heures 30 minutes,Billets électroniques sur mobile,NA,"Vous avez l'impression que certaines relations sont de vrais casse-tête, y compris avec vos proches? Alors ma prochaine conférence est faite pour vous. Nous avons tous vécu des moments où nos relations tournent aux malentendus, frictions et désaccords. Ces situations peuvent rendre nos interactions douloureuses avec pour conséquence des sentiments de tristesse, de colère ou encore de peur en l’avenir. Et si je vous disais qu'il existe une porte ouvrant sur le secret des relations harmonieuses. L'Ennéagramme : Le chemin vers l'Harmonie Venez explorer l'Ennéagramme, un outil simple et puissant pour se comprendre soi et les autres. Imaginez avoir la capacité de décoder les schémas de pensée et les motivations cachées qui influencent nos interactions. Grâce à l'Ennéagramme, vous découvrirez que l'on peut: Oui tout ceci est possible, et vous allez en faire l’expérience au cours de ma conférence qui sera pratique et interactive. Réservez votre place dès maintenant pour lever enfin le voile sur le secret des relations harmonieuses. Au plaisir de vous accueillir et en attendant plus d'infos sur l'Ennéagramme ici : L'Ennéagramme Marianne",0,0,EUR,Marianne Jalil,https://schema.org/EventScheduled,2024-03-09T13:00:00Z,2024-03-09T14:30:00Z,Des relations harmonieuses avec  l'Ennéagramme,Découvrez comment l'Ennéagramme  transforme nos relations personnelles et professionnelles,https://www.eventbrite.fr/e/billets-des-relations-harmonieuses-avec-lenneagramme-857893712187,marseille
1 heures 30 minutes,Billets électroniques sur mobile,NA,NA,0,0,USD,LEÏ,https://schema.org/EventScheduled,2024-03-09T17:30:00Z,2024-03-09T19:00:00Z,CONCERT A CAPPELLA · LEÏ  · LA CADIÈRE D'AZUR,"Un voyage tout en douceur au fil de la Méditerranée proposé  par les deux voix de LEÏ. Entrée libre, bienvenu·es !",https://www.eventbrite.com/e/billets-concert-a-cappella-lei-la-cadiere-dazur-853642707317,marseille
NA,Sold out,NA,"E﻿ntrée gratuite sur conso, rémunération des artistes au chapeau, prévoyez des espèces. Merci :)",0,0,EUR,Lee O'Neil,https://schema.org/EventScheduled,2024-03-09T19:00:00Z,2024-03-09T20:30:00Z,MASSILIA COMEDY CLUB,"Bienvenu.e.s au Massilia Comedy Club!
Tous les dimanches venez découvrir 5  humoristes de Marseille et de sa région pour 1H de rires !",https://www.eventbrite.com/e/billets-massilia-comedy-club-712850744767,marseille
NA,Sold out,NA,"« Car là où deux ou trois sont rassemblés en mon nom, je suis au milieu d’eux. » dit Dieu Matthieu 18.20 « Goûtez, et voyez combien le Seigneur est bon ! Heureux l'homme qui trouve en lui un abri ! »",0,0,EUR,Église Adventiste du 7e Jour de Marseille,https://schema.org/EventScheduled,2024-03-09T08:30:00Z,2024-03-09T11:30:00Z,Culte à l’église Adventiste de Marseille Longchamp,"Étude de la Bible, moment de louange, témoignage et prière.",https://www.eventbrite.com/e/billets-culte-a-leglise-adventiste-de-marseille-longchamp-534898966207,marseille
NA,Sold out,NA,"You have a glorious opportunity to get your message into the world. Never before has there been such an exciting time in communication. The ability to transmit your words across the world has existed for decades. What has changed a result of COVID-19 is now people are LISTENING. Virtual communication has now been accepted as the norm. People know that they need to tune into the Facebook Lives and join the Zoom meetings otherwise they are going to be left out of the loop. They are ready to hear your message. Are you ready to give it to them? Your phone and your computer are all you need to make a difference in the world. You have a voice, it’s time to use it. You have a story, it’s time to tell it. You have a message, it’s time to share it. Imagine being able to reach people in places you’ve never heard of and changing the lives of people you have never met. That possibility is more real than ever thanks to virtual speaking. You still aren’t 100% sure about all this, are you? You’ve done some Facebook Lives, you’ve been in some Zoom meetings and you’ve filmed a few selfie videos. You’re trying things out, but you’re not as confident as you’d like to be. It still feels weird not being able to see people. You still feel self conscious seeing yourself on camera. You aren’t getting the likes and comments that you see other people getting on their lives and videos. Does it feel like you’ve been left behind by all this change? You haven’t been left behind yet…but you will if you don’t act now. When the technology arrived to do virtual speaking, only a tiny fraction of people adopted it. During the 2010s they rose to the top of their fields. The “second wave” is now here, and you’ve got to catch it if you want to have a meaningful impact during the 2020s. I joined the second wave late. I started my Youtube channel in 2015, 10 years after Youtube had been created. I first used Zoom in 2018, 5 years after Zoom had been created. I was quicker on the uptake with Facebook Live, being one of the first people in my industry to use it in 2016. I didn’t have the audience nor the engagement of my peers, but I kept learning the craft. When lockdown hit in 2020, I was able to seamlessly transition my business online. I’d been preparing for half a decade to speak virtually whilst the competition got caught with their pants down. I managed to grow my audience and increase my income in 2020 when so many businesses struggled or even sadly closed up shop. There’s one thing that made the difference for me and it will make the difference for you too. I knew how to communicate online. I was far more confident with the tech, more practiced in the communication and more open to the switch to virtual. We still have people who don’t know how to unmute themselves on Zoom. We still have people who speak like an emotionless robot on their Youtube videos. We still have people who think virtual was just a “phase” and not a transition into a new way of doing things. Don’t be one of those people. The second wave of virtual communication is here...are you going to jump on it? This is going to be far bigger than the first wave. If you don’t jump on now, you will get swept away. Equally, if you put in the work now to master virtual speaking, you are going to flourish for the next decade. That is what this Virtual Speaking Masterclass is going to help you do. There are three basic building blocks you need to be a great virtual speaker. Firstly you will learn how to make friends with the camera. Making friends with the camera means that you will: Secondly you will learn why it’s so important to create an “active window”. An active window means that you: Thirdly you will learn how to effectively interact with your audience. Strong interaction means that your audience will: Are you ready for the second wave? Then grab your surfboard and sign up for the masterclass! In the true spirit of Virtual Speaking, we will of course be hosting this class virtually so that you can join us from the comfort of your own home. FAQs Is this definitely an online event? Because the event has a physical location? Yes this is entirely online. The physical location allows people in your city (such as you!) to find the event as it shows up as being geographically close to them. Where can I access the masterclass? You can attend the masterclass live on Zoom. You will be sent the link on the day of the masterclass. The event repeats each month, do I need to attend on a monthly basis? No. The same series is repeated every month. You only need to attend one event.",0,0,GBP,David McCrae,https://schema.org/EventScheduled,2024-03-09T19:00:00Z,2024-03-09T20:30:00Z,Virtual Speaking Masterclass Marseille,Online Workshop Teaching You How To Speak Online!,https://www.eventbrite.com/e/virtual-speaking-masterclass-marseille-tickets-774341746007,marseille
NA,Sold out,NA,"Après une première session expérimentale en décembre à la Cinégraphie, l'Open Safe Scène revient pour une seconde édition le samedi 9 mars 2024, à l'occasion de la journée internationale des droits des femmes. Au programme, du Stand Up et du Slam/Poésie, toujours dans la bienveillance, la solidarité, et l'engagement, portés par 8 artistes du coin, animé.es par l'envie de vous faire vibrer entre rires, frissons et soleil dans les coeurs! Petites infos pratiques : Hâtes de vous y voir ! Hélène & Garçon Manqué NB: on vient de lancer notre Insta aussi pour info :)",0,0,EUR,Hélène Laboi7 & Garçon Manqué,https://schema.org/EventScheduled,2024-03-09T16:00:00Z,2024-03-09T17:00:00Z,L'Open Safe Scène - Saison 2 (17h à 18h),"L'Open Safe Scène - Saison 2 - Stand Up & Slam, à l'occasion de la journée internationale du droits des Femmes",https://www.eventbrite.com/e/billets-lopen-safe-scene-saison-2-17h-a-18h-853601764857,marseille
NA,Sold out,Contact the organizer to request a refund.,"Saint Tropez is one of the jewels of the French Riviera. Nestled between Nice and Marseille, it is in an ideal location for holidaymakers. A former fishing village and military stronghold, it was famously the first town in France to be liberated by the Allies during Operation Dragoon in the Second World War. Nowadays, Saint Tropez is more famous for its long sandy beaches, glorious summer weather and exclusive hangouts. It is a popular holiday destination for visitors from Europe and beyond, as well as being a renowned celebrity hangout. At Riviera Bar Crawls, we offer guided touring of Saint Tropez, helping our clients to get the most from their visit. We can offer you a set tour package or create a custom tour to suit your needs. If you’d like more information about the packages we offer, then read on! Saint Tropez is packed with places to visit and things to see. Here is just a small selection of the attractions you’ll visit on a Saint Tropez private tour with us. This list is by no means exhaustive, there are plenty of other attractions that you’ll want to visit during your stay in Saint Tropez. Now you know what you can expect to see in Saint Tropez, you need some more information about the private tours we offer in the town! If you book one of our Saint Tropez private tours then you are guaranteed to be shown around the town by a professional local guide who knows Saint Tropez inside out. They’ll be able to tell you all about the history of attractions, as well as point out the best cafes and shops in the area. Perfect if you are new to Saint Tropez and need a bit of a helping hand! Our pre-packaged Saint Tropez private walking tour lasts for approximately two hours. For a group of between 1 and 6 people, this package is being offered for a special price of just €200. This rises to just €300 for a group of between 7 and 15 people, representing excellent value. These special prices won’t last forever, so make sure to book your tour while you can at this excellent price.",214.39,320.99,EUR,Riviera Bar Crawl & Tours,https://schema.org/EventScheduled,2024-03-09T09:00:00Z,2024-03-09T11:00:00Z,Saint Tropez Private Tour,Saint Tropez Guided Walking Tours & Private Tailored Tours,https://www.eventbrite.fr/e/saint-tropez-private-tour-tickets-759673964277,marseille
8 heures,Billets électroniques sur mobile,Pas de remboursements,"Sarah t’apprend les bases du maquillage, tu sauras te maquiller très facilement en 5 étapes rapides. Pense à venir le visage nettoyé et hydraté. Celia t’offrira un massage relaxant et drainant des jambes, pour entamer l’été en toute légèreté. Vous découvrirez les bienfaits des baguettes Kansa. Oriane te sublimera et te montrera une autre facette de toi par le biais d’un mini-shooting photo. Tu peux emmener ta tenue préférée ou en choisir une dans la garde robe du studio. Des surprises t’attendront sur place ..",50,50,EUR,Sarah Gabrielli Orianne Boulage Celia Ubeda,https://schema.org/EventScheduled,2024-03-09T09:00:00Z,2024-03-09T17:00:00Z,FEMINITUDE,Un moment suspendu juste pour toi …,https://www.eventbrite.fr/e/billets-feminitude-823576638897,marseille
NA,Sold out,NA,"Bonjour En cette journée de la femme, je vous propose de nous retrouver à Aix en Provence dans un lieu encore à déterminer autour d'un apéro convivial pour évoquer bien sûr le prochain Treg en Algérie à Djanet du 25 oct au 3 nov prochain mais aussi le retour du Treg Ennedi en Février 2025 et la suite du programme des événements TREG® (cap vert, éthiopie, cuba, croatie ...). Vous rencontrerez des coureurs ayant déjà participé à des événements TREG mais aussi des traileurs qui envisagent leur participation. Nous répondrons à toutes vos interrogations à l'occasion de cette soirée et espérons vous donner envie de participer à nos aventures d'exception. Pour notre bonne gestion, merci de confirmer votre présence en réservant votre place en haut de cette page. Au plaisir de vous retrouver. Jean-Philippe",0,0,EUR,Le TREG - Jean-Philippe ALLAIRE,https://schema.org/EventPostponed,2024-03-08T18:00:00Z,2024-03-18T22:00:00Z,"Apéro ""Le TREG®""  à  Aix en Provence",Nous avons le plaisir de vous accueillir pour un apéro et évoquer les incroyables événements TREG et visionner les vidéos de nos événements,https://www.eventbrite.fr/e/billets-apero-le-treg-a-aix-en-provence-827029596787,marseille
NA,Sold out,NA,NA,0,0,USD,Event Musik yang Perlu Anda Hadirkan,https://schema.org/EventScheduled,2024-03-07T18:00:00Z,2024-03-14T21:00:00Z,Event Musik yang Perlu Anda Hadirkan,Event Musik yang Perlu Anda Hadirkan,https://www.eventbrite.com/e/event-musik-yang-perlu-anda-hadirkan-tickets-858033560477,marseille
NA,Sold out,Remboursements jusqu'à 1 jour avant l'événement,"Salle sans accès PMR. --- ⚠️ Animées par des bénévoles, ces sessions publiques sont destinées avant tout aux particuliers, les participants à titre professionnel sont acceptés, dans la limite de 2 représentants par entreprise. --- 💡 Contenu de l'atelier 🌍 Face à l’urgence climatique, on se sait pas toujours comment agir : Eco-gestes ou actions collectives ? Devenir flexitarien ou acheter de seconde-main ? Rénover son logement ou se déplacer à vélo ? S'engager dans une association ou dans son travail ? 🌡️ Dans cet atelier, vous aurez pour mission de construire un scénario de transition,ensemble, afin de limiter le changement climatique à +1,5°C. Pour cela, vous vivrez en accéléré les 30 prochaines années et devrez choisir des actions individuelles ET collectives à l'échelle du pays. Chaque action aura un impact sur vos émissions de gaz à effet de serre ! ☀️ Quelles actions réaliser ? Lesquelles ont le plus d'impact ? Quel est mon rôle dans la transition écologique et sociale ? 👋 Venez le découvrir en participant à l'atelier.",0,0,EUR,2 tonnes,https://schema.org/EventScheduled,2024-03-09T09:30:00Z,2024-03-09T12:00:00Z,2tonnes - Atelier à  CASTELNAU-LE-LEZ (34170),Vous voulez agir pour le climat ? L'atelier 2tonnes vous donne les clés pour passer à l'action de façon ludique et pédagogique !,https://www.eventbrite.fr/e/billets-2tonnes-atelier-a-castelnau-le-lez-34170-841443128047,marseille
