Duration,Ticket_Type,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City
1 hour,Mobile eTicket,Contact the organiser to request a refund.,"We're excited to invite you to an exclusive event: Classic Margarita Masterclass! Join us for an evening of fun, flavour, and fiesta as we learn the art of crafting the perfect classic margarita. Led by our expert mixologists, you'll discover the secrets behind balancing the tangy citrus, the smooth tequila, and just the right amount of sweetness to create a margarita that will tantalise your taste buds and impress your guests. This masterclass is open to all residents of Florence Dock, as well as the wider local community. Whether you're a seasoned cocktail connoisseur or a newcomer to the world of mixology, this event promises to be a lively and enjoyable experience for all. We'll provide all the ingredients and equipment you need to shake, stir, and sip your way to margarita perfection. Space is limited and we want to ensure we have enough limes for everyone! Prepare to hone your bartending skills, mingle with fellow margarita enthusiasts, and raise a glass to good times and great company.  Salud! Residents' Events at Folk For 'RSVP events', please RSVP to the event by registering for a ticket. If you can’t make the event, please cancel your ticket so someone else can book in your place, although please note that tickets for a paid event are non refundable.  We'd love to hear your thoughts on our events, and tell you how you can get involved in our programme - please email any comments and feedback to folk@florencedock.com",0,9.38,GBP,Folk At Florence Dock,https://schema.org/EventScheduled,2024-03-10T16:00:00Z,2024-03-10T17:00:00Z,Cocktail Masterclass: Margaritas,The Bar,https://www.eventbrite.co.uk/e/cocktail-masterclass-margaritas-tickets-830365374187,london
3 hours,Mobile eTicket,Contact the organizer to request a refund.,"After a successful collaboration on a light show event in December, The Together Space and The Social Cinema are working together again to present SHORT/CUT - a screening of short animations plus a sensory art workshop to compliment these shorts. SHORT/CUT will take place at Switchboard Studios on Sunday 10th of March. There will be two screenings: Screening 1 from 2 - 3:15pm Screening 2 from 3:45 - 5pm The animations will run throughout the session with the sensory art workshop alongside it so children can choose how they would like to enjoy the cinematic experience. Whether it be sitting and watching the animations for the whole time, trying the art workshop whilst watching or doing a bit of both at different times. List of the short films to be screened: Cat and bird (Germany, 2021) 7’36” Dir. Franka Sachse A white bird living in a black world encounters a black cat living in a white world. The moment they meet, their backgrounds literally collide. Kuap (Switzerland, 2018) 7’38” Dir. Nils Hedinger A tadpole fails to develop into a frog like and is left behind by the others. But there's so much to experience in his small pond and the next spring is just around the corner. Pond (Switzerland, 2023) 8’30” Dir. Lena von Döhren, Eva Rust One small herring finds itself stranded in a tidal pool. As it searches for a way out, it discovers many other sea creatures there. And now there is no need for fear: by joining forces they can defend themselves against a hungry seagull. Kiki La Plume (France, 2020) 5’47” Dir. Julie Rembauville, Nicolas Bianco-Levrin Kiki only knows her cage. Her unexpected freedom brings not only danger but also friendship, adventure and the joy of flying. *All of these shorts are certified as U except Pond, which has a PG cert. due to mild threat: the herring and its friends are threatened by a seagull in search for its lunch but join forces to scare it away.* The Social Cinema have chosen short animations without dialogue to ensure the screenings are accessible to all children attending. The programme of shorts is designed to introduce children to unusual visual styles and animation techniques that are hard to find in mainstream family entertainment. The absence of dialogue is inclusive and also encourages all children to engage with a type of storytelling that creatively relies on other forms of communication other than verbal such music, gesture and sound. The Together Space run pop-up events around Walthamstow with a mission to tackle social segregation for children and young people with SEND and their families. The aim of these events is to provide an inclusive space for both disabled and non-disabled children/young people and their families. Research shows that children with SEND (Special Educational Needs and Disability) partake in fewer activities and participate less frequently than their peers without SEND. Going to the cinema is one of these activities which is why this collaboration is so meaningful for most of the families that attend The Together Space. This is a trial event in the hope of touring to different venues around the borough later in the year.",0,6.13,GBP,The Together Space,https://schema.org/EventScheduled,2024-03-10T14:00:00Z,2024-03-10T17:00:00Z,The Together Space and The Social Cinema present SHORT/CUT,"A relaxed screening of shorts with no dialogue alongside a sensory art workshop to play with space, colour and texture.",https://www.eventbrite.com/e/the-together-space-and-the-social-cinema-present-shortcut-tickets-845201419197,london
1 hour,Mobile eTicket,Contact the organiser to request a refund.,"'Create for Your Space' Series: Cactus Planting! Why cactuses, you may ask? Well, aside from their undeniable charm and low-maintenance nature, cactuses symbolise resilience and adaptability—qualities that resonate deeply within our community. By nurturing these resilient plants together, we not only enhance the aesthetic appeal of our studios but also cultivate a sense of unity and growth within Florence Dock. We warmly welcome not only the residents of Florence Dock but also our friends from Carneys and the wider local community to join us for this event. Let's come together, share our stories, and create something beautiful that will continue to thrive long after the workshop ends. Please RSVP to ensure we have enough supplies for everyone. Come one, come all, and let's green up our spaces together! Residents' Events at Folk For 'RSVP events', please RSVP to the event by registering for a ticket. If you can’t make the event, please cancel your ticket so someone else can book in your place, although please note that tickets for a paid event are non refundable. You’re always welcome to try and join us on the day, but the only way to guarantee a space is to book one. For 'Drop In events' there is no need to RSVP in order to attend, however please RSVP if you wish to receive a reminder email in advance of the event. We may charge a nominal ticket fee for some events, when either a) the event has limited capacity and we want to encourage attendance, or b) the event offers value beyond our standard events, such as a food and drink element, travel, or access to an elevated experience. All ticket revenue from the nominal fee is reinvested back into making your event programme as exciting and diverse as possible. We may take pictures at the events that will be used for marketing purposes, and that by attending you give your consent to be photographed and featured.  We'd love to hear your thoughts on our events, and tell you how you can get involved in our programme - please email any comments and feedback to folk@florencedock.com",0,3.96,GBP,Folk At Florence Dock,https://schema.org/EventScheduled,2024-03-10T12:00:00Z,2024-03-10T13:00:00Z,Cactus Planting Workshop at Florence Dock,The Bar/ Lounge,https://www.eventbrite.co.uk/e/cactus-planting-workshop-at-florence-dock-tickets-830341061467,london
8 hours,Mobile eTicket,Contact the organiser to request a refund.,"Join us on Sunday 10th March to enjoy some family time mixed with exciting games and special challenges to win gifts. Mums - expect to be surprised as we pamper you with some well deserved tlc! Activities will run throughout the day between: Open to all Kids' Club members and guests joining us on Mothers Day. Book in your preferred time slot to avoid missing out! Tickets: Members - complimentary (please note, proof of membership will be required upon entry) Guests - £50 + booking fee per child (and accompanying adult)",0,54.88,GBP,Cloud Twelve,https://schema.org/EventScheduled,2024-03-10T10:00:00Z,2024-03-10T18:00:00Z,Mother's Day 2024 At Cloud Twelve,The Kids Club is celebrating Mother's Day this year with fun activities for the whole family to enjoy!,https://www.eventbrite.co.uk/e/mothers-day-2024-at-cloud-twelve-tickets-845991993827,london
6 hours 30 minutes,Mobile eTicket,Contact the organiser to request a refund.,"ATINY! 2024 is here and new year means new exciting events! Our first event for the year comes with a lot of extra cuteness! Welcome to Yunho's puppy cafe! Get ready for something big that you haven't experienced at a cupsleeve event before! The PHOTOBOOTH EXPERIENCE is here! A REAL photobooth setup will await ATINY at the venue, and YOU will be the first to take part in a fantastic photo session, during which you can use our ATEEZ-related try-on accessories and have a unique Yunho day-themed photostrip taken by a professional photographer! In addition to your session, which is included in every tiered ticket available, a freebies bundle will be provided, you'll have the chance to purchase my latest ATEEZ handmade merchandise, join in the day's many activities and participate in the raffle, where we'll be giving away amazing prizes! ATINY get ready for a ride and spread the word! This will be the best Yunho Day you've ever experienced! *Attendees MUST purchase a drink from the venue in order to receive freebies included in the tiered tickets*",3.41,16.96,GBP,@sanlixiesbigsmile,https://schema.org/EventScheduled,2024-03-10T12:30:00Z,2024-03-10T19:00:00Z,Yunho's puppy café!,ATINY! You are officially welcome to Yunho's puppy café!,https://www.eventbrite.co.uk/e/yunhos-puppy-cafe-tickets-810867054187,london
3 hours,Mobile eTicket,No Refunds,Art Attack and Yak is the painting experience you've all been waiting for! Get ready to enjoy with a paintbrush in one hand and a cocktail in the other to get those creative juices flowing! No experience is needed as our artist will guide you in creating your masterpiece! Doors open at 2:00 pm and painting starts at 2:30pm sharp! So pick up your paintbrush and get stuck in! Our Art Attack and Yak event will include: Is it your Birthday? - Why not pre-order a birthday package (reserved seating is included!)* Are you coming in a large group? - We advise you to arrive early to secure seating to ensure you are all placed together. For any inquiries please email: showoutevents11@gmail.com,16.96,54.88,GBP,SWT Events,https://schema.org/EventScheduled,2024-03-10T14:00:00Z,2024-03-10T17:00:00Z,Art Attack And Yak  International Womens Day+ Mothers Day Special,"Ladies and Mums, THIS ONE IS FOR YOU! Join us for an afternoon of creativity, vibes, for all  at Art Attack And Yak",https://www.eventbrite.co.uk/e/art-attack-and-yak-international-womens-day-mothers-day-special-tickets-846363906227,london
1 hour 30 minutes,Mobile eTicket,Contact the organizer to request a refund.,"📢CALLING ALL FIERCE YOUNG WOMEN 17-25 📢 ✅ Please note you will get a refund upon attendance ✅ Also available concessions for anyone that wants to attend but can't financially afford it Please reach out via email : shebelievesshecan@gmail.com WHY IS THIS EVENT ONLY FOR 17-25 YEAR OLD YOUNG WOMEN? As the founder of SBSC this event is close to my heart because it reflects a personal mission to empower young women during a critical stage in their lives. At the age of 17-25, I experienced homelessness and displacement firsthand, and I deeply understand the challenges and lack of support many young women face during this time. This event is my way of giving back to the community and creating a space where young women feel seen, heard, and supported. While I plan to host inclusive events for everyone in the future, this particular event is designed specifically for this age group due to my personal connection and the unique needs of young women at this stage. I believe tailoring support to specific demographics allows me to offer the most impactful and relevant resources. Why attend: Don't miss this opportunity to celebrate International Women's Day in a truly unique and empowering way! Limited spots available, so don't wait! Grab your besties or fly solo, and register now! P.S. Don't forget to tag us in your social media posts using #Fabletics #shebelievesshecan We can't wait to Celebrate with you all x If you have further enquiries please email: shebelievesshecan@gmail.com ✅CONSENT By registering, you must confirm that you have obtained permission from your parent/carer to attend this event. 📸(Separate photography/video consent): Photography and filming may occur during this event. By registering, you agree to your image or likeness being captured and used for promotional purposes. You can opt out of this by contacting us via email : shebelievesshecan@gmail.com Please don't forget tick the box at the end to confirm your agreement. About The Venue & Location Fabletics is Located in the heart of London's vibrant shopping scene, Fabletics Regent Street is your one-stop shop for all things activewear. Fabletics isn't just activewear, it's a lifestyle. Their clothes fuse trendy designs with cutting-edge tech, making them perfect for everything you do, from crushing workouts to conquering your day. Their innovative VIP membership program unlocks premium quality at accessible prices, with fresh, size-inclusive collections dropping every week for both women and men. WE NEED SPONSORS & IN KIND SUPPORT Would you like to sponsor She Believes She Can Community? Not only will you be supporting the personal development of the young women you will also be contributing to the overall wellbeing and resilience of our community. Together, we can create a positive ripple effect that will inspire and empower generations to come. We would love to hear from you please email shebelievesshecan@gmail.com",0,0,GBP,She Believes She Can,https://schema.org/EventScheduled,2024-03-10T09:30:00Z,2024-03-10T11:00:00Z,FABLETICS x SHE BELIEVES SHE CAN,"In partnership with Fabletics, join us for an empowering journey of physical movement, mindful exploration, and sisterhood to celebrate IWD",https://www.eventbrite.co.uk/e/fabletics-x-she-believes-she-can-tickets-848616062487,london
2 hours,Mobile eTicket,Contact the organiser to request a refund.,"Join us for a beautiful night of singing mantras, drinking cacao, and creating community. Kirtan is a practice of Bhakti Yoga - the yoga of devotion or the yoga of love and is one of the most loved, yet least known practices of yoga. Whereas in our physical yoga practice (or asana) we focus on our breath, in kirtan we allow the mantras to become the focus of our mind as we become absorbed in the sound and the meaning of the words and travel on a journey within. The evening will begin with us giving gratitude and setting intentions with a delicious cup of ceremonial cacao - an ancient plant medicine which will open our hearts and raise our frequency to that which will allow our intentions to manifest. We will then journey into our practice of mantra meditation. We will sing and chant sacred mantras, allowing space for us to ask for and recieve guidance, and connect to the divinity within ourselves, each other, and the whole world around us. Throughout the evening we will discuss the meaning of the mantras and encourage you to find your own meaning within them. This is a beautiful and powerful practice for everyone - regardless of religion or background. All of our instruments are 100% vegan. Typically, instruments used in kirtan contain leather and the dead skin of animals which we feel to be contradictory to the energies of love we wish to cultivate and the messages of peace we are trying to send into the world. We wish to extend this compassion to all beings, so all of our instruments are vegan and/or use synthetic alternatives. All of the beautiful sound with none of the suffering. The ceremonial cacao we will use is vegan, organic and sustainably sourced from Peru and helps to support indigenous communities. No knowledge or experience of kirtan is required. The mantras will be on a screen for you to read and we will discuss each of them prior to chanting. This will be a safe space to release and take what you need. Just come as you are! 〰️ Sunday 10th March 7-9pm 〰️ Location: Love Shack, Cambridge Heath, E2 9HA 〰️ Cup of cacao included (Note: If you are on antidepressants, pregnant, have high blood pressure or any heart condition, we do not recommend you to drink the cacao. If this is the case, let us know - we can offer you an alternative) 〰️ Please bring something comfy for sitting on! 〰️ We invite you to bring crystals or anything with meaning to you to add to our altar and charge with beautiful energy If you have any questions, please feel free to contact Molly (@_mollyelsdon) on instagram. We can't wait to welcome you x",15,15,GBP,Molly Elsdon,https://schema.org/EventScheduled,2024-03-10T19:00:00Z,2024-03-10T21:00:00Z,Vegan Kirtan & Cacao,"A beautiful night of mantra meditation, love and community, in the coolest vegan spot in London!",https://www.eventbrite.co.uk/e/vegan-kirtan-cacao-tickets-841292377147,london
1 hour,Mobile eTicket,Contact the organizer to request a refund.,"Hybridae concerts involve live musicians playing alongise piano rolls at the Musical Museum Naomi Mclean Joyce Tang Presents a program on remembering Fauré & cello salon music Programme: M. T. von Paradis: Sicilienne F. Mendelssohn: Song without Words in D major, Op. 109 G. Fauré: Sicilienne, Op. 78 *C. Saint-saëns: Le cygne Le Cygne (The Swan) [Maurice Dambois, Duo-Art] *G. Fauré: Berceuse Op. 16, Maurice Dambois, Duo-Art] *A solo piece on the reproducing piano (either Fauré or Saint-saëns, subject to guest numbers, upstairs or downstairs, Faure on Faure is only available on Ampico / Welte) G. Fauré: Sonata No. 2 in g minor, op. 117 There will 1 full performance (c45 mins)",7.21,22.38,GBP,The Musical Museum,https://schema.org/EventScheduled,2024-03-10T16:00:00Z,2024-03-10T17:00:00Z,Hybridae: Naomi Mclean,Naomi Mclean and Joyce Tang presents a program on remembering Fauré & cello salon music,https://www.eventbrite.co.uk/e/hybridae-naomi-mclean-tickets-850287872917,london
1 hour 30 minutes,Mobile eTicket,Contact the organizer to request a refund.,"Sasha Grynyuk, piano Natalia Lomeiko, violin Yuri Zhislin, viola Shizuku Tatsuno, cello Our spring concert is a celebration of the birthdays of JS Bach and Richard Strauss with rarely performed  Piano Quartet, composed at the age of just 20, and the grandeur of Bach Goldberg Variations. Please join us for this great music with free drinks and nibbles to follow🥂",11.55,76.55,GBP,London Town Chamber Fest,https://schema.org/EventScheduled,2024-03-10T18:00:00Z,2024-03-10T19:30:00Z,Celebrating the birthdays of Strauss and Bach - Music and Drinks,Join us for the celebration of the birthdays of Richard Strauss and JS Bach with the rarely heard  Strauss Piano Quartet.,https://www.eventbrite.co.uk/e/celebrating-the-birthdays-of-strauss-and-bach-music-and-drinks-tickets-833857128117,london
NA,Sold out,Contact the organizer to request a refund.,"The typical format of the session is a full stretch, a 25 minute HIIT workout and end with a full stretch. Every week will be different and sometimes the format will be completely different! There are 4 sessions in a calendar week. The Mon session will be repeated Tue, Thur and Sun sessions. You can attend more than 1 session a week however if you can repeat the session you attend on your own a few times before next week you should get maximum benefit. There will be a session plan to take a photo of each session. Nothing to bring but yourselves however optional additions would be a yoga mat for floor work and non marking shoes. Outside shoes not to be worn in the squash court however socks ok for most exercises. When arriving, head to the courts and find Trevor. If you can't make it there aren't any refunds issued inside 24 hours of the event but let us know please so someone else can join in. If you know you can't make it more than 24 hours before the event 'request a refund' through Eventbrite and you'll get the money back minus the administration fee. This will then free up a ticket for someone else to book. If you have any questions, let us know!",5,5,GBP,"Walthamstow Cricket, Tennis and Squash Club",https://schema.org/EventScheduled,2024-03-10T16:00:00Z,2024-03-10T17:00:00Z,Trev stretch & HIIT sessions in a squash court,High Intensity Interval Training - 4 sessions a week to cater all schedules,https://www.eventbrite.co.uk/e/trev-stretch-hiit-sessions-in-a-squash-court-tickets-815364897357,london
3 hours,Mobile eTicket,Refunds up to 30 days before event,"We are here again with a powerful and ambitious concert 🙋🏽‍♀🙋🏻‍♀🙋‍♀ We are now on stage even stronger and with more women to say that we were, we are and we will be in all areas of life!  Add this concert to your March event list and don't miss this program that will take place on Sunday, March 10. Hope to meet you..",25,25,GBP,Rengin Kadin Korosu,https://schema.org/EventScheduled,2024-03-10T18:30:00Z,2024-03-10T21:30:00Z,Sahne Kadinlarin-Konser,Rengin Women Choir with women musicians!,https://www.eventbrite.co.uk/e/sahne-kadinlarin-konser-tickets-797410094057,london
4 hours,Mobile eTicket,Contact the organiser to request a refund.,"Celebrity Creations Management Presents LUXE SWAPZ LONDON! The Popular UNISEX Fashion Swap Shop is BACK AGAIN! Dropping another edition of their popular swap shops, right on the tail of London Fashion Week SS24, Luxe Swapz London, brings a little extra luxury and vibes to the eco-friendly trend of clothes swapping! Grabs your friends and your swap shop tickets and head down to Stratford, East London on Sunday 10th March 2024 for a fun afternoon filled of swapping and socialising, with music, jumbo games, competitions and more! Luxe Swapz London's pop-up fashion swap shops have been running for three years now and we have so much more planned to revolutionaise the idea of ethical shopping and swapping! We bring you a fun, low cost, sustainable way to update your wardrobe and recycle your clothing - without the hefty pricetags alongside lots of treats at each event! Bring along some nice, trendy, unwanted clothing, shoes and accessories and swap them for something fresh, fashionable and new-to-you! One persons ""I don't intend to wear this"" is another persons ""OMG, I have to have it"" - LET'S GO! Unisex adult clothing is available across our boutique popup store, already filled with rail upon rail and shelf upon shelf of quality clothing and accessories ready for swapping! The higher quality clothing you bring, the higher the amount of tokens you will receive to swap them for the items stacked up in our Luxe Swapz pop-up boutique store to the same value. WHAT DOES YOUR TICKET GET YOU? Grab your ""swap tickets"" if you know you have unwanted clothing to swap or alternatively you can just purchase a ""browse and buy"" ticket to enter the boutique and shop around like you would in a regular shop (with cash or card) and purchase what you like at SUPER DISCOUNTED PRICES without swapping. Many items BRAND NEW WITH TAGS alongside second chance items from our past Luxe Swapz shoppers! You will love the experience and leave with some great new items to wear this summer and beyond! Run out of your swaps and want to take home more items from the boutique? Everything in the boutique is available for purchase and we accept both card and cash so don't worry! See more items in the shop that you want to take home but don't have enough swap tokens? No worries! Items in the shop can also be purchased on the day starting from just £1! Just check the tags in the boutique! HOW IT WORKS: - Your Ticket grants you access to the Luxe Swapz Pop-Up Boutique Store and the ability to swap your unwanted items inside for something new-to-you! - Bring along the amount of items featured on your chosen ticket (please no holes, rips or stains, please make sure you have washed the clothing so that it is fresh and ready for someone else to love) - Your clothing that you bring will immediately be exchanged for Luxe Swapz Boutique shopping tokens! These are your currency to spend inside the store! The higher the value of your clothing (detemined by our experienced team) the higher the value of tokens you will recieve in store! - We have an array of clothes, shoes, sneakers, hats, bags and accessories ranging from new with tags and designer wear to second chance treasures and high street brands - all of which we are sure you will love! - Items in the swap shop include previous swap items from past Luxe Swapz events as well as trendy current and vintage items sourced by the Luxe Swapz teams at thrift store, online and from charity shops across London! - Music - we spin the tunes throughout the event to create a vibe! Its also not rare to find known female DJ's spinning at special Luxe Swapz events! - Networking and Socialise with other swappers - we have a beautiful swap community! Come and socialise and enjoy the events with us! Don't be afraid to come alone, we are mega friendly! - Sponsors - from time to time at special editions we have sponsors who provide freebies, goodybags, free event tickets and more! - Jumbo games ...and more treats on the day including exclusive items and competitions",0,22.38,GBP,Celebrity Creations Management,https://schema.org/EventScheduled,2024-03-10T16:00:00Z,2024-03-10T20:00:00Z,THE BIG UNISEX FASHION SWAP SHOP by Luxe Swapz London,"The next level of swap shops ! Don't wear it? Bring it, Swap it, Love it!",https://www.eventbrite.co.uk/e/the-big-unisex-fashion-swap-shop-by-luxe-swapz-london-tickets-776784030947,london
1 hour 30 minutes,Mobile eTicket,Refunds up to 1 day before event,"Join the Thames Discovery Programme on a guided walk on the Thames foreshore at Putney. Escape London's crowds with our expert archaeologists and discover the archaeology of this iconic historic area. Whilst immersed in a hidden urban environment with breathtaking views, learn about: Please be aware that this event involves walking across uneven and muddy ground. The walk will begin at: The ramp in front of the Boathouse Pub at the bottom of Brewhouse Lane (Find the location on: What3Words or Google Maps) Our guided foreshore walks help support our work to monitor and record the vulnerable archaeology on the Thames foreshore. Our walks are extremely popular and usually sell out, please cancel your ticket as soon as possible if you’re not able to attend. Someone else may want your space. We’ll refund anyone who cancels their place up to 24 hours before the start of the event. NB Eventbrite's booking fee is non-refundable in most cases. Visit our website for more information about what to expect on one of our guided walks, especially if you haven't been to the foreshore before. The foreshore surface can be uneven and muddy – please wear sturdy footwear, waterproof boots or wellies are recommended! Please don't wear open-toed footwear. In case of bad weather, the walks may be postponed or cancelled. Please note: The tickets include the nearest postcode, but might not take you all the way to the meeting place. Google maps and other online maps can be confusing as they don’t recognise the names of the river stairs or foreshore features, and may send you to the wrong place. We suggest: get to the postcode or ideally use what3words, find the river, and you should find us nearby! The Thames Discovery Programme leads regular guided walks on the foreshore for adults, and families with older children and teenagers. These walks focus on the history and heritage of the river including those structures and features exposed by the movement of sediment in this dynamic environment, which are monitored and archaeologically recorded by our Foreshore Recording and Observation Group (FROGs).  Thanks to the kind permission of the Port of London Authority, some surface-only artefact handling may be permitted when attending a TDP foreshore walk, but all finds must be examined by the archaeologist on site, and significant finds must be recorded with the Portable Antiquities Scheme. Please be aware that if you wish to search the foreshore for artefacts at other times you must be in possession of a Permit to Search the Foreshore, issued by the Port of London Authority.",10,20,GBP,Thames Discovery Programme,https://schema.org/EventScheduled,2024-03-10T09:15:00Z,2024-03-10T10:45:00Z,Guided foreshore archaeology walk: Putney,Explore the archaeology of the Thames Foreshore with our archaeologist at Putney,https://www.eventbrite.co.uk/e/guided-foreshore-archaeology-walk-putney-registration-780775349087,london
2 hours 30 minutes,Mobile eTicket,Contact the organiser to request a refund.,"The line up of BLAME IT ON THE BOSSA NOVA is Richard Cook on vocals, Andres Bonfiglioli on guitar and Miriam Chachamu on flute. The perfromance will include classic BOSSA NOVA songs such as A Felicidade, Meditation, Retrato em Branco e Preto, O Grande Amor, Chega de Saudade (No More Blues), Black Orpheus, Imagem, If you never come to me/ Blue Bossa,  Look to the Sky, Corcovado,  Dos Gardenias, Caramba, Recado Boss Nova, Triste, Fotografia, Garota de Ipanema, Bim Bom, Once I Loved (Amor em Paz), & So Danca Samba.",15.87,15.87,GBP,Richard Cook,https://schema.org/EventScheduled,2024-03-10T19:30:00Z,2024-03-10T22:00:00Z,Blame it on the Bossa Nova - Brazilian Music Gig,"BLAME IT ON THE BOSSA NOVA is an exciting evening of Intoxicating rhythms, sublime melodies and the passionate pulses of Brazilian music.",https://www.eventbrite.com/e/blame-it-on-the-bossa-nova-brazilian-music-gig-tickets-800216347637,london
4 hours,Mobile eTicket,No Refunds,"Soul Surge Candle-Making Workshop Join Soul Surge for a special Mother's Day candle-making workshop led by the C House! You'll learn how to create a 20cl candle and take home your very own scented candle! We'll have Soul/RnB music for your enjoyment but it's all about getting your creative juices flowing. You can get yourself a drink, something to eat and make some new friends too!",33.22,33.22,GBP,Soul Surge UK,https://schema.org/EventScheduled,2024-03-10T14:00:00Z,2024-03-10T18:00:00Z,Soul Surge Candle Making Workshop,Join us on Mother's Day for a candle-making workshop!,https://www.eventbrite.co.uk/e/soul-surge-candle-making-workshop-tickets-844971561687,london
4 hours,Mobile eTicket,Contact the organiser to request a refund.,"This year, the Ukrainian artist, inspiring vocal coach and music school owner Stella Sezon wants to celebrate her birthday with some live music!   And we are excited to have the soul and pop artist Constantine coming on stage with his own performance as well. Accompanied by talented musicians from London`'s soul scene, they wil showcase their original music made out of soul, spirituality, honesty, strength and sensitivity. Stella's next single «Kohaiu» releases on the 5th of March and attest a new wave of Ukrainian nu-soul music mixing broken beats, melancholic melodies and profound lyric. Constantin is a Ukrainian singer, composer, vocal teacher, vocal producer, finalist of the Voice of Ukraine, the first artist of the Ivan Dorn Workshop label, author of 3 albums and owner of a unique voice and performance style.  The night will then go on with Constantine and Catmint DJ sets.",16.96,22.38,GBP,Thousand Seasons Studio,https://schema.org/EventScheduled,2024-03-10T19:30:00Z,2024-03-10T23:30:00Z,Birthday Party/Concert :  Stella Sezon & Constantin (Live music + DJs),Join a night with two unconventional and talented Ukrainians artists who will perform their original music,https://www.eventbrite.de/e/birthday-partyconcert-stella-sezon-constantin-live-music-djs-tickets-853061880047,london
3 hours,Mobile eTicket,Refunds up to 1 day before event,"Want to get to know London through its parks? Join a Walk that takes in the Parks of the east side of London along the River Lea. Starting at Stratford Station we will walk through Olympic Park, Three Mills Green, West Ham's Memorial Recreation Ground, Hermit Road Rec, Star Lane Park, Malmesbury Road Park, Bow Creek Ecology Park and Botanic Square on the Leamouth Peninsula. The walk covers about 5 miles and will take about 2 hours, finishing at a gallery on the new City Island at Bow Creek. Accompanied children and dogs free - but the dogs have to be kept on a lead, and not bother other participants. Where possible we try to choose an accessible route. Note there are two steep sets of steps and an unsurfaced river-side path. Meeting place: Stratford Station, south side by foot of stairs to WestfieldTake the tube: Central line, DLR, Elizabeth, Jubilee or Overground to StratfordDate & time: Sunday March 10th 2024, 1 pmDistance: about 5 miles End point: Lighthouse Gallery, City Island, Lyell Street Maps: Google, Komoot Cost: £8 early bird (upto 15 tickets) / £12 thereafter, per adult walkerContact: email: Tim [splot] Ingram-Smith [splat] virgin.net mobile: 077932 00932 Some refreshments and high-rise art by Park-to-Park’s artist-in-resident Gail Astbury at the Lighthouse Gallery to finish.",8,12,GBP,London Park to Park,https://schema.org/EventScheduled,2024-03-10T13:00:00Z,2024-03-10T16:00:00Z,Park to Park Sunday walk - Olympic Park to Bow Creek,"Join us as we explore the parks and canyons bookending Bow Creek, from Stratford to Canning Town.",https://www.eventbrite.co.uk/e/park-to-park-sunday-walk-olympic-park-to-bow-creek-tickets-822696315827,london
2 hours,Mobile eTicket,Contact the organiser to request a refund.,"Director Agnès Varda basically invented the French New Wave here. Join us at Cinema Parabistro and see what all le fuss is about! Starring Corinne Marchand, Anna Karina, Jean-Luc Godard and Michel Legrand Welcome in to @cinemaparabistro - films that (hopefully) few have seen, sometimes serious, sometimes daft, (hopefully) intéressant!",0,0,GBP,Cinema Parabistro,https://schema.org/EventScheduled,2024-03-10T15:00:00Z,2024-03-10T17:00:00Z,Cléo from 5 to 7,Agnès Varda's 1962 stone classic presented by Cinema Parabistro,https://www.eventbrite.co.uk/e/cleo-from-5-to-7-tickets-849410027257,london
1 hour 30 minutes,Mobile eTicket,Contact the organiser to request a refund.,"When they say expect the unexpected they meant it!! Sunday 10th March Shay will be teaching their viral Dc that is circulating on TikTok whilst also teaching an extension to the mix by @Djemz The support, followers, vibers, creators and sharers who have all been involved have played a huge part in this trend and haven't gone unnotice! Come down on the 10th to witness the vibes first hand and get help on any part you need help with. All levels welcome LIMITED SPACES @Husky studios (29a Amelia Road SE17 3PY) 7PM - 8:30PM",11.55,11.55,GBP,Omgitzshayy,https://schema.org/EventScheduled,2024-03-10T19:00:00Z,2024-03-10T20:30:00Z,DANCE WITH SHAY,A chance to learn the current trending Dc on TikTok and get to learn the exclusive extended version!,https://www.eventbrite.co.uk/e/dance-with-shay-tickets-852013574537,london
2 hours,Mobile eTicket,Contact the organiser to request a refund.,"Kaula Tantra Yoga Join me for a nurturing Sunday morning where you will be guided through a practice of deep relaxation and connection to self. This is the perfect opportunity to gift yourself the time to just be, to disconnect from the mental carrousel and feel the unity between the body, soul and spirit. The ancient practice of Kaula Tantra Yoga is a meditation in movement with a series of asanas (postures) that is designed to purify your energy channels and deeply nourish and nurture your body, mind and soul. Whether you are a beginner or an experienced yogi, this is a welcoming and inclusive space for everyone. What to expect: Please come in warm and comfortable clothing as this will be a slow and restorative session. I am looking forward to seeing you all on the mat.",8.3,19.12,GBP,Naty Mos,https://schema.org/EventScheduled,2024-03-10T10:00:00Z,2024-03-10T12:00:00Z,Kaula Tantra Yoga,A space to deeply relax and nourish your mind and body with Kaula Tantra Yoga.,https://www.eventbrite.co.uk/e/kaula-tantra-yoga-tickets-813420451467,london
6 hours,Mobile eTicket,Contact the organiser to request a refund.,NA,8.3,8.3,GBP,Solatia,https://schema.org/EventScheduled,2024-03-10T18:00:00Z,2024-03-11T00:00:00Z,Solatia  @ London Hope and Anchor,Solatia are celebrating the launch of their debut album 'Seven'  with seven headlining shows all across the UK.,https://www.eventbrite.com/e/solatia-london-hope-and-anchor-tickets-782998408317,london
